Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	C(CC(C(CO)(CC=O)O)O)=O	AKPFQQOYLJSYAD	49.6382	C7H12O5	176.068475	-2.0729	-0.284	5	3	94.83	-5.0215
G4	C(CC(C(C(C(C)O)O)=O)O)=O	CERFZCXKHSEBOU	58.4965	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-1.5817
G4	C(C(CO)(CC(CC=O)O)O)=O	JOSOCCWADUOCPZ	45.611	C7H12O5	176.068475	-2.0729	-0.284	5	3	94.83	-6.3381
G4	C(C(C(C(C)O)O)(CC=O)O)=O	ZJCWVTVBEZYDBK	72.866	C7H12O5	176.068475	-2.168	-0.392	5	3	94.83	-3.5554
G4	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	17.4647	C6H10O5	162.052825	-1.6428	-0.18	5	3	94.83	-3.9357
G4	C(CO)(C(C(C)O)(CC=O)O)=O	QSDQDRYSJZZGFY	71.1863	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-0.40636
G4	C(C(CO)(CC=O)O)(C(C)O)=O	PUEUNWOFGBGIIR	59.4257	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-5.042
G4	C(C(C(C)O)=O)(C(C(C)O)O)=O	MHXSFDSQMMPVDI	837.728	C7H12O5	176.068475	-1.9222	-0.441	5	3	94.83	-4.1639
G4	C(CC(CO)(CO)O)=O	RLJYTLNHFAJLAE	40.1369	C5H10O4	134.05791	-1.7476	0.072	4	3	77.76	-7.1366
G4	C(CO)(C(C(C)O)O)=O	MRKRITSFTIHTAQ	62.148	C5H10O4	134.05791	-1.6829	-0.141	4	3	77.76	0.76382
G4	C(C(CO)(CC=O)O)(O)=O	HJUVFMUQYBJUTI	25.0675	C5H8O5	148.037175	-2.0972	0.09	5	3	94.83	-5.0769
G4	C(C(C(C(C)O)O)=O)(O)=O	AQECHFBKXAXPCW	75.3873	C5H8O5	148.037175	-2.0325	-0.123	5	3	94.83	-7.3592
G4	C(C(C)(C(CC=O)O)O)(O)=O	LNKOAMWTAGISQQ	33.4647	C6H10O5	162.052825	-1.7379	-0.288	5	3	94.83	0.7867
G4	C(CC(C(C(O)=O)O)O)=O	WNQQMTOQQGYXCH	29.6651	C5H8O5	148.037175	-2.1185	-0.179	5	3	94.83	-0.6535
G4	C(C(CO)C(C)(CC=O)O)(O)=O	WXIPGANFELPGDO	-4.81343	C7H12O5	176.068475	-1.4245	-0.34	5	3	94.83	-0.089486
G4	C(C(C(CC(C)O)=O)CO)(O)=O	VGWFDCYHAOVYIA	-31.7927	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	-3.6193
G4	C(C(C(CO)=O)O)(O)=O	SCSGVVIUUUPOOJ	46.045	C4H6O5	134.021525	-2.3918	0.255	5	3	94.83	0.58388
G4	C(C(C(C)O)C(CCO)O)=O	PYSZIFWAJDKTNW	10.4566	C7H14O4	162.08921	-1.0962	-0.627	4	3	77.76	-5.0049
G4	C(C(CO)C(CC(C)O)O)=O	RVQGVBCPLPOHQI	10.1331	C7H14O4	162.08921	-1.0962	-0.627	4	3	77.76	-5.5798
G4	C(C(C(C(C=O)O)O)C(C)O)=O	NMHUEPOFCSNPNG	52.6577	C7H12O5	176.068475	-2.3303	-0.443	5	3	94.83	-3.9477
G4	C(C(C(C)O)C(CO)(CO)O)=O	RCAWASAKGJMHCF	42.2011	C7H14O5	178.084125	-2.0967	0.041	5	4	97.99	-5.0703
G4	C(CO)(C(C(CC(C)O)O)O)=O	XMJUZRXXVAEMRE	62.7146	C7H14O5	178.084125	-1.7959	-0.282	5	4	97.99	-1.5424
G4	C(C(C=O)C(CCO)O)(O)=O	VAOSYMFYNXRHKS	-23.0191	C6H10O5	162.052825	-1.8051	-0.231	5	3	94.83	-3.8173
G4	C(C(CO)C(CC(O)=O)O)=O	LTMWOWKRNHRFBI	-17.5393	C6H10O5	162.052825	-1.8051	-0.231	5	3	94.83	-1.3711
G4	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	78.2117	C6H10O5	162.052825	-2.3675	-0.119	5	3	94.83	-3.4132
G4	C(C(CO)C(C(CO)=O)O)=O	LSXQZYBPAFVQAM	37.5349	C6H10O5	162.052825	-2.5085	0.099	5	3	94.83	-1.1515
G4	C(C(CO)C(C=O)(CO)O)=O	SAWCGBGWLXQUGF	697.767	C6H10O5	162.052825	-2.6683	0.204	5	3	94.83	-2.7778
G4	C(C(C(CO)CO)=O)(O)=O	PLNCEPSXQNLXFQ	14.8436	C5H8O5	148.037175	-2.0784	0.203	5	3	94.83	-8.8451
G4	C(C(C(C)O)=O)(C(CO)O)=O	YMBCRDCIWCIATR	76.3783	C6H10O5	162.052825	-2.2815	-0.063	5	3	94.83	-4.619
G4	C(CO)(C(CO)O)=O	UQPHVQVXLPRNCX	61.7703	C4H8O4	120.04226	-2.0422	0.237	4	3	77.76	1.2188
G4	C(C(C(CO)O)=O)(O)=O	CODPBKJMVNZFKR	55.9546	C4H6O5	134.021525	-2.3918	0.255	5	3	94.83	-7.1315
G4	C(C(C(CCO)=O)CO)(O)=O	APRMPJHSNOERBX	-38.9237	C6H10O5	162.052825	-1.624	-0.067	5	3	94.83	-2.6091
G4	C(C(CC(CCO)O)=O)(O)=O	GTELMBZFQBCNMT	21.2717	C6H10O5	162.052825	-1.483	-0.285	5	3	94.83	-10.536
G4	C(C(C(CO)O)O)(O)=O	JPIJQSOTBSSVTP	55.6728	C4H8O5	136.037175	-2.3606	0.306	5	4	97.99	0.99073
G4	C(C(CO)=O)(C(CC(C)O)O)=O	GFRDAUQJADCPRM	65.3697	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	-5.5057
G4	C(C(C(C=O)O)O)(O)=O	JYPFTOPPKDHQEW	43.989	C4H6O5	134.021525	-2.5729	0.091	5	3	94.83	-1.2721
G4	C(C(C(C(CO)O)=O)C(C)O)=O	SWPTYYGQWIDUPR	29.1493	C7H12O5	176.068475	-2.1492	-0.279	5	3	94.83	-2.846
G4	C(C(C(C(CC(C)O)O)=O)O)=O	DJLPCUJNBDDOFL	423.627	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-4.4375
G4	C(CC(C(CO)C(C)O)O)(O)=O	GMMBVCPJEUEKSH	-4.66965	C7H14O5	178.084125	-1.2335	-0.394	5	4	97.99	-0.03403
G4	C(C(CO)C(CC(C)O)O)(O)=O	LNDJCZGRHQMXIW	-13.3071	C7H14O5	178.084125	-1.2335	-0.394	5	4	97.99	-2.7962
G4	C(CO)(C(C(CO)C(C)O)O)=O	NMRSASSMZGKUGF	69.902	C7H14O5	178.084125	-1.9369	-0.064	5	4	97.99	0.18172
G4	C(C(CO)(C(CO)C(C)O)O)=O	XLLXHLIMPQJKBO	723.062	C7H14O5	178.084125	-2.0967	0.041	5	4	97.99	-3.6231
G4	CC(C(CO)CO)O	BTAREPMBYAAWOX	9.53709	C5H12O3	120.078645	-0.7709	-0.271	3	3	60.69	-3.7573
G4	C(C(CO)CO)(O)=O	ULMZOZMSDIOZAF	-26.8009	C4H8O4	120.04226	-1.4798	0.125	4	3	77.76	-2.4219
G4	C(C(C)(C(CO)CO)O)(O)=O	WJVPGTCUOBMTRW	27.4571	C6H12O5	164.068475	-1.6666	0.145	5	4	97.99	0.18766
G4	CC(CC(CCO)O)O	WJSATVJYSKVUGV	10.6142	C6H14O3	134.094295	-0.1755	-0.759	3	3	60.69	-5.36
G4	CC(C(CO)C(C)O)O	WPTUDAOQIXOMIQ	1052.34	C6H14O3	134.094295	-0.4116	-0.649	3	3	60.69	-2.3073
G4	C(CC(CCO)O)(O)=O	RGPXHQLKXPEHMD	-21.4483	C5H10O4	134.05791	-0.8844	-0.363	4	3	77.76	-1.0918
G4	C(C(CO)C(C)O)(O)=O	YPKVFKMXWGCTPK	-18.783	C5H10O4	134.05791	-1.1205	-0.253	4	3	77.76	-1.2084
G4	C(C(CCO)(CC(C)O)O)(O)=O	JTQNOOVRZZRGID	36.9154	C7H14O5	178.084125	-1.0712	-0.343	5	4	97.99	-4.8562
G4	C(C(C)(CC(CCO)O)O)(O)=O	YIMWTZCLJKJEEP	27.4372	C7H14O5	178.084125	-1.0712	-0.343	5	4	97.99	-0.39167
G4	C(C(C)(C(CO)C(C)O)O)(O)=O	JSRWEGQRSOFJIO	358.771	C7H14O5	178.084125	-1.3073	-0.233	5	4	97.99	0.45766
G4	C(CO)(C(CCO)O)=O	XAEITTHXTQNINA	43.0878	C5H10O4	134.05791	-1.5878	-0.033	4	3	77.76	-0.0021313
G4	C(C(CO)(CCO)O)=O	LJHDDMZHCMRVDG	501.349	C5H10O4	134.05791	-1.7476	0.072	4	3	77.76	-8.6865
G4	C(C(C(O)=O)CO)(O)=O	PPVBGPLECSKJDX	-53.7913	C4H6O5	134.021525	-1.8294	0.143	5	3	94.83	-4.9145
G4	C(C(CO)(C)O)(O)=O	DGADNPLBVRLJGD	373.644	C4H8O4	120.04226	-1.4126	0.068	4	3	77.76	-2.2005
G4	C(CC(CC(C)O)O)(O)=O	RUSJDZRTPDUURW	-17.3018	C6H12O4	148.07356	-0.5251	-0.741	4	3	77.76	-2.3915
G4	C(C(C(C)O)C(C)O)(O)=O	CPTAYIFCHWCYCO	314.852	C6H12O4	148.07356	-0.7612	-0.631	4	3	77.76	-1.2985
G4	C(CC(CC(O)=O)O)(O)=O	ZQHYXNSQOIDNTL	-46.3017	C5H8O5	148.037175	-1.234	-0.345	5	3	94.83	1.2061
G4	C(C(C(O)=O)C(C)O)(O)=O	HCCRSYOHVGUMEQ	-49.4714	C5H8O5	148.037175	-1.4701	-0.235	5	3	94.83	-5.4833
G4	C(CC(C(CO)=O)O)(O)=O	OOILVYWNILFUFQ	8.53869	C5H8O5	148.037175	-1.9374	-0.015	5	3	94.83	2.5542
G4	C(C(CO)(CC(O)=O)O)=O	LBCOIJVZFVTWRF	8.43346	C5H8O5	148.037175	-2.0972	0.09	5	3	94.83	-5.5015
G4	C(C(C(O)=O)(C)O)(O)=O	LNRVTEQEGXVMEF	22.8171	C4H6O5	134.021525	-1.7622	0.086	5	3	94.83	-1.4137
G4	C(C(CO)(C(C)O)C(C=O)O)=O	JLGJBQWVCGMGCK	17.8971	C7H12O5	176.068475	-2.1238	-0.242	5	3	94.83	-4.0215
G4	C(C(C=O)(C(CCO)O)O)=O	JJMHBWKTAFYLCS	61.5459	C6H10O5	162.052825	-2.5273	-0.014	5	3	94.83	-3.7789
G4	C(C(CO)C(CCO)O)(O)=O	BNSJTYSOIMPUHL	-9.93901	C6H12O5	164.068475	-1.5928	-0.016	5	4	97.99	-1.4789
G4	C(C(C(C)O)C(CCO)O)(O)=O	CNIVEBQALVPIIV	-5.75195	C7H14O5	178.084125	-1.2335	-0.394	5	4	97.99	-2.1128
G4	C(C(CO)C(C=O)O)(O)=O	KYFNWLBWNQPYTA	-18.0269	C5H8O5	148.037175	-2.2595	0.039	5	3	94.83	-2.5661
G4	C(C(C(C)O)C(C=O)O)(O)=O	AXHUKHDFYVXKAV	-13.353	C6H10O5	162.052825	-1.9002	-0.339	5	3	94.83	-3.1164
G4	C(C(CO)C(C=CC)O)(O)=O	XSRYKUVOMKJBOW	-22.0483	C7H12O4	160.07356	-0.4639	-0.565	4	3	77.76	-2.4815
G4	C(C(CO)C(CC=C)O)(O)=O	QSNKZGIUZYBQKP	-1.44707	C7H12O4	160.07356	-0.3972	-0.732	4	3	77.76	-2.3589
G4	C(C(C(O)=O)C(C=CC)O)(O)=O	JDOSZXDQVDXIIY	-50.8317	C7H10O5	174.052825	-0.8135	-0.547	5	3	94.83	-6.7309
G4	C(C(C(O)=O)C(CC=C)O)(O)=O	GFUKAKMRSFZEGL	-32.6656	C7H10O5	174.052825	-0.7468	-0.714	5	3	94.83	-6.5956
G4	C(C(C=O)(C(C=CC)O)O)(O)=O	ZSHUDCSWYLBEJE	78.2088	C7H10O5	174.052825	-1.5357	-0.33	5	3	94.83	-3.356
G4	C(C(C=O)(C(CC=C)O)O)(O)=O	HIICIUGOLYFMTA	94.2517	C7H10O5	174.052825	-1.469	-0.497	5	3	94.83	-3.314
G4	C(C(CO)(C(C=CC)O)O)(O)=O	ALRHKTNFEOJOBG	67.9898	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	-1.1075
G4	C(C(CO)(C(CC=C)O)O)(O)=O	SRLXKWLYRGDXAG	82.2366	C7H12O5	176.068475	-1.2567	-0.282	5	4	97.99	-1.0722
G4	C(C(CO)(C(C)O)C(C)O)=O	SEJHSGJRNLSWPY	362.96	C7H14O4	162.08921	-0.9848	-0.534	4	3	77.76	-4.4897
G4	C(C(C=O)(CO)C(C)O)(O)=O	VXMKPNPVBWXRGE	-26.4257	C6H10O5	162.052825	-1.6937	-0.138	5	3	94.83	-3.4461
G4	C(C(C(CO)(C(C)O)O)=O)=O	QXNBDJLJYBWPNZ	78.416	C6H10O5	162.052825	-2.4413	0.042	5	3	94.83	-1.8889
G4	C(C(C=O)(C(C)O)C(C)O)(O)=O	SODMLKBARQMNGJ	318.382	C7H12O5	176.068475	-1.3344	-0.516	5	3	94.83	-3.5447
G4	C(C(C(C(C)O)(C(C)O)O)=O)=O	RBWCZPPHGAJVCG	431.013	C7H12O5	176.068475	-2.082	-0.336	5	3	94.83	-1.8348
G4	C(C(C(C)O)(C(C)O)O)(O)=O	WLVXBTGCWPKRDE	408.853	C6H12O5	164.068475	-1.6207	-0.181	5	4	97.99	0.79033
G4	C(C(C=O)(C(C)O)O)(O)=O	OMMASMGERWKUAP	71.5428	C5H8O5	148.037175	-2.1923	-0.018	5	3	94.83	-1.4683
G4	C(C(C(C)=O)(CO)C(C)O)(O)=O	GDWLDGLRDDRJJC	324.643	C7H12O5	176.068475	-1.1533	-0.352	5	3	94.83	-3.5997
G4	C(C(C=O)(C(CC(C)O)O)O)=O	WGKGJYUOHKJVTI	64.3351	C7H12O5	176.068475	-2.168	-0.392	5	3	94.83	-5.0575
G4	C(C(CO)(CO)C(C)O)=O	BFLQFEWZGKLNGX	17.5377	C6H12O4	148.07356	-1.3441	-0.156	4	3	77.76	-5.9397
G4	C(C(C=O)(CO)CO)(O)=O	BPPBPOPCAHKSBW	-27.913	C5H8O5	148.037175	-2.053	0.24	5	3	94.83	-4.6733
G4	C(C(C(CO)(CO)O)=O)=O	DUEDDDYTTVKSHS	450.025	C5H8O5	148.037175	-2.8006	0.42	5	3	94.83	-3.2607
G4	C(C(C=O)(CO)O)(O)=O	ZUYFEYYDOCZZDD	54.3677	C4H6O5	134.021525	-2.5516	0.36	5	3	94.83	-1.6395
G4	C(C(C(C)=O)(CO)CO)(O)=O	DJMBOVTUIISYCU	-16.0109	C6H10O5	162.052825	-1.5126	0.026	5	3	94.83	-4.0515
G4	C(C(C)(C(CCO)O)O)(O)=O	GYXCKNDOPCDENX	44.5413	C6H12O5	164.068475	-1.5256	-0.073	5	4	97.99	1.0898
G4	C(C(C)(C(C=O)O)O)(O)=O	DLXFNRJKAZJAFH	50.1465	C5H8O5	148.037175	-2.1923	-0.018	5	3	94.83	0.13837
G4	C(C(C)(C(C=CC)O)O)(O)=O	PKGZHLFQFYROSI	804.038	C7H12O4	160.07356	-0.3967	-0.622	4	3	77.76	0.15046
G4	C(C(C)(C(CC=C)O)O)(O)=O	QPEYYPJCVVQQTA	57.034	C7H12O4	160.07356	-0.33	-0.789	4	3	77.76	0.2467
G4	C(C(CO)=O)(C(C)(C(C)O)O)=O	IWSPALBOAXKEBZ	448.393	C7H12O5	176.068475	-1.9009	-0.172	5	3	94.83	-1.6141
G4	C(C(C)(C(C)O)O)(O)=O	AOWPAWLEXIYETE	375.865	C5H10O4	134.05791	-1.0533	-0.31	4	3	77.76	1.7275
G4	C(C(C)(C(CC(C)O)O)O)(O)=O	QTTBKHFDZQLJKF	1156.01	C7H14O5	178.084125	-1.1663	-0.451	5	4	97.99	-0.34947
G4	C(CO)(C(CO)(CC=O)O)=O	SJBUHQRXFGPPFF	55.9255	C6H10O5	162.052825	-2.3462	0.15	5	3	94.83	-3.0521
G4	C(C(CO)=O)(C(CO)(C)O)=O	WUUSBFDWKWXPNW	86.6593	C6H10O5	162.052825	-2.2602	0.206	5	3	94.83	-5.2605
G4	C(C(C(CCO)O)O)(O)=O	SJXSBTISVFRFLJ	35.4044	C5H10O5	150.052825	-1.9062	0.036	5	4	97.99	-0.34654
G4	C(C(C(C=CC)O)O)(O)=O	AVEGWPDBPGRVRZ	36.2894	C6H10O4	146.05791	-0.7773	-0.513	4	3	77.76	-1.2334
G4	C(C(C(CC=C)O)O)(O)=O	ACRUNOQUSOPTGG	55.6878	C6H10O4	146.05791	-0.7106	-0.68	4	3	77.76	-1.1935
G4	C(C(C(C(O)=O)=C)O)(O)=O	KPFMFSPIKINDFZ	0.526695	C5H6O5	146.021525	-1.2675	-0.138	5	3	94.83	-3.1982
G4	C(C(C=CC(C)O)(CO)O)(O)=O	UJDBKWGRRPFUPK	57.4853	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	0.42713
G4	C(C(C=CC(C)O)O)(O)=O	QOBYOZMARPIIMR	23.5114	C6H10O4	146.05791	-0.7773	-0.513	4	3	77.76	-0.4037
G4	C(C(C=CC(O)=O)O)(O)=O	WINVQJYTQKTGKZ	-5.46616	C5H6O5	146.021525	-1.4862	-0.117	5	3	94.83	1.2058
G4	C(C(C(C=C)O)O)(O)=O	CTDSCESRMWRTFJ	39.3161	C5H8O4	132.04226	-1.165	-0.41	4	3	77.76	-3.3954
G4	C=C(C(O)=O)C(CO)O	OIWJREZAJZVGQN	19.1277	C5H8O4	132.04226	-0.9179	-0.156	4	3	77.76	-4.691
G4	CC(C(CO)(CO)O)O	IIRXMBLCRXWDDC	83.7054	C5H12O4	136.07356	-1.6304	0.179	4	4	80.92	-2.4847
G4	CC(CC(C(CO)O)O)O	ZEKWQLHICZNVNQ	45.4553	C6H14O4	150.08921	-1.1973	-0.36	4	4	80.92	-3.5178
G4	CC(C(CO)(C(C)O)O)O	AIEBLQRAWOTNEJ	413.646	C6H14O4	150.08921	-1.2711	-0.199	4	4	80.92	-1.0347
G4	C(CC(C(CO)O)O)(O)=O	VBUWJOHKCBQXNU	16.3526	C5H10O5	150.052825	-1.9062	0.036	5	4	97.99	0.95583
G4	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	93.3251	C5H10O5	150.052825	-2.6096	0.366	5	4	97.99	1.085
G4	C(C(CO)(C(CO)O)O)=O	XUSNIIKGKKSRDZ	80.7766	C5H10O5	150.052825	-2.7694	0.471	5	4	97.99	-2.7515
G4	C(C(CO)O)O	PEDCQBHIVMGVHV	34.6111	C3H8O3	92.047345	-1.4436	0.159	3	3	60.69	-3.0756
G4	C(C(CO)C(CO)O)(O)=O	XVRXNIIFKJXXOQ	6.83786	C5H10O5	150.052825	-2.0472	0.254	5	4	97.99	-0.33047
G4	C(C(CO)(CCO)O)(O)=O	CSKCBUCURXHNJN	31.3064	C5H10O5	150.052825	-1.8849	0.305	5	4	97.99	-4.7369
G4	C(C1C(C)OC(CO)(C1O)O)=O	IOFATTLROSOTQZ	50.0885	C7H12O5	176.068475	-1.864	-0.392	5	3	86.99	-1.7424
G4	C(C1C(C)OC(C1(CO)O)O)=O	UFEGWLKYJGDQDX	28.0182	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-1.5116
G4	C(C1(COC(C1C(C)O)O)O)=O	SUPAEBYWRQYQGP	363.454	C7H12O5	176.068475	-1.7957	-0.254	5	3	86.99	-3.0684
G4	C1(C(O)OC(CC(C)O)C1O)=O	ZYVZWKWKXTXWJN	387.159	C7H12O5	176.068475	-1.1533	-0.577	5	3	86.99	-2.1893
G4	C(C1C(O)OC(C)CC1O)(O)=O	SHGCEXUUUYUZGV	283.056	C7H12O5	176.068475	-0.9969	-0.689	5	3	86.99	1.7704
G4	C1(COC(C(C(C)O)C1O)O)=O	FKSLPDNLQGMDSR	788.811	C7H12O5	176.068475	-1.3211	-0.359	5	3	86.99	0.066977
G4	C(C1(C(C(CC(C)O1)O)O)O)=O	JIBJBVAGDFZGDM	81.3679	C7H12O5	176.068475	-1.7167	-0.61	5	3	86.99	-0.068789
G4	C(C1(CC(O)OC(C)C1)O)(O)=O	WPLUYIHCMSMGQH	-18.8087	C7H12O5	176.068475	-0.9682	-0.638	5	3	86.99	1.5028
G4	C(C1(C)CC(CC(O1)O)O)(O)=O	IHPVKEGJLBHQQH	331.341	C7H12O5	176.068475	-0.9682	-0.638	5	3	86.99	-0.56274
G4	C(C1(CC(CC(C)O1)O)O)(O)=O	UXRWOGFBFMUWOB	-2.64983	C7H12O5	176.068475	-1.0019	-0.776	5	3	86.99	0.55932
G4	C1(C(O)OC(C)CC(C1O)O)=O	FGZTXJWKWHCXMS	395.923	C7H12O5	176.068475	-1.2084	-0.577	5	3	86.99	2.271
G4	C1(C(CO)(C(CC(C)O1)O)O)=O	ICXQDNHAIQVSMX	84.6535	C7H12O5	176.068475	-1.6864	-0.425	5	3	86.99	0.55013
G4	C(CC(C)C(C(C(O)=O)O)O)=O	HNZDRZJYFCTLRW	54.3651	C7H12O5	176.068475	-1.4458	-0.609	5	3	94.83	0.091744
G4	C(C(CO)(C(C)CC=O)O)(O)=O	ILRKMTNVNIXIEF	709.083	C7H12O5	176.068475	-1.4245	-0.34	5	3	94.83	0.95378
G4	C(C(CC(C)C(CO)O)=O)(O)=O	OMRRQHQMVFHJPR	55.2907	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	-10.023
G4	C(C(CC(CO)O)CC=O)(O)=O	QUNCUNRFTDCEAO	1.58188	C7H12O5	176.068475	-1.3507	-0.501	5	3	94.83	-7.7333
G4	C(C(C)(C(CO)O)CC=O)(O)=O	HKRWFYQJBXPZML	-5.47288	C7H12O5	176.068475	-1.2393	-0.408	5	3	94.83	-2.4301
G4	C(C(C)C(C=O)C(CO)O)(O)=O	AWESEHIVXFQPIS	-18.6693	C7H12O5	176.068475	-1.5868	-0.391	5	3	94.83	-1.5655
G5	C1(C(C(C(C1O)O)O)O)=O	RPLBTYVHLJOBKZ	101.743	C5H8O5	148.037175	-2.4068	0.064	5	4	97.99	0.48676
G5	C1(C(C(CC(CC1O)O)O)O)=O	AWPGDHFIEZGHAP	67.336	C7H12O5	176.068475	-1.7228	-0.476	5	4	97.99	1.0018
G5	C(C1C(CC(C1(CO)O)O)O)=O	YNVCAVVWIGVFIQ	69.3226	C7H12O5	176.068475	-2.3447	-0.153	5	4	97.99	-2.1049
G5	C(C1C(C(CO)(CC1O)O)O)=O	XLTABIJSJNUACS	53.4416	C7H12O5	176.068475	-2.3447	-0.153	5	4	97.99	-5.0778
G5	C1(C(C(CC1(C(C)O)O)O)O)=O	COOAVZRCVLNGEU	435.574	C7H12O5	176.068475	-1.8241	-0.315	5	4	97.99	1.0919
G5	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	66.8591	C6H10O5	162.052825	-2.2121	0.012	5	4	97.99	-0.051205
G5	C1(C(C(C=C)C(C1O)O)O)=O	IALLVXNCMJNHDA	97.2029	C7H10O4	158.05791	-1.0165	-0.704	4	3	77.76	-2.6677
G5	C1(C(C(C(C1O)=O)O)O)=O	NQRMVXKTYCGNNE	91.3557	C5H6O5	146.021525	-2.2631	0.013	5	3	94.83	0.46223
G5	C1(C(C(CC1(CO)O)O)O)=O	QVVPJDROJOZTEY	85.336	C6H10O5	162.052825	-2.1834	0.063	5	4	97.99	-1.7308
G5	C1(C(C(C(C1O)=CC)O)O)=O	RZILQGKUPIRAMX	1018.11	C7H10O4	158.05791	-0.9239	-0.501	4	3	77.76	-0.84833
G5	C1(C(C(C(C=1)=O)O)O)C(C)O	JYDDAHDSJLLHSV	362.203	C7H10O4	158.05791	-1.1052	-0.501	4	3	77.76	0.28109
G5	C(C1C(C(C(C=1)=O)O)O)(O)=O	JYMFSVJEWQLNOF	15.6923	C6H6O5	158.021525	-1.8141	-0.105	5	3	94.83	1.6969
G5	C(C1(C=CC(C1O)=O)O)(O)=O	QQRLVQRWHZNDDL	324.232	C6H6O5	158.021525	-1.9563	-0.09	5	3	94.83	2.2232
G5	C1(C(C(C(C1)O)O)O)=O	SLBWSONHNKBIMR	58.6043	C5H8O4	132.04226	-1.5547	-0.335	4	3	77.76	1.5676
G5	C1(C(C(C)CC(C1O)O)O)=O	IHGWMUBKPVLGSM	73.724	C7H12O4	160.07356	-0.9434	-0.765	4	3	77.76	2.2737
G5	C1(C(CC(C1C(CO)O)O)=O)=O	UGYXIMZLUCVVTH	51.5348	C7H10O5	174.052825	-1.7837	-0.309	5	3	94.83	-4.4301
G5	C1(C(CC(C1)O)(C(C=O)O)O)=O	QCUAVHXSICSPOA	57.2574	C7H10O5	174.052825	-2.111	-0.422	5	3	94.83	-0.28638
G5	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	32.7543	C7H14O5	178.084125	-2.0229	-0.12	5	4	97.99	-4.2677
G5	C(C(C(CC(CCO)O)O)O)=O	SDNXOPZTDYNFAB	44.7132	C7H14O5	178.084125	-1.8819	-0.338	5	4	97.99	-4.1262
G5	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	37.1439	C6H10O5	162.052825	-2.6896	-0.065	5	3	94.83	-3.2038
G5	C(C(C(CC(C=O)O)O)O)=O	ZAZMXMODCOTURY	58.9223	C6H10O5	162.052825	-2.5486	-0.283	5	3	94.83	-3.4916
G5	C(CC(C(C(C=O)O)O)O)=O	DRFVLWXFACEMHK	71.4479	C6H10O5	162.052825	-2.5486	-0.283	5	3	94.83	-2.4079
G5	C(C(C(C(C)O)O)C(C=O)O)=O	YPVIHEJZZQJCIF	26.0915	C7H12O5	176.068475	-2.3303	-0.443	5	3	94.83	-3.3709
G5	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	50.4719	C7H12O5	176.068475	-2.309	-0.174	5	3	94.83	-5.1154
G5	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	51.8421	C7H12O5	176.068475	-1.9131	-0.389	5	3	94.83	-4.9646
G5	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	53.9775	C7H12O5	176.068475	-1.9131	-0.389	5	3	94.83	-3.7273
G5	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	441.663	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-2.1999
G5	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	73.8375	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-0.8032
G5	C(C(C=C)C(C(C=O)O)O)(O)=O	NVQOPZWGEHMQFA	74.9398	C7H10O5	174.052825	-1.6313	-0.548	5	3	94.83	-5.4746
G5	C(C(CC(C(CO)CO)O)=O)=O	CKEMBEURRQDMCF	662.671	C7H12O5	176.068475	-2.0541	-0.171	5	3	94.83	-3.9555
G5	C(C(C(C(CO)CO)O)O)=O	PBTMPOHVAXICIM	48.6313	C6H12O5	164.068475	-2.4773	0.15	5	4	97.99	-4.7346
G5	C(CO)(CC(C(CO)CO)O)=O	MPFDLNMBCPCKML	46.9274	C7H14O5	178.084125	-1.8418	0.044	5	4	97.99	-2.9169
G5	C(C)(C(C(C(CO)CO)O)O)=O	QQZPYCXXLAHJET	58.4903	C7H14O5	178.084125	-1.9369	-0.064	5	4	97.99	-1.04
G5	C(C(C(C=C)O)O)(C(CO)O)=O	AQHRXDZMGQZWKF	475.407	C7H12O5	176.068475	-1.9814	-0.221	5	4	97.99	-4.2135
