Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons	VDW Volume	H/C	O/C
G6	C(C(C=CC(C(CO)=O)O)O)=O	MSMXCTTUVMIOHB	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-0.9415	5	0.5916756861283502	0.7142857142857143	162.36	1.4285714285714286	0.7142857142857143
G6	C(C(C=CC(C=O)O)(CO)O)=O	LYWDIWUYNWXSBF	174.05282342	C7H10O5	7	10	5	-2.3251	-0.056	5	3	94.83	-2.8925	5	0.5916756861283502	0.7142857142857143	160.15	1.4285714285714286	0.7142857142857143
G6	C=C(C=O)C(C(CO)CO)O	XCBIJFFBUZVRAO	160.073558864	C7H12O4	7	12	4	-1.0346	-0.312	4	3	77.76	-7.2442	4	0.180931860258028	0.5714285714285714	155.74	1.7142857142857142	0.5714285714285714
G6	C(C(CO)CO)=C(C=O)CO	MYDGPTMBMLMDTR	160.073558864	C7H12O4	7	12	4	-1.0062	-0.037	4	3	77.76	-4.7134	4	0.1797451819342827	0.5714285714285714	158.75	1.7142857142857142	0.5714285714285714
G6	C(C(C=C(CO)CO)CO)=O	GYRBAPZJZYRZGZ	160.073558864	C7H12O4	7	12	4	-1.0062	-0.037	4	3	77.76	-4.7134	4	0.1797451819342827	0.5714285714285714	163.43	1.7142857142857142	0.5714285714285714
G6	C(C(C(C(CO)=O)=O)O)=CCO	LPSKAZQVCYSRNX	174.05282342	C7H10O5	7	10	5	-1.9842	0.003	5	3	94.83	-2.8903	5	0.5904890078046049	0.7142857142857143	162.41	1.4285714285714286	0.7142857142857143
G6	C(CC(C(C(C=O)=C)O)O)(O)=O	JELRYGVEJJOQEB	174.05282342	C7H10O5	7	10	5	-1.2432	-0.512	5	3	94.83	-3.7518	5	-0.0856951345445934	0.7142857142857143	161.24	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C=O)=C)(CO)O)O)=O	SZJLAIFGNODWBW	174.05282342	C7H10O5	7	10	5	-2.1064	-0.077	5	3	94.83	-5.3359	5	0.5916756861283502	0.7142857142857143	160.34	1.4285714285714286	0.7142857142857143
G6	C(C(C=O)O)(C(C=CCO)O)=O	PHMZRFBQHGRONY	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-1.9919	5	0.5916756861283506	0.7142857142857143	163.51	1.4285714285714286	0.7142857142857143
G6	C=C(C=O)C1(C(O)OCC1O)O	IUSIVIOZQVKPFY	174.05282342	C7H10O5	7	10	5	-1.4744	-0.157	5	3	86.99	-6.3515	5	0.4645815693320186	0.7142857142857143	155.17	1.4285714285714286	0.7142857142857143
G6	C1(C(O)OCC1O)=C(C=O)CO	OMRSMOQNTGMNTJ	174.05282342	C7H10O5	7	10	5	-1.4851	0.103	5	3	86.99	-2.3621	5	0.4633948910082731	0.7142857142857143	156.15	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(O)=O)=CCO)O)=O	XOBOLPGTHWLNNP	160.037173356	C6H8O5	6	8	5	-1.6692	0.033	5	3	94.83	-1.4517	5	0.2917666120969167	0.8333333333333334	144.1	1.3333333333333333	0.8333333333333334
G6	C=C(C(C(O)=O)=O)C(C(C)O)O	ATLXXJJSLOCMFL	174.05282342	C7H10O5	7	10	5	-1.1572	-0.456	5	3	94.83	-11.979	5	-0.0891466801105514	0.7142857142857143	157.42	1.4285714285714286	0.7142857142857143
G6	C(C(C)O)=C(C(C(O)=O)=O)CO	ZXSUZEOQGBVYDZ	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	-7.4266	5	-0.0903333584342967	0.7142857142857143	158.61	1.4285714285714286	0.7142857142857143
G6	C=C(C(C(O)=O)=O)C(CO)(C)O	POUYSONOVSQQDL	174.05282342	C7H10O5	7	10	5	-1.1359	-0.187	5	3	94.83	-13.67	5	-0.0903333584342967	0.7142857142857143	158.29	1.4285714285714286	0.7142857142857143
G6	C(C)(CO)=C(C(C(O)=O)=O)CO	BCMZWIHLVXYOGY	174.05282342	C7H10O5	7	10	5	-0.8817	0.073	5	3	94.83	-8.3518	5	-0.0915200367580422	0.7142857142857143	165.23	1.4285714285714286	0.7142857142857143
G6	C=C(CO)C(C(C(O)=O)=O)CO	ANESXQQRTFZITO	174.05282342	C7H10O5	7	10	5	-1.2031	-0.13	5	3	94.83	-9.9751	5	0.0188067253402396	0.7142857142857143	164.22	1.4285714285714286	0.7142857142857143
G6	C(CO)(CC(C(O)=O)=CCO)=O	HWMKMHBCSCYTAV	174.05282342	C7H10O5	7	10	5	-1.0337	-0.073	5	3	94.83	-2.5224	5	-0.0880684911920842	0.7142857142857143	166.49	1.4285714285714286	0.7142857142857143
G6	C(C(CCO)=CC(CO)=O)(O)=O	KVBSWDACNCFBCI	174.05282342	C7H10O5	7	10	5	-1.0337	-0.073	5	3	94.83	-0.92134	5	-0.0880684911920842	0.7142857142857143	166.57	1.4285714285714286	0.7142857142857143
G6	C(C)(C(C(C(O)=O)=CCO)O)=O	HZABTBOABMICOR	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	1.4688	5	-0.0903333584342967	0.7142857142857143	164.56	1.4285714285714286	0.7142857142857143
G6	C(CO)(C(C=C(CO)CO)O)=O	OJBBXCCIYDZQEG	176.068473484	C7H12O5	7	12	5	-1.7059	0.308	5	4	97.99	0.1565	5	0.7303852546541191	0.7142857142857143	168.62	1.7142857142857142	0.7142857142857143
G6	C(CO)(C(C(C(CO)=O)=C)O)=O	ZMTOMWMDZOYRFH	174.05282342	C7H10O5	7	10	5	-1.7655	-0.018	5	3	94.83	-3.0444	5	0.5904890078046049	0.7142857142857143	165.37	1.4285714285714286	0.7142857142857143
G6	C(CO)(CO)=CC(C(CO)=O)=O	GJXYHDHQHRBQMQ	174.05282342	C7H10O5	7	10	5	-1.7371	0.257	5	3	94.83	-3.8816	5	0.5893023294808596	0.7142857142857143	162.14	1.4285714285714286	0.7142857142857143
G6	C(CO)(C(C(C)=CC(O)=O)O)=O	JMIVASDJFDAUAS	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	0.6704	5	-0.0903333584342967	0.7142857142857143	160.96	1.4285714285714286	0.7142857142857143
G6	C(CC(C(C(CO)=O)O)=C)(O)=O	KOTBJKIJMWOQNZ	174.05282342	C7H10O5	7	10	5	-1.0621	-0.348	5	3	94.83	-1.0591	5	-0.0868818128683387	0.7142857142857143	163.44	1.4285714285714286	0.7142857142857143
G6	C(CO)(CO)=C(C(O)=O)C(C)=O	VAKLGMFVPKXKOH	174.05282342	C7H10O5	7	10	5	-0.8817	0.073	5	3	94.83	-3.3784	5	-0.0915200367580422	0.7142857142857143	168.14	1.4285714285714286	0.7142857142857143
G6	C(CC(C=C(CO)CO)=O)(O)=O	CPUUOOBLCLFQSE	174.05282342	C7H10O5	7	10	5	-1.0337	-0.073	5	3	94.83	-5.8343	5	-0.0880684911920842	0.7142857142857143	161.75	1.4285714285714286	0.7142857142857143
G6	C(CO)(C(C(C)=CCO)O)=O	FOOQWHQWJHWONB	160.073558864	C7H12O4	7	12	4	-0.7792	-0.199	4	3	77.76	2.1537	4	0.0706050981597463	0.5714285714285714	160.75	1.7142857142857142	0.5714285714285714
G6	C(CO)(C(C(CCO)=C)O)=O	WOUGCPVXZQXYHY	160.073558864	C7H12O4	7	12	4	-0.7125	-0.366	4	3	77.76	-3.1855	4	0.0740566437257041	0.5714285714285714	162.64	1.7142857142857142	0.5714285714285714
G6	C(CO)(CO)=C(C(C)=O)CO	DVNKVKXMLHMKJF	160.073558864	C7H12O4	7	12	4	-0.5321	0.055	4	3	77.76	-1.76	4	0.069418419836001	0.5714285714285714	166.57	1.7142857142857142	0.5714285714285714
G6	C=C(C(C)=O)C(CO)(CO)O	DEQUNFNZMCHJKT	160.073558864	C7H12O4	7	12	4	-0.7863	-0.205	4	3	77.76	-5.5686	4	0.0706050981597463	0.5714285714285714	156.7	1.7142857142857142	0.5714285714285714
G6	C(CO)(CO)=CC(CCO)=O	KPWMKKCQYDDYOO	160.073558864	C7H12O4	7	12	4	-0.6841	-0.091	4	3	77.76	-2.8889	4	0.072869965401959	0.5714285714285714	160.77	1.7142857142857142	0.5714285714285714
G6	C(CO)(CO)=C(C(C(O)=O)=O)C	KWHSEMYMTYZKII	174.05282342	C7H10O5	7	10	5	-0.8817	0.073	5	3	94.83	-8.2456	5	-0.091520036758042	0.7142857142857143	165.54	1.4285714285714286	0.7142857142857143
G6	C(CO)(CO)=CC(C(C)O)=O	KEKCDLUDWSDGJF	160.073558864	C7H12O4	7	12	4	-0.7792	-0.199	4	3	77.76	-1.9097	4	0.0706050981597463	0.5714285714285714	159.45	1.7142857142857142	0.5714285714285714
G6	C(CO)(CO)=C(C(CO)=O)C	WSSZDCIAIICVSV	160.073558864	C7H12O4	7	12	4	-0.5321	0.055	4	3	77.76	-1.0641	4	0.069418419836001	0.5714285714285714	164.19	1.7142857142857142	0.5714285714285714
G6	C(CO)(CO)=C(C=O)CCO	OJCQLBVPJLEDNV	160.073558864	C7H12O4	7	12	4	-0.6181	-0.00099994	4	3	77.76	-7.6649	4	0.0728699654019592	0.5714285714285714	161.88	1.7142857142857142	0.5714285714285714
G6	C(CO)=C(C)C(C(C(O)=O)=O)O	VLIQNMYQDWWVQK	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	-5.9538	5	-0.0903333584342967	0.7142857142857143	162.15	1.4285714285714286	0.7142857142857143
G6	C=C(CCO)C(C(C(O)=O)=O)O	MBFRJXDKBSEIQA	174.05282342	C7H10O5	7	10	5	-1.0621	-0.348	5	3	94.83	-11.468	5	-0.0868818128683387	0.7142857142857143	163.59	1.4285714285714286	0.7142857142857143
G6	C(C(CO)=C(C(C)=O)CO)(O)=O	BDGNKYCRCIMSJA	174.05282342	C7H10O5	7	10	5	-0.8817	0.073	5	3	94.83	0.20756	5	-0.0915200367580424	0.7142857142857143	168.03	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C)=O)=C)(CO)O)(O)=O	ARIMBZMLLGKWBE	174.05282342	C7H10O5	7	10	5	-1.1359	-0.187	5	3	94.83	-3.1025	5	-0.0903333584342967	0.7142857142857143	162.93	1.4285714285714286	0.7142857142857143
G6	C(C=C(C(O)=O)CO)(CCO)=O	SAFGSOJGEBRPSW	174.05282342	C7H10O5	7	10	5	-1.0337	-0.073	5	3	94.83	-0.45407	5	-0.088068491192084	0.7142857142857143	163.25	1.4285714285714286	0.7142857142857143
G6	C=C(CO)C(C(C(O)=O)=O)O	BQDRNFBCSUOJBO	160.037173356	C6H8O5	6	8	5	-1.5165	-0.078	5	3	94.83	-9.9135	5	0.2917666120969167	0.8333333333333334	144.54	1.3333333333333333	0.8333333333333334
G6	C=C(C(C)O)C(C(C(O)=O)=O)O	FBTCNRWDZUUZRC	174.05282342	C7H10O5	7	10	5	-1.1572	-0.456	5	3	94.83	-10.618	5	-0.0891466801105514	0.7142857142857143	161.5	1.4285714285714286	0.7142857142857143
G6	C(C=C(C(O)=O)CO)(C(C)O)=O	HXFJFRHYAHHYJA	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	0.29961	5	-0.0903333584342967	0.7142857142857143	161.48	1.4285714285714286	0.7142857142857143
G6	C(C)=C(CO)C(C(C(O)=O)=O)O	INEXOSBJPLJRHK	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	-8.2695	5	-0.0903333584342967	0.7142857142857143	161.44	1.4285714285714286	0.7142857142857143
G6	C(C(CO)=C(C(CO)=O)C)(O)=O	FGNGVMMIDGOOEC	174.05282342	C7H10O5	7	10	5	-0.8817	0.073	5	3	94.83	1.23	5	-0.0915200367580422	0.7142857142857143	166.42	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(O)=O)=O)O)=CCCO	XOLBUFJNYXLGLB	174.05282342	C7H10O5	7	10	5	-1.2808	-0.327	5	3	94.83	-10.152	5	-0.0868818128683387	0.7142857142857143	162.66	1.4285714285714286	0.7142857142857143
G6	C(C(CO)=C(C=O)CCO)(O)=O	HUTOERCJODFSBO	174.05282342	C7H10O5	7	10	5	-0.9677	0.017	5	3	94.83	-4.8485	5	-0.0880684911920844	0.7142857142857143	165.37	1.4285714285714286	0.7142857142857143
G6	C(C(C=CC(CO)=O)(C)O)(O)=O	LWLHFCQILJZQGD	174.05282342	C7H10O5	7	10	5	-1.3546	-0.166	5	3	94.83	3.4187	5	-0.0903333584342969	0.7142857142857143	162.49	1.4285714285714286	0.7142857142857143
G6	C(C(C=C(C(C)=O)CO)O)(O)=O	UQTMFEXUFMLZMM	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	0.70738	5	-0.0903333584342967	0.7142857142857143	161.96	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C(C)=O)=C)O)O)(O)=O	GSVKRLCAAOCEPZ	174.05282342	C7H10O5	7	10	5	-1.1572	-0.456	5	3	94.83	-3.0286	5	-0.0891466801105514	0.7142857142857143	161.25	1.4285714285714286	0.7142857142857143
G6	C(C(C=CC(CCO)=O)O)(O)=O	XHTPZMKPBLQKDG	174.05282342	C7H10O5	7	10	5	-1.2808	-0.327	5	3	94.83	-0.64829	5	-0.0868818128683389	0.7142857142857143	165.02	1.4285714285714286	0.7142857142857143
G6	C(C(C=CC(CO)=O)O)(O)=O	FDUGJRLCNSXSPT	160.037173356	C6H8O5	6	8	5	-1.7352	-0.057	5	3	94.83	1.4947	5	0.2917666120969164	0.8333333333333334	144.92	1.3333333333333333	0.8333333333333334
G6	C(C(C=CC(C(C)O)=O)O)(O)=O	MVTPPUKWNRJUBM	174.05282342	C7H10O5	7	10	5	-1.3759	-0.435	5	3	94.83	0.024393	5	-0.0891466801105514	0.7142857142857143	158.68	1.4285714285714286	0.7142857142857143
G6	C(C(C=C(C(CO)=O)C)O)(O)=O	YTNHBXDWBSOQGC	174.05282342	C7H10O5	7	10	5	-1.1288	-0.181	5	3	94.83	1.3957	5	-0.0903333584342967	0.7142857142857143	162.08	1.4285714285714286	0.7142857142857143
G6	C(C(C=C(C=O)CCO)O)(O)=O	FRBDMXILYKTMEH	174.05282342	C7H10O5	7	10	5	-1.2148	-0.237	5	3	94.83	-4.6447	5	-0.0868818128683389	0.7142857142857143	167.26	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C=O)O)=C)CO)(O)=O	ISPUQZLUIWNINM	174.05282342	C7H10O5	7	10	5	-1.3842	-0.294	5	3	94.83	-5.313	5	0.0199934036639847	0.7142857142857143	161.37	1.4285714285714286	0.7142857142857143
G6	C(C(C(C)=C(C(O)=O)CO)O)=O	LUTXZYOOHNGMSZ	174.05282342	C7H10O5	7	10	5	-1.0628	-0.091	5	3	94.83	-1.4459	5	-0.0903333584342967	0.7142857142857143	162.33	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(CC(O)=O)O)=C)O)=O	ITSOHEKJNFHZMG	174.05282342	C7H10O5	7	10	5	-1.2432	-0.512	5	3	94.83	-3.7949	5	-0.0856951345445934	0.7142857142857143	161.87	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C=O)O)=C)(CO)O)=O	BFQKLKOHPSELED	174.05282342	C7H10O5	7	10	5	-2.1064	-0.077	5	3	94.83	-5.2416	5	0.59167568612835	0.7142857142857143	159.23	1.4285714285714286	0.7142857142857143
G6	C=CC(C(CO)(CO)O)=C	JSJHRDDYBSVUQV	144.078644244	C7H12O3	7	12	3	0.0812	-0.492	3	3	60.69	-5.8796	3	-0.266358708890677	0.4285714285714285	149.9	1.7142857142857142	0.42857142857142855
G6	C(C(C(C=C)=C)(CO)O)(O)=O	SVNWITTXNJOJRR	158.0579088	C7H10O4	7	10	4	-0.2684	-0.474	4	3	77.76	-2.9249	4	-0.4272971654847203	0.5714285714285714	155.47	1.4285714285714286	0.5714285714285714
G6	C(C(C=C)(C(CO)O)O)=O	BGUMJEMAYDEYPG	146.0579088	C6H10O4	6	10	4	-1.5738	-0.245	4	3	77.76	-7.084	4	0.4538917470147053	0.6666666666666666	137.9	1.6666666666666667	0.6666666666666666
G6	C(CC(CC(C=C)O)O)(O)=O	MMTXSCWTVRMIIY	160.073558864	C7H12O4	7	12	4	-0.2562	-0.95	4	3	77.76	-3.6051	4	-0.6021274986234936	0.5714285714285714	157.31	1.7142857142857142	0.5714285714285714
G6	C(CO)(C(CC(C=C)O)O)=O	CWERKCDIDAXAEU	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-2.5756	4	0.0752433220494496	0.5714285714285714	158.85	1.7142857142857142	0.5714285714285714
G6	C(C(CO)(CC(C=C)O)O)=O	OVASWDOWEYTERH	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-10.904	4	0.0752433220494496	0.5714285714285714	156.34	1.7142857142857142	0.5714285714285714
G6	C(C(C=C)(C(C(C)O)O)O)=O	AQMJEIFAMSSVIS	160.073558864	C7H12O4	7	12	4	-1.2145	-0.623	4	3	77.76	-7.2843	4	0.0729784548072373	0.5714285714285714	153.94	1.7142857142857142	0.5714285714285714
G6	C(C(C)O)(C(C=C)(CO)O)=O	LBWDRWUEBXHFKI	160.073558864	C7H12O4	7	12	4	-1.0334	-0.459	4	3	77.76	-4.7935	4	0.071791776483492	0.5714285714285714	158.61	1.7142857142857142	0.5714285714285714
G6	C=C1C(C)OC(CO)(C1O)O	BHKMRQBVUIROMY	160.073558864	C7H12O4	7	12	4	-0.7512	-0.587	4	3	69.92	-2.1959	4	-0.0553023403128397	0.5714285714285714	152.72	1.7142857142857142	0.5714285714285714
G6	C=C1C(C)OC(C1(CO)O)O	RJSKGGYYXHHRMA	160.073558864	C7H12O4	7	12	4	-0.7175	-0.449	4	3	69.92	-1.9299	4	-0.0553023403128397	0.5714285714285714	153.84	1.7142857142857142	0.5714285714285714
G6	C(C(C(O)=O)(C(C=C)C)O)(O)=O	TUULGLAZXHNSOM	174.05282342	C7H10O5	7	10	5	-0.8206	-0.553	5	3	94.83	-3.8802	5	-0.6608289625749165	0.7142857142857143	161.31	1.4285714285714286	0.7142857142857143
G6	C(C(CO)(C(C=C)C)O)(O)=O	CLQYHEIASDIHGZ	160.073558864	C7H12O4	7	12	4	-0.471	-0.571	4	3	77.76	-1.118	4	-0.4998905059808733	0.5714285714285714	154.99	1.7142857142857142	0.5714285714285714
G6	C(C(C=C)CC(C(O)=O)O)(O)=O	ZUQHSAHPMMBZDG	174.05282342	C7H10O5	7	10	5	-0.7468	-0.714	5	3	94.83	-3.3851	5	-0.6573774170089586	0.7142857142857143	159.88	1.4285714285714286	0.7142857142857143
G6	C(C(C=C)(C)C(C(O)=O)O)(O)=O	CQCVLZJPKSJVRN	174.05282342	C7H10O5	7	10	5	-0.6354	-0.621	5	3	94.83	-2.0515	5	-0.6608289625749165	0.7142857142857143	156.31	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(C(O)=O)O)=C)C)(O)=O	NRDRYMIKTKELEF	174.05282342	C7H10O5	7	10	5	-0.5948	-0.568	5	3	94.83	-1.0397	5	-0.6608289625749165	0.7142857142857143	159.85	1.4285714285714286	0.7142857142857143
G6	C(C(C=C)CC(CO)O)(O)=O	ZRKGGAXWFAKWNX	160.073558864	C7H12O4	7	12	4	-0.3972	-0.732	4	3	77.76	-8.3375	4	-0.4964389604149154	0.5714285714285714	157.0	1.7142857142857142	0.5714285714285714
G6	C(C(C=C)(C)C(CO)O)(O)=O	WMXAPPMAXBYOBU	160.073558864	C7H12O4	7	12	4	-0.2858	-0.639	4	3	77.76	-3.6751	4	-0.4998905059808733	0.5714285714285714	153.54	1.7142857142857142	0.5714285714285714
G6	C(C(C(C(CO)O)=C)C)(O)=O	JJFLLHRATIGQEJ	160.073558864	C7H12O4	7	12	4	-0.2452	-0.586	4	3	77.76	-1.9145	4	-0.4998905059808732	0.5714285714285714	157.51	1.7142857142857142	0.5714285714285714
G6	C1(C(C(CO)=CC1(CO)O)O)=O	KAKNBJRTMDLAQV	174.05282342	C7H10O5	7	10	5	-2.0932	0.275	5	4	97.99	1.0165	5	0.9170026802599676	0.7142857142857143	157.52	1.4285714285714286	0.7142857142857143
G6	C(C1(C=CC(C(C1O)=O)O)O)=O	VLSIYBKYCFOIHH	172.037173356	C7H8O5	7	8	5	-2.3291	-0.194	5	3	94.83	-1.4692	5	0.7748415661682401	0.7142857142857143	147.71	1.1428571428571428	0.7142857142857143
G6	C(C1C=CC(CC1O)O)(O)=O	BZOHVMZQJYMELY	158.0579088	C7H10O4	7	10	4	-0.9346	-0.759	4	3	77.76	0.54726	4	-0.3132730803750252	0.5714285714285714	143.06	1.4285714285714286	0.5714285714285714
G6	C1CC(CC(C=1C(O)=O)O)O	CZRHDVIKCKPIMB	158.0579088	C7H10O4	7	10	4	-0.7637	-0.723	4	3	77.76	1.6244	4	-0.4201482969073489	0.5714285714285714	143.82	1.4285714285714286	0.5714285714285714
G6	C(C1(C=CC(C)C1O)O)(O)=O	FYPACPZFLQLKEP	158.0579088	C7H10O4	7	10	4	-0.9786	-0.598	4	3	77.76	2.8298	4	-0.3132730803750252	0.5714285714285714	145.55	1.4285714285714286	0.5714285714285714
G6	C(C(C=C(CO)CO)(CO)O)=O	QEMQYFBZBNDTQF	176.068473484	C7H12O5	7	12	5	-1.8657	0.413	5	4	97.99	-4.0825	5	0.7303852546541193	0.7142857142857143	169.34	1.7142857142857142	0.7142857142857143
G6	C(C(C(CO)=C)(CO)CO)=O	ATFLXYHQFAAVQA	160.073558864	C7H12O4	7	12	4	-0.8281	-0.111	4	3	77.76	-7.6313	4	0.1797451819342827	0.5714285714285714	157.09	1.7142857142857142	0.5714285714285714
G6	C(CO)(C(C(CO)=C)(CO)O)=O	SCHXPKCFALCFEH	176.068473484	C7H12O5	7	12	5	-1.713	0.302	5	4	97.99	-0.92913	5	0.7303852546541186	0.7142857142857143	171.37	1.7142857142857142	0.7142857142857143
G6	C(C(C(C=O)=C)(CO)CO)(O)=O	UQEOMBKBOOUMDY	174.05282342	C7H10O5	7	10	5	-1.1777	-0.093	5	3	94.83	-6.88	5	0.0188067253402389	0.7142857142857143	158.51	1.4285714285714286	0.7142857142857143
G6	C(C(C(CO)(C)O)=CC=O)(O)=O	NNMRKPBWFAGXRG	174.05282342	C7H10O5	7	10	5	-1.2886	-0.076	5	3	94.83	-5.0906	5	-0.0903333584342967	0.7142857142857143	157.63	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(O)=O)=C(CO)C)O)=O	NBYPSRGVTPZWCX	174.05282342	C7H10O5	7	10	5	-1.0628	-0.091	5	3	94.83	-3.173	5	-0.0903333584342967	0.7142857142857143	163.53	1.4285714285714286	0.7142857142857143
G6	C(C(C(CO)=C)C(C=O)O)(O)=O	LVNSSYBRYLDNTC	174.05282342	C7H10O5	7	10	5	-1.3842	-0.294	5	3	94.83	-5.3382	5	0.0199934036639849	0.7142857142857143	162.46	1.4285714285714286	0.7142857142857143
G6	C(C(C(CO)=O)(C(CO)=C)O)=O	WPDTWHVGTIFLQB	174.05282342	C7H10O5	7	10	5	-1.9253	0.087	5	3	94.83	-3.3142	5	0.5904890078046049	0.7142857142857143	165.78	1.4285714285714286	0.7142857142857143
G6	C(C(C(C(CO)=O)=C)(CO)O)=O	SIXGYUUTDOWJHU	174.05282342	C7H10O5	7	10	5	-1.9253	0.087	5	3	94.83	-5.4508	5	0.5904890078046049	0.7142857142857143	163.23	1.4285714285714286	0.7142857142857143
G6	C(C(C(C)=CC(O)=O)(CO)O)=O	KDEFBPLBALPSEV	174.05282342	C7H10O5	7	10	5	-1.2886	-0.076	5	3	94.83	-3.1533	5	-0.0903333584342967	0.7142857142857143	160.48	1.4285714285714286	0.7142857142857143
G6	C(C(C(CC(O)=O)=C)(CO)O)=O	GMYJBZXCALCIPW	174.05282342	C7H10O5	7	10	5	-1.2219	-0.243	5	3	94.83	-4.6455	5	-0.0868818128683387	0.7142857142857143	162.37	1.4285714285714286	0.7142857142857143
G6	C(C(C(C)=CCO)(CO)O)=O	MWQIJXTYHQSKHN	160.073558864	C7H12O4	7	12	4	-0.939	-0.094	4	3	77.76	-1.8595	4	0.0706050981597463	0.5714285714285714	160.49	1.7142857142857142	0.5714285714285714
G6	C(C(C(CCO)=C)(CO)O)=O	YVDBYWSTGDQPSP	160.073558864	C7H12O4	7	12	4	-0.8723	-0.261	4	3	77.76	-7.0171	4	0.0740566437257043	0.5714285714285714	161.75	1.7142857142857142	0.5714285714285714
G6	C(C(C=CCO)C(CO)O)(O)=O	PTAJHQAUPNJFON	176.068473484	C7H12O5	7	12	5	-1.3906	-0.058	5	4	97.99	-0.22025	5	0.1598896505134989	0.7142857142857143	167.59	1.7142857142857142	0.7142857142857143
G6	C(CO)=C(C(O)=O)C(CCO)O	RWURFIIMVGQALD	176.068473484	C7H12O5	7	12	5	-1.0025	-0.022	5	4	97.99	-0.43434	5	0.0530144339811756	0.7142857142857143	173.89	1.7142857142857142	0.7142857142857143
G6	C(CCO)=C(C(O)=O)C(CO)O	DYYZAMOLXMBALI	176.068473484	C7H12O5	7	12	5	-1.0025	-0.022	5	4	97.99	-1.0676	5	0.0530144339811756	0.7142857142857143	170.95	1.7142857142857142	0.7142857142857143
G6	C(C(C(CO)=C)(CO)CO)(O)=O	WQSHMUXAXUQHRO	176.068473484	C7H12O5	7	12	5	-0.9654	0.122	5	4	97.99	-4.6248	5	0.1587029721897536	0.7142857142857143	164.96	1.7142857142857142	0.7142857142857143
G6	C1(C(O)OCC1(C(CO)=C)O)=O	TZONMHMMRCQYIM	174.05282342	C7H10O5	7	10	5	-1.1184	0.0070001	5	3	86.99	-1.7586	5	0.4633948910082731	0.7142857142857143	159.37	1.4285714285714286	0.7142857142857143
G6	C(C(C(C)=CCO)(CO)O)(O)=O	MLLDBJKWBUAYRQ	176.068473484	C7H12O5	7	12	5	-1.0763	0.139	5	4	97.99	2.0928	5	0.0495628884152176	0.7142857142857143	168.95	1.7142857142857142	0.7142857142857143
G6	C(C(C(CCO)=C)(CO)O)(O)=O	QEVANDUWZXFGIA	176.068473484	C7H12O5	7	12	5	-1.0096	-0.028	5	4	97.99	-3.3503	5	0.0530144339811754	0.7142857142857143	170.87	1.7142857142857142	0.7142857142857143
G6	C(C(C=CCCO)(CO)O)(O)=O	RZYAPXLMXGJRLI	176.068473484	C7H12O5	7	12	5	-1.2283	-0.007	5	4	97.99	-2.3276	5	0.0530144339811754	0.7142857142857143	168.3	1.7142857142857142	0.7142857142857143
G6	C(C(C=O)(C(CO)=C)CO)(O)=O	OEZJUCNEDVRZFJ	174.05282342	C7H10O5	7	10	5	-1.1777	-0.093	5	3	94.83	-5.43	5	0.0188067253402389	0.7142857142857143	164.78	1.4285714285714286	0.7142857142857143
G6	C=C(CO)C(C(C=O)=O)(CO)O	FKQVTNOFHHPEPU	174.05282342	C7H10O5	7	10	5	-1.9253	0.087	5	3	94.83	-4.4013	5	0.5904890078046049	0.7142857142857143	163.18	1.4285714285714286	0.7142857142857143
G6	C(C(C(CO)=O)(C=CCO)O)=O	LCJPBBIFQUKNOB	174.05282342	C7H10O5	7	10	5	-2.144	0.108	5	3	94.83	-0.55762	5	0.5904890078046049	0.7142857142857143	159.46	1.4285714285714286	0.7142857142857143
G6	C1(C(O)OCC1(C=CCO)O)=O	RYMJSVNSOVCKJS	174.05282342	C7H10O5	7	10	5	-1.3371	0.028	5	3	86.99	1.1209	5	0.4633948910082731	0.7142857142857143	157.34	1.4285714285714286	0.7142857142857143
