Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	POEYJZKTPQYGEC	C(C(C)=O)(C(C(C(C)N)O)O)=O	794.756	C7H13NO4	175.084459	-2.32	-0.517	5	3	100.62	-2.5088
G4	OCVAKXKPCOTXGY	C(C(CO)=O)(CC(C(C)N)O)=O	56.0377	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	-2.4992
G4	RRHJUDVKXNLNTR	C(C(C)=O)(C(C(C)(CN)O)O)=O	427.991	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	-3.4761
G4	YHGIUSLTCQRLPG	C(C(CO)=O)(CC(C)(CN)O)=O	62.819	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	-4.5778
G4	GPUZYVMBRFQLEK	C(C)(C(CO)(CC(CN)=O)O)=O	79.6459	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	-1.2837
G4	VNASDGUIUPBBRN	C(CO)(C(C)(CC(CN)=O)O)=O	80.5045	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	3.3146
G4	WWHPUOVKUINPCA	C(C)(C(CO)(C(C(C)=O)N)O)=O	428.217	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	-2.8091
G4	IDQRHZWCUZMRGJ	C(CO)(C(C)(C(C(C)=O)N)O)=O	421.28	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	-3.512
G4	RQKMYYKFWDLOGH	C=C(C(C(C(C(C)=O)=O)O)O)N	416.011	C7H11NO4	173.068809	-1.6504	-0.786	5	3	100.62	-5.5494
G4	UBTNKMOCGQPXSQ	C=C(C(CC(C(CO)=O)=O)O)N	49.0981	C7H11NO4	173.068809	-1.5553	-0.678	5	3	100.62	-5.8
G4	SJBUKDRUBWHLHH	C(N)=CC(C(C(C(C)=O)=O)O)O	72.6927	C7H11NO4	173.068809	-2.4713	-0.633	5	3	100.62	-3.3592
G4	CMVZYLGNSNYOJO	C(N)=CC(CC(C(CO)=O)=O)O	34.9684	C7H11NO4	173.068809	-2.3762	-0.525	5	3	100.62	-3.3174
G4	YVMGIQGAMZGORL	C(C(C)=O)(C(C(CCN)O)O)=O	73.8879	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	-3.1107
G4	CQCXSHXOPVBBRB	C(C(CO)=O)(CC(CCN)O)=O	37.2921	C7H13NO4	175.084459	-2.1298	-0.301	5	3	100.62	-3.5128
G4	VKPBKSOASDDVDS	C(C(CN)C(C(C)=O)(CO)O)=O	43.5643	C7H13NO4	175.084459	-2.5257	-0.086	5	3	100.62	-1.1349
G4	GXYMQEFLLGGPGK	C(C(CN)C(C(CO)=O)(C)O)=O	52.1487	C7H13NO4	175.084459	-2.5257	-0.086	5	3	100.62	0.16262
G4	AQVXRWRSDDQOEK	C(C(C(C)O)(CC(CO)=O)O)=O	63.3775	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-5.5169
G4	IPIFDZJWPUIHRU	C(CC(C(C(C)O)=O)O)(CO)=O	56.7611	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	-1.8591
G4	ARLBFAVZOWIULF	C(C(C(C)O)(C(C(C)=O)O)O)=O	1089.89	C7H12O5	176.068475	-2.082	-0.336	5	3	94.83	-2.1026
G4	PNACZEFAERCTLZ	C(C(C(C(C(C)O)=O)O)O)(C)=O	398.191	C7H12O5	176.068475	-1.9222	-0.441	5	3	94.83	-0.28963
G4	HSLFDSRLPCGQND	C(C(C(C)O)(CC(CN)=O)O)=O	79.2777	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-3.0313
G4	AONXULWHDSULBQ	C(CC(C(C(C)O)=O)O)(CN)=O	69.118	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	0.65245
G4	NUXSABDWDMZGKO	C(C(C(C)O)(C(C(C)=O)N)O)=O	513.653	C7H13NO4	175.084459	-2.4798	-0.412	5	3	100.62	-6.4006
G4	ZMIFHHQPGRSFMJ	C(C(C(C(C(C)O)=O)O)N)(C)=O	411.813	C7H13NO4	175.084459	-2.32	-0.517	5	3	100.62	-4.0559
G4	GTSKBJKJLVNWEM	C(C(CN)C(C=O)(C(C)O)O)=O	49.8463	C7H13NO4	175.084459	-2.7068	-0.25	5	3	100.62	-2.6391
G4	VHLMLKHIPVXBOT	C(C(CN)C(C(C(C)O)=O)O)=O	55.8966	C7H13NO4	175.084459	-2.547	-0.355	5	3	100.62	-2.9477
G4	YUMYOOCEUPDSPU	C(CC(C(C(C)(CO)O)N)=O)=O	68.1564	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-9.9817
G4	DJRONBRKPSYZIT	C(C(C(CN)=O)C(C)(CO)O)=O	42.1077	C7H13NO4	175.084459	-2.5257	-0.086	5	3	100.62	-4.4175
G4	JRYHGMHOMQZXLE	C(CC(CN)(CC(CO)=O)O)=O	46.027	C7H13NO4	175.084459	-2.2896	-0.196	5	3	100.62	-4.0685
G4	GHNHMMUDQLXQLX	C(CN)(CC(CC(CO)=O)O)=O	52.3317	C7H13NO4	175.084459	-2.1298	-0.301	5	3	100.62	-1.6042
G4	ZNKIENMEOAKOFN	C(CC(CN)(C(C(C)=O)O)O)=O	74.819	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-0.78312
G4	LCUHFRXEYAMQMM	C(C)(C(C(CC(CN)=O)O)O)=O	85.088	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	1.9514
G4	HIAGNELBGQDIDV	C(C(C(C)(CO)O)C(C=O)N)=O	58.0444	C7H13NO4	175.084459	-2.7068	-0.25	5	3	100.62	-5.0698
G4	GGMQAZLXALKQBD	C(C(CC(CC(CO)=O)O)N)=O	55.5354	C7H13NO4	175.084459	-2.3109	-0.465	5	3	100.62	-4.8511
G4	HGEVKMIFSYOFAM	C(CC(C(CC(CO)=O)O)N)=O	63.5517	C7H13NO4	175.084459	-2.3109	-0.465	5	3	100.62	-2.995
G4	QAERJIUYEDZUJK	C(C(CC(C(C(C)=O)O)O)N)=O	424.385	C7H13NO4	175.084459	-2.406	-0.573	5	3	100.62	-1.9967
G4	LEKCMBCKHSHKPJ	C(CC(C(C(C(C)=O)O)O)N)=O	83.6669	C7H13NO4	175.084459	-2.406	-0.573	5	3	100.62	-0.44691
G4	NASSOCHCKQVMIR	C(C(C)=O)(C(C(C)(CO)O)N)=O	503.258	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	-12.274
G4	BLEXWSJBYIKMTP	C(C(CN)=O)(CC(C)(CO)O)=O	82.0367	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	-10.118
G4	PTRCBMLKSULXRK	C(C)(C(CN)(CC(CO)=O)O)=O	68.4173	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	-0.74756
G4	DOKUOXXXHMIXRD	C(CN)(C(C)(CC(CO)=O)O)=O	78.9525	C7H13NO4	175.084459	-2.2036	-0.14	5	3	100.62	-0.0015837
G4	LNHVJHCPCQZCQR	C(C)(C(CN)(C(C(C)=O)O)O)=O	96.023	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	1.3949
G4	IFBVSBZLVXCANF	C(CN)(C(C)(C(C(C)=O)O)O)=O	415.889	C7H13NO4	175.084459	-2.2987	-0.248	5	3	100.62	2.6574
G4	PWOYGLVFYGUJOF	C(C(C(C)N)(CC(CO)=O)O)=O	63.2958	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-4.2868
G4	KQNUUSBSNLDOKV	C(CC(C(C(C)N)=O)O)(CO)=O	71.2584	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	-1.5326
G4	LDFHAIHMIMCURE	C(C(C(C)N)(C(C(C)=O)O)O)=O	430.603	C7H13NO4	175.084459	-2.4798	-0.412	5	3	100.62	-0.74762
G4	SVQJIUDXDJRXEV	C(C(C(C(C(C)N)=O)O)O)(C)=O	411.963	C7H13NO4	175.084459	-2.32	-0.517	5	3	100.62	0.107
G4	GRCKFGQFRRODIE	C(CO)(CC(CO)(C)O)=O	46.4876	C6H12O4	148.07356	-1.2072	-0.142	4	3	77.76	-4.5919
G4	CBUKMSAKZIPOGL	C(C)(C(C(CO)(C)O)O)=O	399.621	C6H12O4	148.07356	-1.3023	-0.25	4	3	77.76	-1.312
G4	PLGOEWNSOOGISL	C(CO)(CC(CO)(CCO)O)=O	62.7117	C7H14O5	178.084125	-1.6795	0.095	5	4	97.99	-3.8122
G4	YFVHWIATBOLLAX	C(C)(C(C(CO)(CCO)O)O)=O	67.6244	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-3.6848
G4	KBVUTNHBGBKSDZ	C(C(C(CO)(C)O)O)(CCO)=O	61.734	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-2.8134
G4	OSJPDGKAMMTTGQ	C(CO)(C(CO)C(CO)(C)O)=O	45.7727	C7H14O5	178.084125	-1.9156	0.205	5	4	97.99	-1.3321
G4	JWMIRHJREDNRDH	C(CO)(CC(C(CCO)O)O)=O	44.1463	C7H14O5	178.084125	-1.7008	-0.174	5	4	97.99	-3.3873
G4	YPQSTLQGRPVSSY	C(C)(C(C(C(CCO)O)O)O)=O	69.7843	C7H14O5	178.084125	-1.7959	-0.282	5	4	97.99	-0.49402
G4	FGEPGGGVGFHWCN	C(CO)(CC(C)(C(CO)O)O)=O	62.9292	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	0.19339
G4	MJEDKJVEWJDYHU	C(C)(C(C(C)(C(CO)O)O)O)=O	446.84	C7H14O5	178.084125	-1.8697	-0.121	5	4	97.99	2.2585
G4	KGMAGSYXWBEQJC	C(C(CO)O)(CC(CO)(C)O)=O	68.9838	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-4.3711
G4	FDYAXWZTICYNAO	C(CC(CC(CO)=O)O)(O)=O	-8.11283	C6H10O5	162.052825	-1.483	-0.285	5	3	94.83	-1.3297
G4	WTPFIPNGRMUGLS	C(CC(C(C(C)=O)O)O)(O)=O	27.6766	C6H10O5	162.052825	-1.5781	-0.393	5	3	94.83	2.1008
G4	LVLYOLQIVQLEAI	C(C(C=O)C(C)(CO)O)(O)=O	-8.43427	C6H10O5	162.052825	-1.8789	-0.07	5	3	94.83	-4.6107
G4	HRHLCAAPDBPGNJ	C(C(C)(CC(CO)=O)O)(O)=O	36.0117	C6H10O5	162.052825	-1.5568	-0.124	5	3	94.83	-1.0549
G4	KWRIFJJYPWHDQJ	C(C(C)(C(C(C)=O)O)O)(O)=O	374.382	C6H10O5	162.052825	-1.6519	-0.232	5	3	94.83	2.7269
G4	HQHWLDPNMYTEGR	C(C(CC(C)(CO)O)=O)(O)=O	46.7568	C6H10O5	162.052825	-1.5568	-0.124	5	3	94.83	-14.593
G4	KPFLGSFUVKXVOS	C(C)(C(C(CC(CO)=O)O)N)=O	67.6561	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	-4.3438
G4	DWEOWRQOFVUNII	C(C)(C(C(C(C(C)=O)O)O)N)=O	459.423	C7H13NO4	175.084459	-2.32	-0.517	5	3	100.62	-2.3474
G4	PCARYZLDOCDTLT	C(C(C(C)(CC(CO)=O)O)N)=O	77.785	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-4.4762
G4	DCLSMNLGIUBGBW	C(C(C(C)(C(C(C)=O)O)O)N)=O	422.38	C7H13NO4	175.084459	-2.4798	-0.412	5	3	100.62	-1.5385
G4	VECFOELEACBRMW	C(C(C(CC(C)(CO)O)=O)N)=O	81.2066	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-9.0523
G4	SNLKEXXSDKPOBG	C(CO)(CC(C(C)N)O)=O	33.5332	C6H13NO3	147.089544	-1.6263	-0.487	4	3	83.55	-0.60501
G4	OMUJYYNQDYPSKF	C(C)(C(C(C(C)N)O)O)=O	392.79	C6H13NO3	147.089544	-1.7214	-0.595	4	3	83.55	1.3402
G4	CDRCYEPKQKIVDK	C(CO)(CC(C(CCO)N)O)=O	38.7228	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	-2.655
G4	FFOMMQWSUUCPGN	C(C)(C(C(C(CCO)N)O)O)=O	74.41	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	-0.13272
G4	UPJHCUZYSMEUOF	C(CO)(CC(C)(CN)O)=O	48.1223	C6H13NO3	147.089544	-1.605	-0.218	4	3	83.55	-2.7994
G4	UIEJEWSVLCWTQS	C(C)(C(C(C)(CN)O)O)=O	403.122	C6H13NO3	147.089544	-1.7001	-0.326	4	3	83.55	0.63786
G4	MBKJYLQZMUEOOD	C(CN)(CC(C)(CO)O)=O	59.0733	C6H13NO3	147.089544	-1.605	-0.218	4	3	83.55	-5.2338
G4	LROXJFWCHBLJJQ	C(C)(C(C(C)(CO)O)N)=O	80.602	C6H13NO3	147.089544	-1.7001	-0.326	4	3	83.55	-8.433
G4	MEBVAIPOPSYQSM	C(CO)(CC(CN)(CCO)O)=O	47.2848	C7H15NO4	177.100109	-2.0773	0.019	5	4	103.78	-3.7285
G4	BJBJFCHXGQFJCM	C(C)(C(C(CN)(CCO)O)O)=O	70.0061	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-0.48305
G4	GLKFTLUEJWHFGS	C(C(C(C)(CO)O)N)(CCO)=O	88.3519	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-9.6417
G4	FUOUVFWRQPBXHI	C(CN)(C(CO)C(C)(CO)O)=O	56.8243	C7H15NO4	177.100109	-2.3134	0.129	5	4	103.78	-2.0085
G4	MNWNDOJLCCUMKQ	C(C(CCN)(CC(CO)=O)O)=O	631.595	C7H13NO4	175.084459	-2.2896	-0.196	5	3	100.62	-5.3235
G4	CBPJSSBYTMPURE	C(C(CCN)(C(C(C)=O)O)O)=O	58.793	C7H13NO4	175.084459	-2.3847	-0.304	5	3	100.62	-1.9853
G4	RGSLAECFDNBYEL	C(CC(C(CCN)=O)O)(CO)=O	37.3667	C7H13NO4	175.084459	-2.1298	-0.301	5	3	100.62	-0.97182
G4	UNBPFBSVMIAPIZ	C(C(C(C(CCN)=O)O)O)(C)=O	50.5068	C7H13NO4	175.084459	-2.2249	-0.409	5	3	100.62	1.2155
G4	VTDFYJQEHGTHSW	C(C(C(CN)C(C)(CO)O)=O)=O	50.9627	C7H13NO4	175.084459	-2.5257	-0.086	5	3	100.62	-4.4175
G4	RUOBEVCZULWIJT	C(CO)(CC1(COCC1O)O)=O	82.1527	C7H12O5	176.068475	-1.9311	0.013	5	3	86.99	-4.605
G4	YDOINLXHAIFCSG	C(C)(C(C1(COCC1O)O)O)=O	420.738	C7H12O5	176.068475	-2.0262	-0.095	5	3	86.99	-2.2276
G4	VQDVYIZYGJMDEM	C1(C(C(CO)(C)O)OCC1O)=O	1925.91	C7H12O5	176.068475	-1.8033	-0.095	5	3	86.99	-1.4292
G4	PWRZUZTXSAYCDS	C(CO)(CC1(C(O)OCC1)O)=O	38.7239	C7H12O5	176.068475	-1.4295	-0.2	5	3	86.99	-1.942
G4	LLCUIDFNCPSCQM	C(C)(C(C1(C(O)OCC1)O)O)=O	377.145	C7H12O5	176.068475	-1.5246	-0.308	5	3	86.99	1.3233
G4	HUWRCXQMOSUJIA	C1(C(O)OCC1C(CO)(C)O)=O	1282.47	C7H12O5	176.068475	-1.3571	-0.09	5	3	86.99	-1.9113
G4	SQEQJXGLKPBPPT	C(CO)(CC1(COC(C1)O)O)=O	18.7373	C7H12O5	176.068475	-1.4295	-0.2	5	3	86.99	-1.4442
G4	BHYKZOONCQLLLB	C(C)(C(C1(COC(C1)O)O)O)=O	356.82	C7H12O5	176.068475	-1.5246	-0.308	5	3	86.99	1.8914
G4	OZYIJXBMZKTETR	C1(COC(C1C(CO)(C)O)O)=O	1254.61	C7H12O5	176.068475	-1.3571	-0.09	5	3	86.99	-1.4479
G4	DOQQDQPLVZXAML	C1(C(C(CO)(C)O)OC(C1)O)=O	1980.07	C7H12O5	176.068475	-1.3017	-0.308	5	3	86.99	-2.1197
G4	VHXGCCCYVLPYTE	C(CO)(CC(C(N)=C)O)=O	32.4041	C6H11NO3	145.073894	-0.9567	-0.756	4	3	83.55	-3.9603
G4	ZESJUHVUBDALLV	C(C)(C(C(C(N)=C)O)O)=O	63.3991	C6H11NO3	145.073894	-1.0518	-0.864	4	3	83.55	-1.3033
G4	OFFIYNBGXKUNEZ	C(CO)(CC(C(C=CN)O)O)=O	38.8022	C7H13NO4	175.084459	-2.345	-0.474	5	4	103.78	-1.2543
G4	QDGOGYWPRKYUGK	C(C)(C(C(C(C=CN)O)O)O)=O	67.1814	C7H13NO4	175.084459	-2.4401	-0.582	5	4	103.78	1.1652
G4	AVUBTCKPRDCEHF	C(CO)(CC(C(N)=CCO)O)=O	27.3601	C7H13NO4	175.084459	-1.4957	-0.352	5	4	103.78	-0.91255
G4	UJOFNUOIPOXCPO	C(C)(C(C(C(N)=CCO)O)O)=O	68.1154	C7H13NO4	175.084459	-1.5908	-0.46	5	4	103.78	1.745
G4	OWNSVEJVINHZFL	C(CO)(CC(C=CN)O)=O	17.9786	C6H11NO3	145.073894	-1.7776	-0.603	4	3	83.55	-1.4865
G4	QRWNXZPOJGYKQH	C(C)(C(C(C=CN)O)O)=O	49.883	C6H11NO3	145.073894	-1.8727	-0.711	4	3	83.55	0.89277
G4	UFAIMEMFOOGVLK	C(CO)(CC(C=C(CO)N)O)=O	27.8663	C7H13NO4	175.084459	-1.4957	-0.352	5	4	103.78	-2.3698
G4	NZUYHHXPVUTGBV	C(C)(C(C(C=C(CO)N)O)O)=O	65.0363	C7H13NO4	175.084459	-1.5908	-0.46	5	4	103.78	0.015386
G4	INNDGWKUIMZLNV	C(CO)(CC(C(C(N)=C)O)O)=O	65.2664	C7H13NO4	175.084459	-1.5241	-0.627	5	4	103.78	-3.48
G4	JYVVKXJQVOQLMV	C(C)(C(C(C(C(N)=C)O)O)O)=O	86.3673	C7H13NO4	175.084459	-1.6192	-0.735	5	4	103.78	-1.0428
G4	HKWCQGOGXHOXCH	C(CO)(CC(CCN)O)=O	17.0484	C6H13NO3	147.089544	-1.5312	-0.379	4	3	83.55	-1.694
G4	XTPKNROTKPITEA	C(C)(C(C(CCN)O)O)=O	48.0221	C6H13NO3	147.089544	-1.6263	-0.487	4	3	83.55	1.1273
G4	DTCVPDUFIRKROQ	C(C(CN)C(C)(CO)O)=O	37.6082	C6H13NO3	147.089544	-1.9271	-0.164	4	3	83.55	-5.1435
G4	HPZAEOKQOSUINT	C(CO)(CC(C(CCN)O)O)=O	44.0595	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	-1.5708
G4	TVLAMBAMHNRDPI	C(C)(C(C(C(CCN)O)O)O)=O	62.7839	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	1.4022
G4	DQRYLCYUMPPEQS	C(CO)(CC(CO)(CCN)O)=O	40.8347	C7H15NO4	177.100109	-2.0773	0.019	5	4	103.78	-2.0515
G4	JFZXCRFAMBTDGY	C(C)(C(C(CO)(CCN)O)O)=O	65.8544	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-1.815
G4	HVQQLZVBGPAVAB	C(CO)(C(CN)C(CO)(C)O)=O	51.212	C7H15NO4	177.100109	-2.3134	0.129	5	4	103.78	-1.4427
G4	RIUHMPRWKMBBRZ	C(C(C(CO)(C)O)O)(CCN)=O	60.7705	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-0.98028
G4	RDIQTXUHWKYMLB	C(CO)(CC(CC(CO)N)O)=O	394.705	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	-4.8365
G4	BXFVPYHCFZMPOP	C(C)(C(C(CC(CO)N)O)O)=O	415.678	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	-5.085
G4	UYAWSAZMXZBLBA	C(C(C(CO)N)C(C)(CO)O)=O	52.3903	C7H15NO4	177.100109	-2.4945	-0.035	5	4	103.78	-8.3498
G4	NJQXLBFJTJXOKC	C(CO)(CC(C)(C(CN)O)O)=O	70.4107	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	0.28667
G4	CFVGYQDRLIKGJE	C(C)(C(C(C)(C(CN)O)O)O)=O	428.493	C7H15NO4	177.100109	-2.2675	-0.197	5	4	103.78	2.4679
G4	BQVGZFXQSSXRBB	C(C(CN)O)(CC(CO)(C)O)=O	73.2649	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-4.4434
G4	SHKRCXUFLYYMJS	C(CO)(CC(C(C(C)N)O)O)=O	53.2565	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	-0.24459
G4	TUOGTSYNKVHNML	C(C)(C(C(C(C(C)N)O)O)O)=O	1430.7	C7H15NO4	177.100109	-2.2888	-0.466	5	4	103.78	1.6009
G4	UMINQKXHXZVLMY	C(C(C(CO)=O)CO)(O)=O	-23.1514	C5H8O5	148.037175	-2.0784	0.203	5	3	94.83	-0.36208
G4	YFWPCASBURWFMG	C(C(C(C(C)N)O)O)(CCO)=O	66.5425	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	0.075
G4	AJIQDISUXUVCRT	C(CO)(C(CO)C(C(C)N)O)=O	42.3981	C7H15NO4	177.100109	-2.3347	-0.14	5	4	103.78	1.9017
G4	DLXUOKKRNSVHNB	C(C(C(C)(CN)O)O)(CCO)=O	63.7362	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-0.91667
G4	LFYVANKPUNPIDH	C(CO)(C(CO)C(C)(CN)O)=O	47.2585	C7H15NO4	177.100109	-2.3134	0.129	5	4	103.78	0.44183
G4	WFFSHZCSQDXAGE	C(CN)(CC(CO)(CCO)O)=O	64.6684	C7H15NO4	177.100109	-2.0773	0.019	5	4	103.78	-4.5549
G4	KJHOIOZQTUDAQF	C(C)(C(C(CO)(CCO)O)N)=O	95.5659	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	-8.1553
G4	GFWXFFBZDFPHRE	C(C(C(C(N)=C)O)O)(CCO)=O	78.0888	C7H13NO4	175.084459	-1.5241	-0.627	5	4	103.78	-3.2239
G4	HHGCCZKRMDLKMK	C(CO)(C(CO)C(C(N)=C)O)=O	24.1559	C7H13NO4	175.084459	-1.6651	-0.409	5	4	103.78	-1.3735
G4	PUKJXMFTQVTQEW	C(C(C(C=CN)O)O)(CCO)=O	43.1357	C7H13NO4	175.084459	-2.345	-0.474	5	4	103.78	-1.033
G4	MDAXWSDBNGFLGR	C(CO)(C(CO)C(C=CN)O)=O	16.002	C7H13NO4	175.084459	-2.486	-0.256	5	4	103.78	1.0943
G4	FHXSUBAHCZFYMU	C(C(C(CCN)O)O)(CCO)=O	41.5388	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	-1.0219
G4	DFHRQZOJOJSJKQ	C(CO)(C(CO)C(CCN)O)=O	31.1406	C7H15NO4	177.100109	-2.2396	-0.032	5	4	103.78	1.3061
G4	INTMLLLKYYICRJ	C(C(CN)C(CO)(CCO)O)=O	996.342	C7H15NO4	177.100109	-2.3994	0.073	5	4	103.78	-7.0416
G4	QJEAYSAUTATEFK	C(CN)(CC(C(CCO)O)O)=O	48.2296	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	-0.95176
G4	KOZBVJCMLYWCKI	C(C)(C(C(C(CCO)O)O)N)=O	79.4499	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	-4.3212
G4	XNGYSSAOQYQSBK	C(C(CN)C(C(CCO)O)O)=O	38.1932	C7H15NO4	177.100109	-2.4207	-0.196	5	4	103.78	-4.178
G4	LUOQKPGEBSBUMV	C(C(CO)O)(CC(C(C)N)O)=O	444.496	C7H15NO4	177.100109	-2.1937	-0.358	5	4	103.78	2.5508
G4	DPJBJLGEGBBERA	C(C(CO)O)(CC(C)(CN)O)=O	63.5853	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	0.42333
G4	SXYCDJKGTHETMV	C(CN)(CC(C)(C(CO)O)O)=O	75.7244	C7H15NO4	177.100109	-2.1724	-0.089	5	4	103.78	2.6737
G4	BUNRPMITKJYTNB	C(C)(C(C(C)(C(CO)O)O)N)=O	432.647	C7H15NO4	177.100109	-2.2675	-0.197	5	4	103.78	-3.9881
G4	PYEHBMUDOGTWPB	C(CC(C(N)=C)O)(C(CO)O)=O	425.751	C7H13NO4	175.084459	-1.5241	-0.627	5	4	103.78	-0.81726
G4	YKVUDTXFTKZDBD	C(CC(C=CN)O)(C(CO)O)=O	516.726	C7H13NO4	175.084459	-2.345	-0.474	5	4	103.78	1.6538
G4	LOJWCNLPHYIPRP	C(C(CO)O)(CC(CCN)O)=O	38.6212	C7H15NO4	177.100109	-2.0986	-0.25	5	4	103.78	1.4746
G4	RTQHQRULZGFAJG	C(C(CN)C(C)(C(CO)O)O)=O	60.4421	C7H15NO4	177.100109	-2.4945	-0.035	5	4	103.78	-0.69374
G4	VGICVXCJKXJIFU	C(C(CC(CN)=O)O)(O)=O	32.1471	C5H9NO4	147.053159	-4.062	-0.091	5	3	100.62	0.30117
G4	YSJCWSWNUBWHKQ	C(C(C(C(C)=O)N)O)(O)=O	62.3188	C5H9NO4	147.053159	-4.1571	-0.199	5	3	100.62	-2.3726
G4	KTUBSONATWZYAF	C(C(CN)C(C(O)=O)O)=O	16.1897	C5H9NO4	147.053159	-4.3841	-0.037	5	3	100.62	-1.8295
G4	HFLUXJZOGQGTKE	C(C(C=O)C(C(C)N)O)(O)=O	-12.7926	C6H11NO4	161.068809	-4.0248	-0.415	5	3	100.62	-1.2721
G4	XYKVDMKJLZSYLC	C(C(C=O)C(C)(CN)O)(O)=O	-16.4726	C6H11NO4	161.068809	-4.0035	-0.146	5	3	100.62	-2.6814
G4	OZYWCNGJEHKFOL	C(CC(CC(CN)=O)O)(O)=O	5.34029	C6H11NO4	161.068809	-3.6076	-0.361	5	3	100.62	1.1524
G4	ZQOIXKRUNXENDL	C(CC(C(C(C)=O)N)O)(O)=O	41.5107	C6H11NO4	161.068809	-3.7027	-0.469	5	3	100.62	-1.8065
G4	JJOOIKOZACSLRK	C(C(C=O)C(C(N)=C)O)(O)=O	-30.7897	C6H9NO4	159.053159	-3.3552	-0.684	5	3	100.62	-4.6603
G4	VBYAQGTWGZVBSD	C(C(C=O)C(C=CN)O)(O)=O	-26.0315	C6H9NO4	159.053159	-4.1761	-0.531	5	3	100.62	-2.2154
G4	XKDCPGIWRVCPDR	C(C(C=O)C(CCN)O)(O)=O	-25.2573	C6H11NO4	161.068809	-3.9297	-0.307	5	3	100.62	-1.9287
G4	GUUSPFUDGSBIHH	C(C(C(CC(O)=O)O)CN)=O	-16.483	C6H11NO4	161.068809	-3.9297	-0.307	5	3	100.62	-1.14
G4	VRJGWQMSXAEONF	C(C(CC(C(C)N)O)=O)(O)=O	36.2727	C6H11NO4	161.068809	-3.7027	-0.469	5	3	100.62	-7.561
G4	CLOLOYXKNPIPQZ	C(C(CC(C)(CN)O)=O)(O)=O	40.0914	C6H11NO4	161.068809	-3.6814	-0.2	5	3	100.62	-9.6743
G4	XJNVPMKOPATPGK	C(C(C)(CC(CN)=O)O)(O)=O	46.2091	C6H11NO4	161.068809	-3.6814	-0.2	5	3	100.62	1.5104
G4	NRRAHNSPZBWAAI	C(C(C)(C(C(C)=O)N)O)(O)=O	397.491	C6H11NO4	161.068809	-3.7765	-0.308	5	3	100.62	-4.0287
G4	WDDAOFZVPZEWRK	C=C(C(CC(C(O)=O)=O)O)N	30.9381	C6H9NO4	159.053159	-3.0331	-0.738	5	3	100.62	-10.953
