Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G6	C(C1C(C(C)(C(O1)O)O)O)=O	NDQQICVMFWYKME	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-0.45127
G6	C(C1(C)C(C(C(O1)O)O)O)=O	DACMNMFDKJYJBA	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-4.2993
G6	C(C1C(C(C)(C(C)(O1)O)O)O)=O	RMFLWCTXEPLICK	176.068473484	C7H12O5	7	12	5	-1.7607	-0.449	5	3	86.99	0.76665
G6	C(C)(C1(C)C(C(C(O1)O)O)O)=O	LMFUKFTXWQNHOG	176.068473484	C7H12O5	7	12	5	-1.4846	-0.416	5	3	86.99	-0.093147
G6	C(C1C(C(C(O1)O)(CC)O)O)=O	VHLLFTFIWLMSDT	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-1.4883
G6	C(C1(CC)C(C(C(O1)O)O)O)=O	VJKZBYAIHYBYKY	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-2.6538
G6	C1C(CO)(C(C)(C(O)O1)O)O	WNPMZXATYQXOIU	164.068473484	C6H12O5	6	12	5	-1.8394	0.282	5	4	90.15	1.6654
G6	CC1(C(C)(O)OCC1(CO)O)O	GWTRXROATAUEHE	178.084123548	C7H14O5	7	14	5	-1.5751	0.035	5	4	90.15	2.5567
G6	C1C(CO)(C(C(O)O1)(CC)O)O	UOVXORQFWCFUTG	178.084123548	C7H14O5	7	14	5	-1.385	0.012	5	4	90.15	0.46938
G6	C(CC1(C(CC(C)O1)O)O)(O)=O	KICHIMIBNLTWDD	176.068473484	C7H12O5	7	12	5	-0.8895	-0.776	5	3	86.99	1.8555
G6	C(C1C(C)OC(C1CO)O)(O)=O	GKSFKKLNNBSYBO	176.068473484	C7H12O5	7	12	5	-1.1442	-0.471	5	3	86.99	0.77736
G6	C(C1(CC(CO)C(C)O1)O)(O)=O	KFEUTNLIDJZZLH	176.068473484	C7H12O5	7	12	5	-1.1492	-0.558	5	3	86.99	-4.2849
G6	C(C1(CC(CO1)C(C)O)O)(O)=O	PQMPXWNDWDODKL	176.068473484	C7H12O5	7	12	5	-1.1146	-0.558	5	3	86.99	-1.744
G6	C(C1(C(C)(O)OC(C)C1)O)(O)=O	WRJPCFLNPUIQRJ	176.068473484	C7H12O5	7	12	5	-1.0459	-0.615	5	3	86.99	2.1144
G6	C(C1CC(C)OC1(CO)O)(O)=O	CGGJONKDBFIERA	176.068473484	C7H12O5	7	12	5	-1.1492	-0.558	5	3	86.99	-0.4739
G6	C(C1(C)CC(C(C)(O1)O)O)(O)=O	KIMOYRBAGVYQAK	176.068473484	C7H12O5	7	12	5	-1.0459	-0.615	5	3	86.99	-0.82248
G6	C(C1(C)CCC(CO)(O1)O)(O)=O	WPAODZKEIKIVAK	176.068473484	C7H12O5	7	12	5	-1.1205	-0.507	5	3	86.99	-4.8111
G6	C=CC1(COC(C1O)O)O	XLOWIZLKCZOBKB	146.0579088	C6H10O4	6	10	4	-0.9418	-0.325	4	3	69.92	-4.2195
G6	C=CC1(CO)C(C(C(O1)O)O)O	LXDCBUGEYKTIPW	176.068473484	C7H12O5	7	12	5	-1.5438	-0.196	5	4	90.15	-6.6276
G6	C(CC1(C(C)(C(CO1)O)O)O)=O	GJLGOMSMNBFUMS	176.068473484	C7H12O5	7	12	5	-1.631	-0.341	5	3	86.99	-1.1221
G6	C1(C(O)OC(C(C(C)O)O)C1)=O	NZJYFLAYYJBOMQ	176.068473484	C7H12O5	7	12	5	-1.323	-0.577	5	3	86.99	-0.79613
G6	C(C1(CC(C(C(C)O)O1)O)O)=O	KHBQPGUWVNPYSF	176.068473484	C7H12O5	7	12	5	-1.774	-0.61	5	3	86.99	-4.6552
G6	CC1CC(O)OC1(CO)CO	SGJFFUPOJKACAC	162.089208928	C7H14O4	7	14	4	-0.7659	-0.438	4	3	69.92	-2.5135
G6	C(C1(C(O)OC(CO)C1C)O)=O	GPFVHFUHSLYECA	176.068473484	C7H12O5	7	12	5	-1.8303	-0.254	5	3	86.99	-1.0422
G6	CC1C(CO)OC(CO)(C1O)O	CMHTWYNDUAACJB	178.084123548	C7H14O5	7	14	5	-1.6517	-0.177	5	4	90.15	0.64885
G6	C(C1(C(C(C)C(CO)O1)O)O)=O	CWCIKWMRJVFHDJ	176.068473484	C7H12O5	7	12	5	-1.864	-0.392	5	3	86.99	-1.4926
G6	C(C1CC(C(O1)O)C(C)O)(O)=O	UDQVNBFQIYJFRA	176.068473484	C7H12O5	7	12	5	-1.0542	-0.689	5	3	86.99	-3.9357
G6	C(C1C(O)OC(C1)C(C)O)(O)=O	DZZZJBJAPJPTJH	176.068473484	C7H12O5	7	12	5	-1.0542	-0.689	5	3	86.99	-2.8428
G6	C(C1(C(CC(C(C)O)O1)O)O)=O	PNJZYMWXROUUIA	176.068473484	C7H12O5	7	12	5	-1.774	-0.61	5	3	86.99	-3.5295
G6	C(C1CC(O)OC1C(C)O)(O)=O	JNVCJPKILQAFIV	176.068473484	C7H12O5	7	12	5	-1.0542	-0.689	5	3	86.99	-2.5427
G6	C(C(C)(C1CCC(O)O1)O)(O)=O	XWSUXKUYXXQKHW	176.068473484	C7H12O5	7	12	5	-0.9429	-0.638	5	3	86.99	1.4238
G6	C(C1(CCC(C(C)O)O1)O)(O)=O	FVGWIXKVSZZISB	176.068473484	C7H12O5	7	12	5	-1.0592	-0.776	5	3	86.99	-2.785
G6	C(CO)(C(C1CCC(O)O1)O)=O	CRHMSFOFADIHIC	176.068473484	C7H12O5	7	12	5	-1.5725	-0.469	5	3	86.99	0.76332
G6	C(CO)(C1(CO)CCC(O1)O)=O	UYOBQXCQLDVWBJ	176.068473484	C7H12O5	7	12	5	-1.6338	-0.2	5	3	86.99	-2.757
G6	C(C1CCC(O1)O)(C(CO)O)=O	SPCVEHBRUNELKD	176.068473484	C7H12O5	7	12	5	-1.5725	-0.469	5	3	86.99	0.16297
G6	C(C(C)C1COC(C1O)O)(O)=O	BMLOXPIHAWBUGZ	176.068473484	C7H12O5	7	12	5	-0.9909	-0.471	5	3	86.99	0.98059
G6	C(C(CO)C1CCC(O)O1)(O)=O	POBJUVCCICXTQW	176.068473484	C7H12O5	7	12	5	-1.0101	-0.581	5	3	86.99	-0.71101
G6	C(C1C(O)OC(C1)CCO)(O)=O	WGGIJXOHBCQUCU	176.068473484	C7H12O5	7	12	5	-0.9591	-0.581	5	3	86.99	-3.8995
G6	C(C1(CCC(CCO)O1)O)(O)=O	DWUPRTUMEOOICQ	176.068473484	C7H12O5	7	12	5	-0.9641	-0.668	5	3	86.99	-3.7189
G6	C(C1(CO)CCC(O)O1)O	JEGYVLPNZNPVTK	148.073558864	C6H12O4	6	12	4	-1.0352	-0.278	4	3	69.92	-6.5252
G6	C(C(C1CCC(O)O1)O)O	UFPPPRZBJNVTNK	148.073558864	C6H12O4	6	12	4	-0.9739	-0.547	4	3	69.92	-1.11
G6	C(C(C1CCC(O)O1)O)(O)=O	CDIGXOKJOOMRLJ	162.05282342	C6H10O5	6	10	5	-1.3235	-0.529	5	3	86.99	0.13564
G6	C(C1(CO)CCC(O1)O)(O)=O	RLRGSHSOOXAGSU	162.05282342	C6H10O5	6	10	5	-1.3848	-0.26	5	3	86.99	-6.0439
G6	C(CO)(C1(CCC(CO)O1)O)=O	XVPMDLTXPIXFPJ	176.068473484	C7H12O5	7	12	5	-1.6675	-0.338	5	3	86.99	-1.8928
G6	C(C1C(O)OC(C1)CO)(O)=O	KHPXEQINUWTUHF	162.05282342	C6H10O5	6	10	5	-1.4135	-0.311	5	3	86.99	-5.3531
G6	CC(C1C(O)OC(CO)C1)O	HWNGWQKMIBUKBY	162.089208928	C7H14O4	7	14	4	-0.7046	-0.707	4	3	69.92	-5.8336
G6	C(CC1C(CO)OC(C1)O)(O)=O	IVBHRIJRYNAUQA	176.068473484	C7H12O5	7	12	5	-0.9591	-0.581	5	3	86.99	-1.279
G6	C(CO)(CC1C(O)OCC1O)=O	QEFLTOCKBIIPSG	176.068473484	C7H12O5	7	12	5	-1.4582	-0.251	5	3	86.99	-1.9854
G6	C(C1C(CO)OC(C1)(CO)O)=O	PSLXJNGOZXHFDC	176.068473484	C7H12O5	7	12	5	-1.9386	-0.284	5	3	86.99	-7.3672
G6	C(CC1C(CO)(O)OCC1O)=O	CQUQITUDYLAULJ	176.068473484	C7H12O5	7	12	5	-1.7343	-0.284	5	3	86.99	-2.1099
G6	C(CO)(C1C(CO)OC(C1)O)=O	GEEUJWFCGNSCCN	176.068473484	C7H12O5	7	12	5	-1.6625	-0.251	5	3	86.99	0.020076
G6	C(C(CO)C1C(O)OCC1O)=O	OFLSMWXKJMXVNE	176.068473484	C7H12O5	7	12	5	-1.7803	-0.197	5	3	86.99	-2.661
G6	C(C1C(CO)OC(C1CO)O)=O	CQWARBFXGBRAIZ	176.068473484	C7H12O5	7	12	5	-1.9336	-0.197	5	3	86.99	-3.116
G6	C(C1COC(C1C(CO)O)O)=O	AQQRDYOYMMSWPK	176.068473484	C7H12O5	7	12	5	-1.899	-0.197	5	3	86.99	-3.0
G6	C(CC1(C(O)OCC1O)CO)=O	IRGVIPVVYJLASD	176.068473484	C7H12O5	7	12	5	-1.6671	-0.214	5	3	86.99	-5.3315
G6	C(C1(CO)C(CO)OC(C1)O)=O	QKQGSOMMEMKJPM	176.068473484	C7H12O5	7	12	5	-1.8714	-0.214	5	3	86.99	-7.8003
G6	C(C1(COC(C1)O)C(CO)O)=O	BCVNKLVOVYIWKA	176.068473484	C7H12O5	7	12	5	-1.8368	-0.214	5	3	86.99	-3.2677
G6	C(C1(CCC(CO)O1)O)(O)=O	KGEYPKAGPFYJNT	162.05282342	C6H10O5	6	10	5	-1.4185	-0.398	5	3	86.99	-5.137
G6	C(C1CC(CO)OC1(C)O)(O)=O	BRYUSLUEZGTYAC	176.068473484	C7H12O5	7	12	5	-1.1492	-0.558	5	3	86.99	-4.1048
G6	C(C(C1(C)CCC(O)O1)O)(O)=O	UDCTYYNKSQASOC	176.068473484	C7H12O5	7	12	5	-1.0255	-0.638	5	3	86.99	1.5941
G6	C(C1(C(C)O)CCC(O1)O)(O)=O	YWQBNGPBDXFIPX	176.068473484	C7H12O5	7	12	5	-1.0255	-0.638	5	3	86.99	-3.3626
G6	CC(C1(CO)CCC(O)O1)O	AWGJKOOAVJOMNZ	162.089208928	C7H14O4	7	14	4	-0.6759	-0.656	4	3	69.92	-5.6137
G6	CC(C(C1CCC(O)O1)O)O	WLAOOAIZOSAJCO	162.089208928	C7H14O4	7	14	4	-0.6146	-0.925	4	3	69.92	-1.3799
G6	CC1(CCC(O)O1)C(CO)O	ALMAKPYAZSLBOR	162.089208928	C7H14O4	7	14	4	-0.6759	-0.656	4	3	69.92	0.21086
G6	C1(C(O)OCC1O)=CC(O)=O	ZKIYZDRSQYHTKW	160.037173356	C6H8O5	6	8	5	-1.3021	-0.047	5	3	86.99	0.88848
G6	C1C2(CC(C(C(O)O1)C2O)O)O	PAJFEACESSLMTM	176.068473484	C7H12O5	7	12	5	-1.7447	-0.233	5	4	90.15	0.83317
G6	C1(C2(CC(C1C(CO2)O)O)O)=O	NKZRQOZFKJXNHK	174.05282342	C7H10O5	7	10	5	-1.6347	-0.422	5	3	86.99	1.8316
G6	C1(CC2CC1(C(C(O)O2)O)O)=O	YLVJWWHJYIUWBF	174.05282342	C7H10O5	7	10	5	-1.5456	-0.502	5	3	86.99	1.5648
G6	C1CC(C(C(O)O1)C(CO)O)O	DNTYZGXPMCZXQH	178.084123548	C7H14O5	7	14	5	-1.5394	-0.2	5	4	90.15	-0.3115
G6	C(CC1CC(C(C(O)O1)O)O)O	UOFYWTYOOPLAQV	178.084123548	C7H14O5	7	14	5	-1.3143	-0.418	5	4	90.15	-1.5093
G6	C(C1C(C(O)OCC1O)O)=O	XPAXLUGNLUCGGE	162.05282342	C6H10O5	6	10	5	-2.0364	-0.145	5	3	86.99	-2.4846
G6	C(C1CC(C(C(O1)O)O)O)=O	HCKSFUVFYRVDDY	162.05282342	C6H10O5	6	10	5	-1.981	-0.363	5	3	86.99	-2.868
G6	C(C1C(CC(C(O1)O)O)O)=O	PETLSUCAXIXBRS	162.05282342	C6H10O5	6	10	5	-1.981	-0.363	5	3	86.99	-1.9515
G6	C(C1C(C(CC(O1)O)O)O)=O	MRAMFUAQJIBLST	162.05282342	C6H10O5	6	10	5	-1.981	-0.363	5	3	86.99	-1.8694
G6	C(C1C(C(O)OC(C)C1O)O)=O	VYXSWHWDIILIQW	176.068473484	C7H12O5	7	12	5	-1.7117	-0.523	5	3	86.99	-1.4114
G6	C(C1C(C(O)OCC1(C)O)O)=O	RVPOOAUFGSLRCC	176.068473484	C7H12O5	7	12	5	-1.7384	-0.254	5	3	86.99	-0.75098
G6	C(C1CC(CC(CO)(O1)O)O)=O	MODLPODGIISHET	176.068473484	C7H12O5	7	12	5	-1.7913	-0.502	5	3	86.99	-6.1044
G6	C(C1CC(C(C(C)(O1)O)O)O)=O	YNJIBEUUYJYMSG	176.068473484	C7H12O5	7	12	5	-1.7167	-0.61	5	3	86.99	-1.2046
G6	C(C)(C1C(CC(C(O1)O)O)O)=O	ALCAIMYPDXLRLK	176.068473484	C7H12O5	7	12	5	-1.4406	-0.577	5	3	86.99	1.0079
G6	C(C)(C1C(C(CC(O1)O)O)O)=O	NDFKOCJPZHFMQV	176.068473484	C7H12O5	7	12	5	-1.4406	-0.577	5	3	86.99	1.0879
G6	C(C1(CC(C(CO)CO1)O)O)=O	QMTLNKRENSOWMS	176.068473484	C7H12O5	7	12	5	-1.8467	-0.284	5	3	86.99	-2.8161
G6	C1C(CO)C(CC(CO)(O)O1)O	FFDTYHZVRNBJMU	178.084123548	C7H14O5	7	14	5	-1.6344	-0.069	5	4	90.15	-2.8359
G6	C1C(CO)C(C(C(C)(O)O1)O)O	JRTIJBQYCYKNRS	178.084123548	C7H14O5	7	14	5	-1.5598	-0.177	5	4	90.15	1.1561
G6	C=CC1COC(C(C1O)O)O	TYWIRRAWQIWPPI	160.073558864	C7H12O4	7	12	4	-0.6285	-0.646	4	3	69.92	-3.3981
G6	C1(C(C)(O)OCC(C1CO)O)=O	WDOUUBWEPDOYHM	176.068473484	C7H12O5	7	12	5	-1.4161	-0.228	5	3	86.99	1.5702
G6	C1(C(CCO)(O)OCC(C1)O)=O	IEVFREICERQWPI	176.068473484	C7H12O5	7	12	5	-1.231	-0.338	5	3	86.99	0.67398
G6	C(C)(C1(C(C(O)OCC1)O)O)=O	IEPYSYFJYXNIAW	176.068473484	C7H12O5	7	12	5	-1.4673	-0.308	5	3	86.99	1.6043
G6	C1(C(C)OC(C(C1O)O)O)=O	WGDVREBVOHPKLZ	162.05282342	C6H10O5	6	10	5	-1.5504	-0.307	5	3	86.99	1.5147
G6	C1(C(C)OC(CC1O)(CO)O)=O	MTXFDDBTYJMLCK	176.068473484	C7H12O5	7	12	5	-1.3607	-0.446	5	3	86.99	-0.19728
G6	C1(COC(C(C1)O)(C(C)O)O)=O	CKMRDZZUFFOKBZ	176.068473484	C7H12O5	7	12	5	-1.3261	-0.446	5	3	86.99	1.8451
G6	C1(C(C)OC(C(C1O)O)(C)O)=O	KBTPJROHONTPPF	176.068473484	C7H12O5	7	12	5	-1.2861	-0.554	5	3	86.99	2.9561
G6	C1(C(O)OC(CO)C(C1)O)=O	UHPMJDGOAZMIID	162.05282342	C6H10O5	6	10	5	-1.625	-0.199	5	3	86.99	1.1869
G6	C(C1(CC(C(CO1)O)O)O)=O	LBJWYRASHSNTEP	162.05282342	C6H10O5	6	10	5	-2.0414	-0.232	5	3	86.99	-5.9432
G6	C1(C(C(COC1(C=C)O)O)O)=O	XSNWVSUTPBHWMT	174.05282342	C7H10O5	7	10	5	-1.3419	-0.385	5	3	86.99	-8.603
G6	C1(COC(C(C1(C=C)O)O)O)=O	OLNJEVTZMZETTC	174.05282342	C7H10O5	7	10	5	-1.3082	-0.247	5	3	86.99	-2.9688
G6	C1(C(C(C=C)OC(C1O)O)O)=O	IRLYMEUJSYDPBB	174.05282342	C7H10O5	7	10	5	-1.2815	-0.516	5	3	86.99	-4.2903
G6	C1C(C(C(CO)C(C)(O)O1)O)O	DIOIEDGOBXAKGG	178.084123548	C7H14O5	7	14	5	-1.5598	-0.177	5	4	90.15	-2.9984
G6	C1C(C(CC(CCO)(O)O1)O)O	NTWPGIDYOIPFCN	178.084123548	C7H14O5	7	14	5	-1.3747	-0.287	5	4	90.15	-4.5801
G6	C1C(C(CC(CO)(O)O1)O)O	JEKRTNJYWCVAON	164.068473484	C6H12O5	6	12	5	-1.8291	-0.017	5	4	90.15	-6.0189
G6	CC1(C(C(C(CO1)O)O)O)O	YLWWLYACYNLGLT	164.068473484	C6H12O5	6	12	5	-1.7545	-0.125	5	4	90.15	-3.2863
G6	CC(C1(CC(C(CO1)O)O)O)O	DUIGOZXIULJYKL	178.084123548	C7H14O5	7	14	5	-1.4698	-0.395	5	4	90.15	-2.9717
G6	CCC1(C(C(C(CO1)O)O)O)O	JROQNIQJRQHQOO	178.084123548	C7H14O5	7	14	5	-1.3001	-0.395	5	4	90.15	-3.5136
G6	CC1C(CO)(O)OCC(C1O)O	RQWTYGGLYFLDNE	178.084123548	C7H14O5	7	14	5	-1.5598	-0.177	5	4	90.15	-2.0983
G6	C1C(C(C(C(O)O1)CCO)O)O	FXKAZQZKXCBWJM	178.084123548	C7H14O5	7	14	5	-1.3697	-0.2	5	4	90.15	-5.4866
G6	C1(COC(C(C1(C)O)O)O)=O	MGKRABMEGUYURN	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	3.0248
G6	C1(C(CO)(O)OCC(C1)O)=O	NGIIKESDRNWDEO	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	2.1456
G6	C1(C(C)(O)OCC(C1O)O)=O	JIDIEBFSSKEGHB	162.05282342	C6H10O5	6	10	5	-1.6108	-0.176	5	3	86.99	-1.8325
G6	CC1(CCOC(C1O)O)O	BCIYTPOQXAFYPB	148.073558864	C6H12O4	6	12	4	-0.8687	-0.386	4	3	69.92	2.2094
G6	C(C)=C1COC(C(C1O)O)O	ZRWLWOTUCKVGFW	160.073558864	C7H12O4	7	12	4	-0.5359	-0.443	4	3	69.92	-1.5537
G6	C=C1C(C)OC(C(C1O)O)O	WZXJUFOURGPYFD	160.073558864	C7H12O4	7	12	4	-0.5989	-0.718	4	3	69.92	-2.4309
G6	C1(COC(C(C1O)O)O)=CC=O	CIAZZYVTHLOWRV	174.05282342	C7H10O5	7	10	5	-1.6749	-0.151	5	3	86.99	-3.6912
G6	C1(C(C(C(OC1C=C)O)O)O)=O	ZWBSBOVXGZZCMA	174.05282342	C7H10O5	7	10	5	-1.2815	-0.516	5	3	86.99	-3.9223
G6	C1(C(CO)(O)OC(C(C1)O)C)=O	OLTQVONYTKIHQI	176.068473484	C7H12O5	7	12	5	-1.3607	-0.446	5	3	86.99	3.1086
G6	C1(C(C)(O)OC(C(C1O)O)C)=O	FFIMVDUUVJAFJA	176.068473484	C7H12O5	7	12	5	-1.2861	-0.554	5	3	86.99	2.3394
G6	C1(C(CO)(O)OCC(C)(C1)O)=O	IOOKKQXEJWUFMQ	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	2.594
G6	C1(C(C)(O)OCC(C)(C1O)O)=O	UJDAIKHOJICQJJ	176.068473484	C7H12O5	7	12	5	-1.3128	-0.285	5	3	86.99	3.1791
G6	C1(COC(CO)(CC1(C)O)O)=O	KFSUYJOMHZIIIG	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	-0.266
G6	C1(COC(CO)(C(C)(C1)O)O)=O	IPKZCETYMBIVEM	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	3.2323
G6	C1(COC(C)(C(CO)(C1)O)O)=O	RILJSOPMZDPVCH	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	-0.13198
G6	C1(COC(C)(C(C1(C)O)O)O)=O	MHQQNTPCXWHYGG	176.068473484	C7H12O5	7	12	5	-1.3128	-0.285	5	3	86.99	3.4777
G6	CC1(CCOC(CO)(C1)O)O	YVDCMGFDKPKKGB	162.089208928	C7H14O4	7	14	4	-0.679	-0.525	4	3	69.92	-2.5195
G6	CC1(C(C(C)(CCO1)O)O)O	CDMYUHNEQFTHSJ	162.089208928	C7H14O4	7	14	4	-0.6044	-0.633	4	3	69.92	2.7034
G6	C1(CC2(C(C(CC2O)O1)O)O)O	MILGAMJOHQYANV	176.068473484	C7H12O5	7	12	5	-1.6893	-0.451	5	4	90.15	0.7585
G6	C(C(C1COC(CC1O)O)O)=O	XZQUQYJTJBFDGM	176.068473484	C7H12O5	7	12	5	-1.7517	-0.415	5	3	86.99	-2.0719
G6	C(C1C(CO)C(CC(O1)O)O)=O	IALZXHCAENCMMF	176.068473484	C7H12O5	7	12	5	-1.7863	-0.415	5	3	86.99	-1.9695
G6	C(CC1CC(CC(O)O1)O)O	GDLWNGAWTMHSSD	162.089208928	C7H14O4	7	14	4	-0.4622	-0.817	4	3	69.92	-1.7781
G6	C(CC1CC(C(C(O)O1)O)O)=O	ZUVVQJXFEZDMLS	176.068473484	C7H12O5	7	12	5	-1.5266	-0.633	5	3	86.99	-1.7415
G6	C(CC1C(C(CC(O)O1)O)O)=O	YCXAMBXHIJCEGF	176.068473484	C7H12O5	7	12	5	-1.5266	-0.633	5	3	86.99	-1.7855
G6	C1C(CO)C(CC(O)O1)O	CCSXURQIZUHCLE	148.073558864	C6H12O4	6	12	4	-0.972	-0.329	4	3	69.92	-0.0295
G6	C(C)(C1(C(COC(C1)O)O)O)=O	SFAAORWAZFCCPI	176.068473484	C7H12O5	7	12	5	-1.4673	-0.308	5	3	86.99	0.28065
G6	C1(C(CO)OC(CC1(C)O)O)=O	PBONCSOZALGEMN	176.068473484	C7H12O5	7	12	5	-1.327	-0.308	5	3	86.99	2.5711
G6	C1(C(C(C)OC(C1O)O)O)=O	FYGMFKJSVRUFSQ	162.05282342	C6H10O5	6	10	5	-1.5504	-0.307	5	3	86.99	1.7104
G6	C(C1(COC(CC1O)O)O)=O	QGYSYDXSQFEXNF	162.05282342	C6H10O5	6	10	5	-2.0077	-0.094	5	3	86.99	-1.4151
G6	C1C(C(CC(O)O1)O)O	ZVQAVWAHRUNNPG	134.0579088	C5H10O4	5	10	4	-1.1667	-0.277	4	3	69.92	-3.1401
G6	C1(C(C(C)OC(C)(C1O)O)O)=O	HDMLXPTYVFFGJM	176.068473484	C7H12O5	7	12	5	-1.2861	-0.554	5	3	86.99	2.7437
G6	C(C1(C(C)OC(CC1O)O)O)=O	XZMSEILDGSMWNN	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	0.53948
G6	C(C1CC(C)(CC(O1)O)O)(O)=O	BURXJOSUENTRGR	176.068473484	C7H12O5	7	12	5	-0.9682	-0.638	5	3	86.99	-0.18832
G6	C(C1C(C(C)(CC(O1)O)O)O)=O	XLZPKPUVYNVXAU	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	0.455
G6	C(C1C(O)OCC(C1C)O)(O)=O	OXLYOPOXKXQUFZ	176.068473484	C7H12O5	7	12	5	-1.0523	-0.471	5	3	86.99	1.7467
G6	C1C(C(C(C(O)O1)C(C)O)O)O	IPYGVVRTSNJUCO	178.084123548	C7H14O5	7	14	5	-1.4648	-0.308	5	4	90.15	-4.7443
G6	CC1CC(C(C(O)O1)O)O	BJBURJZEESAQPG	148.073558864	C6H12O4	6	12	4	-0.842	-0.655	4	3	69.92	1.7395
G6	CC1CC(CC(CO)(O)O1)O	BNJZKGBRUNALQJ	162.089208928	C7H14O4	7	14	4	-0.6523	-0.794	4	3	69.92	-1.7926
G6	CC1(C(C(CC(C)O1)O)O)O	KDYNWEGSAYGUIC	162.089208928	C7H14O4	7	14	4	-0.5777	-0.902	4	3	69.92	3.1648
G6	C(C1C(O)OCCC1(C)O)(O)=O	LPSGAGLAPKZJLS	176.068473484	C7H12O5	7	12	5	-1.0236	-0.42	5	3	86.99	1.9398
G6	C1(C(O)OCC(C1O)O)=O	OFKXRTOSNFSKMK	148.037173356	C5H8O5	5	8	5	-1.8751	0.071	5	3	86.99	-2.7385
G6	C1(C(O)OC(C)C(C1O)O)=O	ROINWGNWDSQZMJ	162.05282342	C6H10O5	6	10	5	-1.5504	-0.307	5	3	86.99	1.4843
G6	C(C1(C(C(C)(CCO1)O)O)O)=O	ZPHINQVBHSOQOL	176.068473484	C7H12O5	7	12	5	-1.7434	-0.341	5	3	86.99	0.04851
G6	C1(COC(C)(C(CO)C1O)O)=O	VEXNPVNIXYDYGA	176.068473484	C7H12O5	7	12	5	-1.4161	-0.228	5	3	86.99	1.6449
G6	C1(COC(CC1O)(CCO)O)=O	AARWCAVOWLNEMZ	176.068473484	C7H12O5	7	12	5	-1.231	-0.338	5	3	86.99	0.30003
G6	C1(C(O)OCC(C)(C1O)O)=O	HVEQUVFYUNIYPA	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	2.8887
G6	C1(COC(CO)(CC1O)O)=O	UWYSZJDSGJVXIX	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	-1.1995
G6	C1(COC(CO)(C(C1)O)O)=O	NSKSJXGXKDNHAA	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	1.9931
G6	C1(COC(C(CO)(C1)O)O)=O	QTIQJNCFJNNVKE	162.05282342	C6H10O5	6	10	5	-1.6517	0.07	5	3	86.99	-1.5928
G6	C1(COC(C)(C(C1O)O)O)=O	DTLOHBTXNIYNQB	162.05282342	C6H10O5	6	10	5	-1.6108	-0.176	5	3	86.99	2.8959
G6	C1(C(O)OC(C)C(C)(C1O)O)=O	XUUFSIWOECIVTL	176.068473484	C7H12O5	7	12	5	-1.2524	-0.416	5	3	86.99	4.031
G6	C1(COC(CC1O)(C(C)O)O)=O	UOAYQLAEYWTDBZ	176.068473484	C7H12O5	7	12	5	-1.3261	-0.446	5	3	86.99	1.7788
G6	C1(C(C)OC(C(C1)O)(CO)O)=O	ULCPQZOZBLGQOX	176.068473484	C7H12O5	7	12	5	-1.3607	-0.446	5	3	86.99	2.2313
G6	C1(C(C)OC(C(CO)(C1)O)O)=O	KSSFEIUIQOJFRC	176.068473484	C7H12O5	7	12	5	-1.327	-0.308	5	3	86.99	-1.3562
G6	C1(C(O)OCC(CC)(C1O)O)=O	AQENLBSRKPGQII	176.068473484	C7H12O5	7	12	5	-1.1227	-0.308	5	3	86.99	1.7628
G6	C1(COC(C(C1O)O)(CC)O)=O	WDTDIRBFFHLKJA	176.068473484	C7H12O5	7	12	5	-1.1564	-0.446	5	3	86.99	2.7053
G6	C1(COC(CO)(C(C)C1O)O)=O	GITPKAZLBFYJHM	176.068473484	C7H12O5	7	12	5	-1.4161	-0.228	5	3	86.99	2.9393
G6	C1(COC(CO)(C(C1C)O)O)=O	NJUTZLAJHNIDGN	176.068473484	C7H12O5	7	12	5	-1.4161	-0.228	5	3	86.99	2.1044
G6	C1(COC(C(CO)(C1C)O)O)=O	HKRNKFJQSQBYOX	176.068473484	C7H12O5	7	12	5	-1.3824	-0.09	5	3	86.99	2.5828
G6	C1(C(O)OC(C(C1O)O)CC)=O	QRCBKZHHEJVQLE	176.068473484	C7H12O5	7	12	5	-1.096	-0.577	5	3	86.99	1.4253
