SMILES tag	Canonical Code
C(=C(\C(=O)O)/CO[H])/[C@H](C(=O)C)O	1042a3ead913cfe2
C(=C(\C(=O)O[H])/CO)/[C@H](C(=O)C)O	1042a3ead913cfe2
C(=O)CC[C@@H]([C@H]([C@@H](OC)N([H])[H])O)O	1042b138c8e82ce
C1[C@H]([C@@H](O[C@@]1(C)[C@@H](OC)O[H])O)O	1042b4ecde38e0a2
[C@@H]1([C@@H]2[C@H]([C@H](O[C@H]1[C@@H](C)O2)O)O)O[H]	1042bd02ab23ffed
[C@@H]12[C@@H]([C@H]([C@@H](C)O2)O[C@@H]([C@@H]1O)O[H])O	1042bd02ab23ffed
[C@H]1([C@H]2[C@@H]([C@H]([C@@H](C)O2)O[C@@H]1O)O)O[H]	1042bd02ab23ffed
C1[C@H]([C@]2(COC[C@H]([C@@H]2O1)O)O)N([H])[H]	1042bfd462c117a7
C1[C@@H]2[C@H]([C@H](O1)N([H])[H])OC[C@H]([C@H]2O)O	1042c083e1d6b408
C(=O)([C@H]1C[C@H](C[C@@](C)(O1)O[H])O)O	1042d13fbbf81d44
C\1(=C(\C)/O[H])/[C@@H](C(=O)O)CO[C@@H]1O	1042e5a892fb4fc9
C1(=O)CO[C@@]([C@H]1O)([C@@H](C=C)O)N([H])[H]	1042e5da2a977526
[C@@H]12[C@@H]([C@@H]([C@]([C@@H]1O)(C)O[C@H]2O)O)O[H]	1042ea97d3d82632
[C@@H]12[C@@H]([C@@H]([C@]([C@@H]1O)(C)O[C@H]2O)O[H])O	1042ea97d3d82632
[C@@H]12[C@@H]([C@@H]([C@]([C@@H]1O)(C)O[C@H]2O[H])O)O	1042ea97d3d82632
[C@H]12[C@H]([C@@]([C@H]([C@H]1O)O)(C)O[C@H]2O)O[H]	1042ea97d3d82632
C1[C@@H]2CO[C@@H]([C@H]([C@H]([C@@H]2O)O1)O)O[H]	1042f6056dbe8e76
C1[C@@H]2CO[C@@H]([C@H]([C@H]([C@@H]2O)O1)O[H])O	1042f6056dbe8e76
C1[C@@H]2CO[C@@H]([C@H]([C@H]([C@@H]2O[H])O1)O)O	1042f6056dbe8e76
C1(=C)[C@@H](C(=O)[C@H](O[C@@H]1CN([H])[H])O)O	1042fa0cb8613c9e
C1=C(C(=O)N([H])[H])[C@H]([C@](C1)(C)O)O	1042fb233535c585
C1[C@@H]([C@@H](C[C@@H]([C@@H]1O)N([H])[H])O)CO	10431d831ab46996
C1(=O)C[C@@H](O[C@]1(CO)[C@H](C)O)N([H])[H]	10432b533f9dc516
C(=C\O[C@@]1(C[C@@H](OC1)O)CO)\N([H])[H]	10433a0498489d33
C(=C(\C)/[C@@H](CC(=O)C(=O)O)O)\N([H])[H]	10434e9a14d44b76
C(=C(\[C@H]([C@@H](C=O)O)O)/N([H])[H])/CC=O	10439efd70fd2e10
C1=C[C@@](C(=O)N([H])[H])([C@@H](C1=O)O)CO	1043a190fe11b1cd
C(=O)/C(=C(/CO)\N([H])[H])/[C@@H](C)O	1043aa212d1da009
C\1(=C\N([H])[H])/[C@H]([C@H]2[C@H]([C@H](CO2)O1)O)O	1043b76a4174bfb1
C(=O)(CO)[C@](C)([C@H](CN([H])[H])OC)O	1043c018c22c2ff
C(=O)[C@]1(CO[C@H](C[C@]1(C)O)O)O[H]	1043c6813530874c
C(=O)[C@]1(CO[C@H](C[C@]1(C)O)O[H])O	1043c6813530874c
C(=O)[C@]1(CO[C@H](C[C@]1(C)O[H])O)O	1043c6813530874c
C1(=O)[C@H]([C@@]2(C[C@@H]([C@H]1O2)O)N([H])[H])CO	1043c9f8f7e21195
C1[C@@H]2[C@@H]3[C@@H]([C@@]([C@]2(CO3)O)(O1)O[H])O	1043dc51be07f172
C1=C([C@H](C(=C1)N([H])[H])O)[C@@H](C(=O)O)O	104403fac684f277
C1CO[C@@H]2[C@H]([C@H]1O)O[C@H]([C@@H]2O)O[H]	10440a010011d1f6
C1CO[C@@H]2[C@H]([C@H]1O[H])O[C@H]([C@@H]2O)O	10440a010011d1f6
C1CO[C@H]2[C@H]([C@@H](O[C@H]2[C@H]1O)O)O[H]	10440a010011d1f6
C(=O)[C@H]1[C@]2([C@H](C[C@H]([C@H]2O)O1)N([H])[H])O	10440a4faad18157
C=C(CO[C@@H]1[C@@H]([C@H](CO1)O)O)N([H])[H]	1044220d373917d6
C1=C(C[C@@H]([C@H]([C@H]1N([H])[H])O)O)CO	10442e3d76bdc6e8
C1=CC[C@@H]([C@H](C=C1N([H])[H])O)O	10446a391fa6555d
CC[C@@H]([C@H](CCO)OCO[H])O	10446f0f7ba13ffb
[C@H]1([C@H]([C@@H]([C@@H]([C@H]1OC)O)O)O)N([H])[H]	104492f3f5ef6582
C1(=O)C(=O)[C@](C[C@@H]1N([H])[H])(CCO)O	1044b13f2848e123
C(=O)[C@H](C[C@@](C(=O)CN([H])[H])(C)O)O	1044bf833f3c4c94
C1(=C)[C@@H]([C@@H](O[C@@]1(C=O)CO)O)O[H]	1044c8dcb508b6b6
C1(=C)[C@@H]([C@@H](O[C@@]1(C=O)CO)O[H])O	1044c8dcb508b6b6
C1(=C)[C@@H]([C@@H](O[C@@]1(C=O)CO[H])O)O	1044c8dcb508b6b6
C\1(=C/[C@H](C(=O)O)O)/COC[C@@H]1N([H])[H]	1044d93afc4514f3
C(=O)[C@H]1[C@H]([C@H]([C@H]([C@H]1O)O)N([H])[H])O	10451315cca5f60f
C1(=O)[C@H]([C@H]2[C@@H](C[C@@H]([C@@H]1O)O2)O)N([H])[H]	104523edd6864d60
C1[C@H]([C@@]([C@@H](CO)O[C@@H]1N([H])[H])(C)O)O	10452ab65d513764
C(CO)[C@@H]([C@@H](C[C@H](CO)O)O)N([H])[H]	104537de3ebebf94
C=C[C@H]([C@H]1[C@H]([C@@H]([C@H](O1)O)O)O)N([H])[H]	104555c58aff0c4b
C\1=C\O[C@@H](C[C@@H]([C@@H](CO1)O)O)N([H])[H]	10455c47783107a1
C\1(=C\C=O)/C(=O)[C@H]([C@H]([C@H]1N([H])[H])O)O	10459cb6f1948e41
C=C([C@@H]1C[C@@H](O[C@@H]1CO)O)O[H]	1045a185c712e985
C=C(CC(CO)(CO)CO)N([H])[H]	1045ab5295bd0190
C[C@H]([C@H](C(C)(C)O)O)O[H]	1045acf0a03393da
C[C@H]([C@H](C(C)(C)O)O[H])O	1045acf0a03393da
C[C@H]([C@H](C(C)(C)O[H])O)O	1045acf0a03393da
C(=C\[C@H]([C@](C=O)(CO)O)N([H])[H])/C	1045c0b26cc760b1
C=C[C@@](C=O)([C@@H](CCO)O)O[H]	1045d0ddb8166f37
C=C[C@@](C=O)([C@@H](CCO)O[H])O	1045d0ddb8166f37
C=C[C@@](C=O)([C@@H](CCO[H])O)O	1045d0ddb8166f37
C1(=O)[C@@H](/C(=C/CO)/O[H])CO[C@@H]1O	10460d94724c4a35
C(=O)([C@@H]1[C@@H]([C@H]([C@@H](CO)O1)O)O[H])C	104619a5689044fa
C(=O)([C@@H]1[C@@H]([C@H]([C@@H](CO)O1)O[H])O)C	104619a5689044fa
C(=O)([C@@H]1[C@@H]([C@H]([C@@H](CO[H])O1)O)O)C	104619a5689044fa
C1=C([C@@H](C(=O)O)O[C@@H]([C@@H]1C)O)N([H])[H]	104634130519db95
C(=C\C(CO)(CO)O)\CN([H])[H]	10463687390f1b86
C(=O)(O[C@H](C)[C@@](C)([C@H](C)O)O)N([H])[H]	104638c6048d2ef7
C1=C[C@@H]2[C@H]([C@H]([C@H]1[C@@H](O2)O)O)O[H]	104638ebe7c059b7
C1=C[C@@H]2[C@H]([C@H]([C@H]1[C@@H](O2)O)O[H])O	104638ebe7c059b7
C1=C[C@@H]2[C@H]([C@H]([C@H]1[C@@H](O2)O[H])O)O	104638ebe7c059b7
C(=C\[C@@](C=O)([C@@H](C)O)O)\C(=O)N([H])[H]	1046517f88efe1a4
C=C(COCC[C@@H](CO)O)O[H]	104673736d66396b
C1[C@@H]([C@H](CO[C@H]1O)O[C@H](C)O[H])O	104674395aa972a3
C1[C@@]2(CO[C@@H]([C@@H]2[C@H](CO)O1)O)O[H]	10467e1cbda2d3cd
C1[C@@]2(CO[C@@H]([C@@H]2[C@H](CO)O1)O[H])O	10467e1cbda2d3cd
C1[C@@]2(CO[C@@H]([C@@H]2[C@H](CO[H])O1)O)O	10467e1cbda2d3cd
C(=O)C[C@H]([C@H](C(=O)[C@H](C)O)O)N([H])[H]	104694e88596f2ba
C1(=O)C[C@@H]([C@H]([C@H]([C@H]1O)N([H])[H])O)O	1046983a5477a7c5
C1[C@@H]([C@@](C)(CO)O[C@@H]1O)CN([H])[H]	1046a3174eb670e1
C1[C@H]([C@H]2[C@@H]([C@@H](O[C@H]2CO)N([H])[H])O1)O	1046e13c7eb47222
C(=O)[C@@]1(C[C@@H]2[C@H]([C@H]1O[C@@H]2O)O)O[H]	1046e99c02d4332d
C(=O)[C@@]1(C[C@@H]2[C@H]([C@H]1O[C@@H]2O)O[H])O	1046e99c02d4332d
C(=O)[C@@]1(C[C@@H]2[C@H]([C@H]1O[C@@H]2O[H])O)O	1046e99c02d4332d
C1(=C)[C@@H](O[C@H](CO1)[C@H](CO)O)N([H])[H]	1046fac2e2737f25
C=C[C@@](CO)(O[C@@H](C=O)CO)N([H])[H]	1047001f06c2bfec
C1[C@H]([C@H]([C@@]([C@H]1O)(C)OC)O)N([H])[H]	104702ea2d49ed95
C(=C(\C=O)/[C@@](C)([C@H](C=O)O)O)\O[H]	1047032cb149f7d7
C(=O)(O[C@@]1([C@@H](CC[C@H]1O)O)C)N([H])[H]	104732edc55b9e93
C1(=C)[C@H]([C@@H]2[C@]([C@@H]1O)(OCO2)N([H])[H])O	104732f72a540918
C1[C@]([C@H]([C@@H](O1)O)O)([C@H](C)N([H])[H])OC	10473de04d9e8cb
C(=O)([C@@](C)([C@](C)(CO)O)O[H])OC	1047435556e0daea
C(=O)([C@@](C)([C@](C)(CO)O[H])O)OC	1047435556e0daea
C(=O)([C@@](C)([C@](C)(CO[H])O)O)OC	1047435556e0daea
C1[C@H]([C@@H]([C@@H]([C@H](CO)O1)O)CN([H])[H])O	1047444319d2c0bd
C[C@@H](CO)OC[C@@H]([C@H](OC)N([H])[H])O	104757beac8286b
C\1(=C(\C)/N([H])[H])/[C@H](C(=O)OC[C@@H]1O)O	104758b6e57a813d
C1(=O)[C@@H]([C@@H](C[C@@H]([C@H]1O)O)OC)O[H]	1047637a8f483b58
C1(=O)[C@@H]([C@H](C[C@H]([C@H]1O)OC)O)O[H]	1047637a8f483b58
C1(=O)[C@@H]([C@H](C[C@H]([C@H]1O)OC)O[H])O	1047637a8f483b58
C(=O)[C@]1(C[C@@](CO[C@@H]1N([H])[H])(C)O)O	1047681217072aaf
C1[C@@H]([C@H](O[C@@H]1[C@H](CO)O)O)CN([H])[H]	1047775dca2afae6
C1[C@H]([C@H]2C[C@@]1([C@H](O2)O)N([H])[H])CO	104793534edaa3e1
C=C[C@]1([C@H](CO[C@@H]1O)O)CN([H])[H]	104793c8754d5c0a
C\1(=C\O[H])/C(=O)[C@@H](CO)O[C@H](C1)O	10479aa0734f2fde
C(=C\[C@@H](C(=O)CCO)O)/C(=O)O[H]	1047bfbebe062b0a
C(=C\[C@@H](C(=O)CCO)O[H])/C(=O)O	1047bfbebe062b0a
C(=C\[C@@H](C(=O)CCO[H])O)/C(=O)O	1047bfbebe062b0a
C(=O)([C@@H]1[C@@H]([C@@H](C[C@@]1(C)O)N([H])[H])O)O	1047c1d76e54bb34
C(=C\O[H])\[C@@](C(=O)CO)(COC)O	1047c2a8131b520
CC[C@H]([C@H](C)[C@@H](CN([H])[H])O)O	1047c6f8707a55e3
C=C(C[C@@H]([C@H](C)O)N([H])[H])CO	1047d7c44f2a1bd3
C(=O)[C@]1(CC[C@@]([C@H]1O)(CN([H])[H])O)O	104812d64d3a0efe
C1(=C([C@@H](C[C@H]1O)O)CO)CN([H])[H]	10481cc0a1eb3191
C1=C[C@]([C@H](C(=O)O)OC1)(CN([H])[H])O	104832629aab8aeb
C(=O)([C@@H]1CO[C@@H]([C@H]1O)O)O[H]	1048396af010ca19
C(=O)([C@@H]1CO[C@@H]([C@H]1O)O[H])O	1048396af010ca19
C(=O)([C@@H]1CO[C@@H]([C@H]1O[H])O)O	1048396af010ca19
C(=O)(COC[C@@](C)(CN([H])[H])O)O	1048400918a92ae7
C1(=O)[C@H]([C@H]([C@@H]([C@H]1O)O)O)CN([H])[H]	104854155305a94d
C[C@@](C[C@@H](CO)O)([C@@H](CO)O)N([H])[H]	10486184ad90d017
C1=C[C@H]([C@@H](CO[C@H]1C(=O)O)N([H])[H])O	10486d1bd9b360fc
C1=C([C@]2(C(=O)O)C[C@H]([C@H]1O2)O)N([H])[H]	10488b3f451cafae
C=C(CO)[C@H](C=O)[C@@H](CO)O[H]	10488c8d314534ef
C=C(CO)[C@H](C=O)[C@@H](CO[H])O	10488c8d314534ef
C=C(CO[H])[C@H](C=O)[C@@H](CO)O	10488c8d314534ef
C1[C@]([C@@]([C@@H](O1)N([H])[H])(C)OC)(CO)O	1048a6bd14984b3e
C1[C@@H](C[C@@]([C@H]([C@H]1O)N([H])[H])(C)O)O	1048c1b8a8ee32f
C(=O)(C[C@@]1([C@H](CO[C@H]1C)O)N([H])[H])O	1048d18ab357f68f
C1(=O)[C@@H]([C@H](/C=C\N([H])[H])CO[C@@H]1O)O	1048d9cc3503c14c
C1[C@H]([C@H]([C@](C)(O[C@@H]1CO)N([H])[H])O)O	1048e2bc20be441b
C1[C@H](OC[C@@]([C@H](C)O1)(CN([H])[H])O)O	1048e7b379d844ac
C1[C@H]([C@H]([C@H](O1)O)CO)CN([H])[H]	1048fab9be652fbe
C1[C@H]([C@]([C@H](O1)N([H])[H])(CC)O)CO	10490001fcbabcaf
C=C([C@H]([C@@H](COCOC)O)O)N([H])[H]	10495204e99512aa
C1[C@H]2OC[C@H]([C@@]1([C@H](CO)O2)O)N([H])[H]	10496957eccc8a82
C\1(=C/CO)/COC(=O)[C@]1(CN([H])[H])O	104970a6b8dab5e0
C(=C\[C@](C=O)(CN([H])[H])O)\[C@H](C)O	104976800fd8d1bf
C1[C@@H]2[C@@H](OC[C@@H]([C@@]2(CO)O)O1)N([H])[H]	1049ad419a55bca1
C(=O)[C@H](C[C@@H](C(=O)O)CCO)N([H])[H]	1049b2780f5f9b3f
C1[C@H]([C@@H]([C@]([C@@H](O1)N([H])[H])(C)O)O)OC	1049b3195f21cfbb
C[C@H]([C@@H](CO)[C@H]([C@H](CO)O)O)O[H]	1049b625a4567af3
C[C@H]([C@@H](CO)[C@H]([C@H](CO)O)O[H])O	1049b625a4567af3
C[C@H]([C@@H](CO)[C@H]([C@H](CO)O[H])O)O	1049b625a4567af3
C[C@H]([C@@H](CO)[C@H]([C@H](CO[H])O)O)O	1049b625a4567af3
C[C@H]([C@@H](CO[H])[C@H]([C@H](CO)O)O)O	1049b625a4567af3
C(=O)([C@H]1[C@@H]([C@@H]([C@H](O1)N([H])[H])C)CO)O	1049c21caa660cc5
C1[C@@]([C@@H]([C@H](O1)N([H])[H])O)(C[C@@H](C)O)O	1049c2b5224efed8
C1COCOC[C@H]([C@H]([C@@H]1O)O)O[H]	1049d38ac77c638f
C1COCOC[C@H]([C@H]([C@@H]1O)O[H])O	1049d38ac77c638f
C1COCOC[C@H]([C@H]([C@@H]1O[H])O)O	1049d38ac77c638f
C(=O)[C@]([C@@H](C)OC)([C@@H](CO)O)N([H])[H]	1049dcc0eec35177
C1=C[C@H]([C@@H](O[C@@H]1C(=O)CO)O)N([H])[H]	1049e036e423db3d
C\1(=C/O[H])/[C@H]([C@](C=O)(C)O[C@H]1O)O	1049e0e74c905ab7
C(=O)[C@@]1(CC[C@@H]([C@H]1C(=O)O)N([H])[H])O	1049f829f491ab5d
C(=C(\CC=O)/[C@H](C(=O)CO)O)/O[H]	104a345fb479228
C(=C(\C(CO)CO)/OCCO)\N([H])[H]	104a4d87b4f11a5d
C1[C@]2(CO[C@@]1([C@@H]([C@@H]2O)O)N([H])[H])OC	104a6cf319fc79a8
C(=O)CC(=O)[C@H](C[C@H](CN([H])[H])O)O	104a6fab9c4277c2
C(=O)C[C@@](C(=O)O)(C[C@H](C)N([H])[H])O	104ab7963d949578
C1=C[C@]([C@H](CO)O[C@@H]1O)(CN([H])[H])O	104ae6af1615c305
C1[C@@H]([C@]([C@@H](C)O[C@H]1O)(CO)O)N([H])[H]	104af07b0f84fcf3
C1=C([C@@H]2[C@@H]3[C@H]([C@@]1([C@@H](O3)O)O2)O)O[H]	104af9d75cd70da0
C1[C@H]([C@@H](OC[C@H]1O)O)[C@H](CO)N([H])[H]	104b210c17b4eb9a
C1[C@@H]([C@@H]([C@H]([C@@H]2CO[C@@H]1O2)O)O)O[H]	104b274c9f176988
C1[C@@H]([C@@H]([C@H]([C@@H]2CO[C@@H]1O2)O)O[H])O	104b274c9f176988
C1[C@@H]([C@@H]([C@H]([C@@H]2CO[C@@H]1O2)O[H])O)O	104b274c9f176988
C(=C(\[C@H]([C@H](CCO)O)O)/N([H])[H])/CO	104b2a73abd8640
C1=C([C@H]([C@@H](OC1)O)[C@@H](C)O)N([H])[H]	104b2a87c612032
C1[C@@H]([C@@]([C@H](COC)O1)(CO)O)N([H])[H]	104b34b782155fab
C1(=C)[C@@H]([C@H](C[C@@H](C(=O)N([H])[H])O1)O)O	104b3bf0194134a9
[C@H]1([C@@H]([C@@H]([C@H](O[C@H]1C)O)O)N([H])[H])C	104b429104a7a7ea
C(=C\N([H])[H])/[C@@]1(CO[C@@H]([C@@H]1CO)O)O	104b54c84085bf03
C1[C@H]([C@@H]([C@@]([C@H](C)O)(O1)O[H])O)C	104b5e4fa7cf287c
C(=O)[C@@]1([C@H](CO[C@@]1(CO)N([H])[H])O)C	104b6ad9cb77a217
C(=O)([C@]1(CCOC[C@H]1N([H])[H])O)CO	104b8df694092380
C1[C@H]2[C@@H]([C@H]([C@H]([C@@H](O2)N([H])[H])O)O1)O	104b928e9a9fd36e
C\1(=C\N([H])[H])/[C@H](C[C@H]([C@H](O1)OC)O)O	104b986a29a5f0be
C(=O)([C@@H]1[C@@H]2CO[C@H]([C@@H]1O)[C@H]2O)N([H])[H]	104b9f483968fd88
C\1(=C/O[H])/[C@@H]([C@@H]([C@@](C)(O1)OC)O)O	104ba0b5aeee8df6
C1(=O)[C@@H](O[C@H]2C[C@H](C[C@@]12O)N([H])[H])O	104ba6ba974488a5
C1[C@H]([C@H]([C@@H](C[C@@]1(OC)O[H])O)O)O	104bc5be7ac53259
C(=O)[C@]1([C@H]([C@H](CO)O[C@@H]1C)O)N([H])[H]	104be847a8da5b8d
C1(=C([C@@H](CC(=O)C1)O)N([H])[H])CO	104be9cefee9273f
C1[C@H]([C@@H](C[C@]1(CC)N([H])[H])O)O	104bee4bea4603fd
C1[C@H](OC[C@@]1([C@H](CN([H])[H])O)O)OC	104bf0c2cd967fc3
C1=C[C@@]2([C@H](C[C@H]([C@H]1O)O2)O)O[H]	104c06fe70e9b5ed
C(=C\[C@@H](C(=O)O)CN([H])[H])/CO	104c170c2888e2d6
C1=C([C@]2(C(=C)[C@@H]1O[C@@H]2O)O)N([H])[H]	104c286794aa5d2
C1[C@H]([C@@H]([C@H]([C@@H]1OCO[H])O)OC)O	104c2c49737375de
C1[C@]([C@H]([C@@H]([C@]1(CN([H])[H])O)O)O)(C)O	104c3e19bc874eca
C(=O)([C@@]1(COC[C@H]1O)N([H])[H])CCO	104c42145e18f535
C1(=O)C[C@H]([C@H](CN([H])[H])O[C@@H]1O)CO	104c4ca181bef645
C1[C@@]2([C@@H]3[C@@H]([C@H]([C@H]2N([H])[H])O[C@@H]3O1)O)O	104c4f846ead0bf7
C1(=O)[C@@H]2C[C@H]([C@]([C@H]1O)(O2)O[H])CO	104c5704b59f8f45
[C@@H]1([C@H]2[C@H](O[C@@]1([C@H](CO)O2)C)O)O[H]	104c5ef74f02046f
[C@H]12[C@@H]([C@]([C@H](CO)O2)(C)O[C@@H]1O[H])O	104c5ef74f02046f
[C@H]12[C@@H]([C@]([C@H](CO[H])O2)(C)O[C@@H]1O)O	104c5ef74f02046f
C1[C@@H]([C@@](CO[C@@H](CO)O1)(C)O)O[H]	104c8ded5a2761db
C1[C@@H]([C@@](CO[C@@H](CO)O1)(C)O[H])O	104c8ded5a2761db
C1[C@@H]([C@@](CO[C@@H](CO[H])O1)(C)O)O	104c8ded5a2761db
C1=C[C@]2([C@H](C[C@]1(C(=O)O)O2)O)N([H])[H]	104c984047856941
C1=C[C@H]([C@@H](CN([H])[H])O)O[C@@H]1CO	104cb3f16712043
C(=O)([C@]1(CCC[C@@H]([C@@H]1N([H])[H])O)O)O	104cc0fd69c877db
C(=C\[C@@H](C(=O)CO)O)/[C@H](C=O)O[H]	104cc81062d90f1b
C(=C\[C@@H](C(=O)CO)O[H])/[C@H](C=O)O	104cc81062d90f1b
C(=C\[C@@H](C(=O)CO[H])O)/[C@H](C=O)O	104cc81062d90f1b
C1(=O)C(=O)[C@H]([C@@H](C1)O)[C@@H](CN([H])[H])O	104cfdcd80cd17d1
C1[C@@H]2[C@H]([C@H]([C@H]1O[C@@H]2CO)O)O[H]	104d20d68f245209
C1[C@@H]2[C@H]([C@H]([C@H]1O[C@@H]2CO)O[H])O	104d20d68f245209
C1[C@@H]2[C@H]([C@H]([C@H]1O[C@@H]2CO[H])O)O	104d20d68f245209
C1(=O)C[C@@H]([C@@H]([C@@H](C(=C)O[H])O1)O)O	104d244c75bfed2a
C(=O)([C@@]1(C[C@@H](C)O[C@H]1CO)O)N([H])[H]	104d3c2581870e56
C1=C[C@]2([C@](COCO2)([C@@H]1O)O)O[H]	104d45a43ca12cbf
C1[C@@H](O[C@@](CC)([C@@H](CO)O)O1)N([H])[H]	104d52c6dd9312ad
C1=CO[C@H]([C@@H]([C@H]([C@H](C)O)O)O1)N([H])[H]	104d766fdc6bcaa7
C(=O)(CO)[C@@H]([C@@H](C)[C@@H](CO)O)O[H]	104d78bc9bee59e3
C(=O)(CO)[C@@H]([C@@H](C)[C@@H](CO)O[H])O	104d78bc9bee59e3
C(=O)(CO)[C@@H]([C@@H](C)[C@@H](CO[H])O)O	104d78bc9bee59e3
C(=O)(CO[H])[C@@H]([C@@H](C)[C@@H](CO)O)O	104d78bc9bee59e3
C1=C[C@H]([C@](C=O)([C@@H]1C(=O)N([H])[H])O)O	104d7ac5cfa21c7
C(=O)[C@@]1([C@H]([C@@H]([C@@H](CC)O1)O)O)N([H])[H]	104d88a038dc55bc
C(=C(\[C@H](C)CO)/O[H])(\C(=O)O)/CO	104d9889dac561e6
C=C(/C=C\N([H])[H])C[C@@H](C(=O)O)O	104da076877635
C1(=O)[C@@H]2[C@@H](C[C@@](CO2)([C@H]1O)O)N([H])[H]	104da7d5a01dbf1c
C(=C(\[C@@H](C=O)O)/[C@@H](C(=O)O)O[H])/C	104de2df6e3b81cd
C(=C(\[C@@H](C=O)O)/[C@@H](C(=O)O[H])O)/C	104de2df6e3b81cd
C(=C(\[C@@H](C=O)O[H])/[C@@H](C(=O)O)O)/C	104de2df6e3b81cd
C\1(=C/O[H])/COC(=O)[C@]1(CO)O	104de43aa1f512c3
C1(=C([C@@H](C(=O)O)O[C@@H](C1)O)O[H])C	104dec4804866cc3
C=C(C(=O)C(=O)N([H])[H])[C@H]([C@@H](C)O)O	104dff1eadea6823
C1COC[C@H](C[C@@]1(CO)O)N([H])[H]	104e2909f63c0f42
C(=C\N([H])[H])\[C@@H]([C@@H]([C@@H](C=O)O)O)OC	104e334b66e8a269
C1(=O)[C@H]([C@@H](C=O)[C@@H]([C@@H]1O)CO)O[H]	104e33c7b523cef8
C1(=O)[C@H]([C@@H](C=O)[C@@H]([C@@H]1O)CO[H])O	104e33c7b523cef8
C1(=O)[C@H]([C@H]([C@H](C=O)[C@@H]1O)CO)O[H]	104e33c7b523cef8
[C@H]1([C@@H]([C@@H]([C@@H]([C@]1(C)N([H])[H])O)O)O)C	104e3b8f193e7add
C(=O)([C@H]([C@H](C[C@@H](C)N([H])[H])O)OC)O	104e41f13e027a78
C\1(=C\O[H])/[C@@H]([C@H](CO[C@@H]1OC)O)O	104e492879457e5d
C[C@@H]([C@@H](CO)O)[C@@H](CO)OCO[H]	104e4b2b4891c44b
C1[C@@H]([C@@H]2[C@@H]([C@H](CO2)N([H])[H])O[C@H]1O)O	104e50b8f3d59447
C1=C[C@H]([C@@H](CO)O[C@@H]([C@H]1N([H])[H])O)O	104e5841099dc113
C=C([C@H]([C@H](C(OC)OC)O)O)O[H]	104e5aa147f1d8bc
C1[C@@H]2[C@@H]([C@H]([C@@H]([C@@H]2O)N([H])[H])O)O[C@@H]1O	104e6e76b41538ae
C1[C@@H]2[C@@H]([C@H]([C@@H]([C@@H]2O)N([H])[H])O)O[C@H]1O	104e6e76b41538ae
C(=O)([C@@H]1[C@@H]([C@H](CO1)O)O)[C@@H](C)O[H]	104e8ffce8c5c2e0
C(=O)([C@@H]1[C@@H]([C@H](CO1)O)O[H])[C@@H](C)O	104e8ffce8c5c2e0
C(=O)([C@@H]1[C@@H]([C@H](CO1)O[H])O)[C@@H](C)O	104e8ffce8c5c2e0
C(=O)([C@@H]([C@@H]1CO[C@H]([C@H]1C)O)N([H])[H])O	104ea5b3620cfa44
C(=C(C(=O)O)C(=O)O)C(C)(C)N([H])[H]	104ea67383581bb5
C1[C@H]([C@H]2[C@H]([C@@]1([C@@H](O2)O)O)CO)O[H]	104ea754805f2287
C1[C@H]([C@H]2[C@H]([C@@]1([C@@H](O2)O)O)CO[H])O	104ea754805f2287
C1[C@H]([C@H]2[C@H]([C@@]1([C@@H](O2)O)O[H])CO)O	104ea754805f2287
C1[C@H]([C@H]2[C@H]([C@@]1([C@@H](O2)O[H])O)CO)O	104ea754805f2287
C1(=O)[C@](C[C@@H](CO1)CO)(CN([H])[H])O	104ea75a964b70f
[C@@H]1([C@@H]([C@H]([C@H](O[C@H]1C)O)N([H])[H])O)C	104eba4202aa6a1d
C1(=O)C[C@@]2([C@@H]([C@H]1[C@@H](CO)O2)O)O[H]	104ebdbfe7e0e792
C1[C@@H]([C@H]2[C@@H]([C@@]1(CO[C@@H]2O)O)O)O[H]	104ec6a9ac7a619e
C1[C@@H]([C@H]2[C@@H]([C@@]1(CO[C@@H]2O)O)O[H])O	104ec6a9ac7a619e
C1[C@@H]([C@H]2[C@@H]([C@@]1(CO[C@@H]2O)O[H])O)O	104ec6a9ac7a619e
C1[C@@H]([C@H]2[C@@H]([C@@]1(CO[C@@H]2O[H])O)O)O	104ec6a9ac7a619e
C1=C([C@]2(C(=O)[C@@H]1O[C@H]2O)O)CO[H]	104ecda76c02b217
C1=C([C@]2(C(=O)[C@@H]1O[C@H]2O)O[H])CO	104ecda76c02b217
C1=C([C@]2(C(=O)[C@@H]1O[C@H]2O[H])O)CO	104ecda76c02b217
C1(=O)[C@H](C[C@H]([C@]1(C=O)CO)O)N([H])[H]	104f0b9a220ada1e
C[C@H]([C@H](CO)O)O[C@H](COC)O[H]	104f342002e6b057
C(=O)(C)OC[C@H]([C@@](C)(CO)N([H])[H])O	104f3541d40d1269
C1[C@@H](CCO)OCO[C@]1(CO)O[H]	104f6f1a47bc9afd
C1=C(C[C@H]([C@H]([C@H]1O)O)O)CN([H])[H]	104f7980dbd10464
C\1(=C\O[H])/CO[C@@H]([C@@]1([C@@H](C)O)O)O	104f8ffe76fbf73d
[C@@H]1([C@@H]([C@H](O[C@H]1[C@H](C)N([H])[H])O)O)C	104fa327ca519e88
C1[C@H]([C@@H]([C@H](CCN([H])[H])OCO1)O)O	104fa37e329c6075
C(=C\O[C@H]1[C@@H](CCO[C@@H]1O)O)/O[H]	104faaf8b8dfc8a9
