Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G4	C(C(CO)C(CCO)O)=O	LPRRSVCCPPMUTK	148.073558864	C6H12O4	6	12	4	-1.4555	-0.249	4	3	77.76	-4.2768	4	0.3835632737607647	0.6666666666666666
G4	C(C(CO)C(C(C(C)O)O)O)=O	LECRXFXEJNJBEL	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-3.5355	5	0.6601652708054572	0.7142857142857143
G4	C(C(CO)C(CC(CO)O)O)=O	UFOQDDSTRWKLAH	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-6.8308	5	0.662430138047669	0.7142857142857143
G4	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-4.2677	5	0.6624301380476693	0.7142857142857143
G4	C(C(CO)C(C(CO)=O)O)=O	LSXQZYBPAFVQAM	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-1.1515	5	0.8999956378396644	0.8333333333333334
G4	C(C(CO)C(C=O)(CO)O)=O	SAWCGBGWLXQUGF	162.05282342	C6H10O5	6	10	5	-2.6683	0.204	5	3	94.83	-2.7778	5	0.8999956378396644	0.8333333333333334
G4	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	162.05282342	C6H10O5	6	10	5	-2.3675	-0.119	5	3	94.83	-3.4132	5	0.7943070996310865	0.8333333333333334
G4	C(C(CO)C(C(C)=O)(CO)O)=O	HMSJNCBPHLDAPE	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-1.2188	5	0.5178956673084515	0.7142857142857143
G4	C(C(CO)C(C(CO)=O)(C)O)=O	RGRJSOMDDMYCST	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	0.13595	5	0.5178956673084517	0.7142857142857143
G4	C(C(C)=O)(C(C(CCO)O)O)=O	VTDGXLWGZXJZFR	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-5.011	5	0.4122071290998731	0.7142857142857143
G4	C(C(CO)=O)(CC(CCO)O)=O	LLAKZMWYTCOBSF	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-5.2695	5	0.4144719963420858	0.7142857142857143
G4	C(C(CO)C(C=O)(C(C)O)O)=O	KMVFEJOXINVCPR	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-2.8672	5	0.519082345632197	0.7142857142857143
G4	C(C(CO)C(C(C(C)O)=O)O)=O	LPYCYPURWRGOQS	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-3.2061	5	0.519082345632197	0.7142857142857143
G4	C(C(CO)C(C)(CO)O)=O	ASGSKBSLHTVURJ	148.073558864	C6H12O4	6	12	4	-1.5293	-0.088	4	3	77.76	-5.216	4	0.3801117281948067	0.6666666666666666
G4	C(CO)(CC(CCO)O)=O	SRUUYRSKNDFVMS	148.073558864	C6H12O4	6	12	4	-1.1334	-0.303	4	3	77.76	-3.4554	4	0.276688057228441	0.6666666666666666
G4	C(C)(C(C(CCO)O)O)=O	SOHTZWVCHSEHHZ	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	-0.76503	4	0.2744231899862281	0.6666666666666666
G4	C(C(CO)C(CO)(CCO)O)=O	BJORAOSPLKEKMV	178.084123548	C7H14O5	7	14	5	-2.0016	0.149	5	4	97.99	-7.1335	5	0.6612434597239237	0.7142857142857143
G4	C(C(C(CCO)O)O)(CCO)=O	VFSOSYUWZBDZMY	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-1.0637	5	0.5555549215153458	0.7142857142857143
G4	C(CO)(C(CO)C(CCO)O)=O	KOYHBGZEKAXMBG	178.084123548	C7H14O5	7	14	5	-1.8418	0.044	5	4	97.99	-0.47074	5	0.6612434597239237	0.7142857142857143
G4	C(C(CO)C(C(CCO)O)O)=O	HPQAYCDCYZJYTC	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-4.3844	5	0.662430138047669	0.7142857142857143
G4	C(C(CO)C(C)(C(CO)O)O)=O	ASKHMTIFAYBHKY	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-0.77395	5	0.658978592481711	0.7142857142857143
G4	C(C(CO)O)(CC(CCO)O)=O	QYFMYJGUYDCGMZ	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-0.33946	5	0.5555549215153456	0.7142857142857143
G4	C(C(CO)C(C(O)=O)O)=O	PKKBRFJDUGQOAO	148.037173356	C5H8O5	5	8	5	-2.2595	0.039	5	3	94.83	-2.0621	5	0.6012732421319765	1.0
G4	C(C(CO)C(CC(O)=O)O)=O	LTMWOWKRNHRFBI	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-1.3711	5	0.222624817166721	0.8333333333333334
G4	C(C(C=O)C(CCO)O)(O)=O	VAOSYMFYNXRHKS	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-3.8173	5	0.2226248171667212	0.8333333333333334
G4	C(C(CO)C(C(O)=O)(C)O)=O	BFZNNUQWZSQLIJ	162.05282342	C6H10O5	6	10	5	-1.8789	-0.07	5	3	94.83	-0.59762	5	0.2191732716007634	0.8333333333333334
G4	C(C(CC(CCO)O)=O)(O)=O	GTELMBZFQBCNMT	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-10.536	5	0.1157496006343973	0.8333333333333334
G4	C(C(CO)C1(COCC1O)O)=O	UJLYEEDNZNAPDJ	176.068473484	C7H12O5	7	12	5	-2.2532	0.067	5	3	86.99	-5.7472	5	0.6520589619117743	0.7142857142857143
G4	C1(C(C(CCO)O)OCC1O)=O	FIVSHOBICFVCLT	176.068473484	C7H12O5	7	12	5	-1.7295	-0.256	5	3	86.99	-0.4945	5	0.5463704237031963	0.7142857142857143
G4	C(C(CO)C1(C(O)OCC1)O)=O	QJTYLSDHINOXPD	176.068473484	C7H12O5	7	12	5	-1.7516	-0.146	5	3	86.99	-2.2329	5	0.3942530960780786	0.7142857142857143
G4	C1(C(O)OCC1C(CCO)O)=O	VEJJOGXOZWWTIV	176.068473484	C7H12O5	7	12	5	-1.2833	-0.251	5	3	86.99	-0.92894	5	0.3942530960780775	0.7142857142857143
G4	C(C(CO)C1(COC(C1)O)O)=O	UFOZIEBAZIJYMA	176.068473484	C7H12O5	7	12	5	-1.7516	-0.146	5	3	86.99	-1.5904	5	0.3942530960780777	0.7142857142857143
G4	C1(COC(C1C(CCO)O)O)=O	WNDFQQKJJAYFAA	176.068473484	C7H12O5	7	12	5	-1.2833	-0.251	5	3	86.99	-0.43242	5	0.3942530960780777	0.7142857142857143
G4	C1(C(C(CCO)O)OC(C1)O)=O	OXSHXURACYPQTR	176.068473484	C7H12O5	7	12	5	-1.2279	-0.469	5	3	86.99	-1.4272	5	0.2885645578694998	0.7142857142857143
G4	C(CO)(CC(C(C(C)O)O)O)=O	NDFYDTPFGXLWEG	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-2.104	5	0.5532900542731337	0.7142857142857143
G4	C(C)(C(C(C(C(C)O)O)O)O)=O	VFDRGIJZSHUKEI	178.084123548	C7H14O5	7	14	5	-1.891	-0.39	5	4	97.99	-0.29095	5	0.5510251870309206	0.7142857142857143
G4	C(C(C(CO)O)C(C)(CO)O)=O	CLBJOXOROKWUTL	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-5.1361	5	0.6589785924817112	0.7142857142857143
G4	C(CO)(CC(CC(CO)O)O)=O	SZVVTCVNCRPTEO	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-3.0415	5	0.5555549215153456	0.7142857142857143
G4	C(C)(C(C(CC(CO)O)O)O)=O	AORQMUZQQLVHPN	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-3.3447	5	0.553290054273133	0.7142857142857143
G4	C(C(C(C(CO)(C)O)O)=O)=O	GCLDTTLJYRTVBB	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-3.508	5	0.7908555540651285	0.8333333333333334
G4	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-0.64991	5	0.7931204213073412	0.8333333333333334
G4	C(C(C)=O)(C(C(CO)(C)O)O)=O	NKFIZVNTLLBLKM	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-5.4167	5	0.4087555835339154	0.7142857142857143
G4	C(C(CO)=O)(CC(CO)(C)O)=O	XKXZEACAFQAIQV	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-9.3744	5	0.411020450776128	0.7142857142857143
G4	C(C)(C(CO)(CC(CO)=O)O)=O	IJDWMFYMYLDQHX	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-0.68688	5	0.411020450776128	0.7142857142857143
G4	C(CO)(C(C)(CC(CO)=O)O)=O	GXWQUWAIZYVRSL	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	0.25667	5	0.411020450776128	0.7142857142857143
G4	C(C)(C(CO)(C(C(C)=O)O)O)=O	QVHLVPFFZOJXII	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	1.309	5	0.4087555835339154	0.7142857142857143
G4	C(CO)(C(C)(C(C(C)=O)O)O)=O	BHHRYPSUPSKRKX	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	3.4228	5	0.4087555835339154	0.7142857142857143
G4	C(C(C(C)O)(CC(CO)=O)O)=O	AQVXRWRSDDQOEK	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-5.5169	5	0.4122071290998735	0.7142857142857143
G4	C(CC(C(C(C)O)=O)O)(CO)=O	IPIFDZJWPUIHRU	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-1.8591	5	0.4122071290998735	0.7142857142857143
G4	C(C(C(C)O)(C(C(C)=O)O)O)=O	ARLBFAVZOWIULF	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1026	5	0.4099422618576609	0.7142857142857143
G4	C(C(C(C(C(C)O)=O)O)O)(C)=O	PNACZEFAERCTLZ	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-0.28963	5	0.4099422618576609	0.7142857142857143
G4	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	148.073558864	C6H12O4	6	12	4	-1.2072	-0.142	4	3	77.76	-4.5919	4	0.2732365116624831	0.6666666666666666
G4	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	148.073558864	C6H12O4	6	12	4	-1.3023	-0.25	4	3	77.76	-1.312	4	0.2709716444202704	0.6666666666666666
G4	C(CO)(CC(CO)(CCO)O)=O	PLGOEWNSOOGISL	178.084123548	C7H14O5	7	14	5	-1.6795	0.095	5	4	97.99	-3.8122	5	0.5543682431916003	0.7142857142857143
G4	C(C)(C(C(CO)(CCO)O)O)=O	YFVHWIATBOLLAX	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-3.6848	5	0.5521033759493877	0.7142857142857143
G4	C(C(C(CO)(C)O)O)(CCO)=O	KBVUTNHBGBKSDZ	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-2.8134	5	0.552103375949388	0.7142857142857143
G4	C(CO)(C(CO)C(CO)(C)O)=O	OSJPDGKAMMTTGQ	178.084123548	C7H14O5	7	14	5	-1.9156	0.205	5	4	97.99	-1.3321	5	0.6577919141579663	0.7142857142857143
G4	C(CO)(CC(C(CCO)O)O)=O	JWMIRHJREDNRDH	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-3.3873	5	0.5555549215153456	0.7142857142857143
G4	C(C)(C(C(C(CCO)O)O)O)=O	YPQSTLQGRPVSSY	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-0.49402	5	0.5532900542731333	0.7142857142857143
G4	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	0.19339	5	0.5521033759493875	0.7142857142857143
G4	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	2.2585	5	0.5498385087071751	0.7142857142857143
G4	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-4.3711	5	0.5521033759493875	0.7142857142857143
G4	C(CC(CC(CO)=O)O)(O)=O	FDYAXWZTICYNAO	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-1.3297	5	0.1157496006343973	0.8333333333333334
G4	C(CC(C(C(C)=O)O)O)(O)=O	WTPFIPNGRMUGLS	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	2.1008	5	0.1134847333921846	0.8333333333333334
G4	C(C(C=O)C(C)(CO)O)(O)=O	LVLYOLQIVQLEAI	162.05282342	C6H10O5	6	10	5	-1.8789	-0.07	5	3	94.83	-4.6107	5	0.2191732716007632	0.8333333333333334
G4	C(C(C)(CC(CO)=O)O)(O)=O	HRHLCAAPDBPGNJ	162.05282342	C6H10O5	6	10	5	-1.5568	-0.124	5	3	94.83	-1.0549	5	0.1122980550684393	0.8333333333333334
G4	C(C(C)(C(C(C)=O)O)O)(O)=O	KWRIFJJYPWHDQJ	162.05282342	C6H10O5	6	10	5	-1.6519	-0.232	5	3	94.83	2.7269	5	0.1100331878262266	0.8333333333333334
G4	C(C(CC(C)(CO)O)=O)(O)=O	HQHWLDPNMYTEGR	162.05282342	C6H10O5	6	10	5	-1.5568	-0.124	5	3	94.83	-14.593	5	0.1122980550684393	0.8333333333333334
G4	C(CO)(CC1(COCC1O)O)=O	RUOBEVCZULWIJT	176.068473484	C7H12O5	7	12	5	-1.9311	0.013	5	3	86.99	-4.605	5	0.5451837453794508	0.7142857142857143
G4	C(C)(C(C1(COCC1O)O)O)=O	YDOINLXHAIFCSG	176.068473484	C7H12O5	7	12	5	-2.0262	-0.095	5	3	86.99	-2.2276	5	0.5429188781372384	0.7142857142857143
G4	C1(C(C(CO)(C)O)OCC1O)=O	VQDVYIZYGJMDEM	176.068473484	C7H12O5	7	12	5	-1.8033	-0.095	5	3	86.99	-1.4292	5	0.5429188781372384	0.7142857142857143
G4	C(CO)(CC1(C(O)OCC1)O)=O	PWRZUZTXSAYCDS	176.068473484	C7H12O5	7	12	5	-1.4295	-0.2	5	3	86.99	-1.942	5	0.2873778795457549	0.7142857142857143
G4	C(C)(C(C1(C(O)OCC1)O)O)=O	LLCUIDFNCPSCQM	176.068473484	C7H12O5	7	12	5	-1.5246	-0.308	5	3	86.99	1.3233	5	0.2851130123035418	0.7142857142857143
G4	C1(C(O)OCC1C(CO)(C)O)=O	HUWRCXQMOSUJIA	176.068473484	C7H12O5	7	12	5	-1.3571	-0.09	5	3	86.99	-1.9113	5	0.3908015505121204	0.7142857142857143
G4	C(CO)(CC1(COC(C1)O)O)=O	SQEQJXGLKPBPPT	176.068473484	C7H12O5	7	12	5	-1.4295	-0.2	5	3	86.99	-1.4442	5	0.2873778795457543	0.7142857142857143
G4	C(C)(C(C1(COC(C1)O)O)O)=O	BHYKZOONCQLLLB	176.068473484	C7H12O5	7	12	5	-1.5246	-0.308	5	3	86.99	1.8914	5	0.2851130123035418	0.7142857142857143
G4	C1(COC(C1C(CO)(C)O)O)=O	OZYIJXBMZKTETR	176.068473484	C7H12O5	7	12	5	-1.3571	-0.09	5	3	86.99	-1.4479	5	0.3908015505121202	0.7142857142857143
G4	C1(C(C(CO)(C)O)OC(C1)O)=O	DOQQDQPLVZXAML	176.068473484	C7H12O5	7	12	5	-1.3017	-0.308	5	3	86.99	-2.1197	5	0.2851130123035418	0.7142857142857143
G4	C(C(C(C)O)C(C(CO)O)O)=O	ZJQKEFFIWTYISQ	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-4.0735	5	0.6601652708054572	0.7142857142857143
G4	C(C(CO)C(C(CO)O)O)=O	PHEQZDXVACLXJK	164.068473484	C6H12O5	6	12	5	-2.4773	0.15	5	4	97.99	-3.2748	5	1.041078563012925	0.8333333333333334
G4	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-1.6379	5	0.9342033464806012	0.8333333333333334
G4	C(C)(C(C(C(CO)O)O)O)=O	IXDZFGATLNCIOI	164.068473484	C6H12O5	6	12	5	-2.2503	-0.012	5	4	97.99	0.97333	5	0.9319384792383884	0.8333333333333334
G4	C(CO)(C(CO)C(C=O)O)=O	JWVOALOLIWYTMR	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-1.5023	5	0.8999956378396644	0.8333333333333334
G4	C(CO)(C(C(CC(C)O)O)O)=O	XMJUZRXXVAEMRE	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-1.5424	5	0.5532900542731328	0.7142857142857143
G4	C(C(C(C)O)C(CO)(CO)O)=O	RCAWASAKGJMHCF	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-5.0703	5	0.6589785924817119	0.7142857142857143
G4	C(CO)(C(C(CCO)O)O)=O	XHRNJZRZXZGBMY	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-0.17952	5	0.9342033464806008	0.8333333333333334
G4	C(C(CO)C(CO)(CO)O)=O	PQESEVRWNSLGOR	164.068473484	C6H12O5	6	12	5	-2.456	0.419	5	4	97.99	-4.2278	5	1.0398918846891785	0.8333333333333334
G4	C(CO)(C(C(CO)(C)O)O)=O	HFVQLJMYXMMRQM	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	-0.31167	5	0.9307518009146432	0.8333333333333334
G4	C(CO)(CC(CO)(CO)O)=O	SUYWWIOIVQEMNS	164.068473484	C6H12O5	6	12	5	-2.1339	0.365	5	4	97.99	-3.4522	5	0.9330166681568554	0.8333333333333334
G4	C(C)(C(C(CO)(CO)O)O)=O	RBBKOZMUCUHIQM	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	-0.70208	5	0.9307518009146428	0.8333333333333334
G4	C(C(C=C)(C(C(CO)=O)O)O)=O	MFYACHUYAZBHNF	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-5.1202	5	0.5916756861283502	0.7142857142857143
G4	C(CO)(C(C(C(C=C)=O)O)O)=O	PFROVLRRCYACJZ	174.05282342	C7H10O5	7	10	5	-2.0126	-0.272	5	3	94.83	-4.2175	5	0.5916756861283502	0.7142857142857143
G4	C(CO)(C(C(C=CC=O)O)O)=O	KAFQBYHFHGPKBA	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-2.406	5	0.5916756861283502	0.7142857142857143
G4	C(C(C=O)C(C(C(C)O)O)O)=O	HUTSNQMFTULSBZ	176.068473484	C7H12O5	7	12	5	-2.3303	-0.443	5	3	94.83	-3.4155	5	0.5202690239559423	0.7142857142857143
G4	C(C(C=O)C(CC(CO)O)O)=O	LPJHLTYBIDHIKR	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-6.7977	5	0.5225338911981551	0.7142857142857143
G4	C(C(C(CC=O)O)C(CO)O)=O	YTWYUEVZKVYEGT	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-2.4577	5	0.5225338911981551	0.7142857142857143
G4	C(C(C=O)C(CO)(CCO)O)=O	SWAQMAGUWCKMIZ	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-7.1269	5	0.5213472128744095	0.7142857142857143
G4	C(CC(C(C(CCO)=O)O)O)=O	MNNOKOLFYSJYDJ	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.2137	5	0.4156586746658313	0.7142857142857143
G4	C(CC(C(C(CO)=O)CO)O)=O	PJJFSAXSEATIPG	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-0.81074	5	0.5213472128744095	0.7142857142857143
G4	C(C(C=O)C(C(CCO)O)O)=O	NTWYDJFGKWBRQC	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-4.3022	5	0.5225338911981551	0.7142857142857143
G4	C(C(C=O)C(C)(C(CO)O)O)=O	DHZNDETXKAJGFR	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-0.77395	5	0.519082345632197	0.7142857142857143
G4	C(CC(CC(C(CO)O)=O)O)=O	RFAXTEDHRIUXSC	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-0.67946	5	0.4156586746658315	0.7142857142857143
G4	C(C(CC(C(C(C)O)O)O)=O)=O	DDLYDNAXHOGJAV	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-2.9514	5	0.4133938074236188	0.7142857142857143
G4	C(C(CC(CC(CO)O)O)=O)=O	UJDRLYBTSFUDQC	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-7.1091	5	0.4156586746658313	0.7142857142857143
G4	C(C(C(CO)O)C(C=O)(C)O)=O	RDFILWPBHXLUDS	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-3.1361	5	0.519082345632197	0.7142857142857143
G4	C(C(C(CO)O)C(C(C)=O)O)=O	KQGRZSMTMJSRHU	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-1.9395	5	0.519082345632197	0.7142857142857143
G4	C(C(CC(CO)(CCO)O)=O)=O	LWYMQNJMGMCCFO	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-7.953	5	0.414471996342086	0.7142857142857143
G4	C(C(C)(C(C(CCO)=O)O)O)=O	JTSJCBSBAPKSHV	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.9235	5	0.4122071290998733	0.7142857142857143
G4	C(C(C(C(CCO)=O)O)O)(C)=O	CQANLFJYHMBDIH	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-0.67835	5	0.4122071290998735	0.7142857142857143
G4	C(C(C)(C(C(CO)=O)CO)O)=O	VPYMORJLJXJQFS	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-1.5527	5	0.5178956673084515	0.7142857142857143
G4	C(CO)(C(CO)C(C(C)=O)O)=O	KNGCZEMXKNYSEB	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	1.4044	5	0.5178956673084517	0.7142857142857143
G4	C(C(CC(C(CCO)O)O)=O)=O	ANYYPRXYQBDZLB	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-4.3396	5	0.4156586746658315	0.7142857142857143
G4	C(C(CC(C)(C(CO)O)O)=O)=O	BPDJZQNMULGAOC	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.68604	5	0.4122071290998733	0.7142857142857143
G4	C(C(C)(CC(C(CO)O)=O)O)=O	GUIKSEWQILZROY	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.6471	5	0.4122071290998735	0.7142857142857143
G4	C(CC(C(C)=O)O)(C(CO)O)=O	PWSOHNXEIARPMG	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	2.1133	5	0.4122071290998733	0.7142857142857143
G4	C(C(C(CO)C(CCO)O)=O)=O	AHDSTMDLHYSBIM	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.5024	5	0.5213472128744098	0.7142857142857143
G4	C(C(CO)C(C=O)(CCO)O)=O	GJXFSQDGXTWXDZ	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-5.133	5	0.5213472128744095	0.7142857142857143
G4	C(C(CO)C(C(CCO)=O)O)=O	RGAUBFLLCSGEST	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.8423	5	0.5213472128744098	0.7142857142857143
G4	C(C(C(CO)C(C)(CO)O)=O)=O	CXPPRUZKJNBMRP	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-4.3175	5	0.5178956673084517	0.7142857142857143
G4	C(C(CCO)(CC(CO)=O)O)=O	WMVYVSBRFRLARJ	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-7.0908	5	0.414471996342086	0.7142857142857143
G4	C(CC(C(CCO)=O)O)(CO)=O	YYPVNCVLLSLFEF	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-2.7342	5	0.414471996342086	0.7142857142857143
G4	C(C(CCO)(C(C(C)=O)O)O)=O	OSRCTLXHJURJSV	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-3.861	5	0.4122071290998733	0.7142857142857143
G4	C(C(C(CCO)O)C(C=O)O)=O	BCMYESCQHVXNNU	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-4.125	5	0.5225338911981551	0.7142857142857143
G4	C(C(CO)C(C(CC=O)O)O)=O	XQANVGVJRDORSN	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-2.5744	5	0.5225338911981551	0.7142857142857143
G4	C(C(CO)C(CC(C=O)O)O)=O	QMEFTNOUIKRPIH	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-3.5168	5	0.5225338911981551	0.7142857142857143
G4	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-5.1154	5	0.5190823456321972	0.7142857142857143
G4	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.7273	5	0.4156586746658313	0.7142857142857143
G4	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-4.9646	5	0.4156586746658313	0.7142857142857143
G4	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-0.8032	5	0.4133938074236186	0.7142857142857143
G4	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-2.1999	5	0.4133938074236188	0.7142857142857143
G4	C(C(C(CO)=O)C(CCO)O)=O	QAKLTXHGLSBIJX	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-2.8272	5	0.5213472128744098	0.7142857142857143
G4	C(CC(C(C(CCO)O)O)=O)=O	VRIHCFFSVMDVKG	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.2137	5	0.4156586746658315	0.7142857142857143
