Generation	Inchi	Smiles
G4	PJBLRLVEKUXGLG	C(C(C(C(CN)N)O)O)(O)=O
G4	QKFIQTKFCQEMEL	C(C(C(CO)(C(CN)N)O)O)(O)=O
G4	WUEHHAKPEUEQPA	C(CC(CN)(C(C(O)=O)O)O)=O
G4	ZDKZWFNWPLHVQY	C(CC(C(C(C(O)=O)O)O)N)=O
G4	INCWMTQZLDNBIU	C(C(C(CN)(CN)O)O)(O)=O
G4	SKXGEFVJGQELMR	C(C(C(CN)(C(CO)N)O)O)(O)=O
G4	MVUUAJLLFHLOFF	C(C(C(C(C(C)=O)N)O)O)(O)=O
G4	AERSVSPYYQJONM	C(C(C(C(CCO)N)O)O)(O)=O
G4	PHDZURAOZBRVMD	C(C(C(C)(CN)O)O)(O)=O
G4	CZWWDQPQFNATOI	C(C(C(CN)(CCO)O)O)(O)=O
G4	XBUNLJYXXGKTDF	C(C(C(C(N)=CCN)O)O)(O)=O
G4	SVEDVMQNHHHTTC	C(C(C(C(C=CN)N)O)O)(O)=O
G4	PUROSWQNPIOMGW	C(C(C(C(C(CN)N)N)O)O)(O)=O
G4	SBCUIYKNMFVQJY	C(C(C(C(C(CN)N)O)O)O)(O)=O
G4	YMVXVGYVKCMREW	C(C(C(C(C(CO)N)N)O)O)(O)=O
G4	BVDITRJODQOTTF	C(C(C(CNCCN)O)O)(O)=O
G4	ZHPXPIBNJOTROP	C(C(C(CCN)O)O)(O)=O
G4	MNDGHSNPGDDSNG	C(C(C(C(CCN)O)O)O)(O)=O
G4	KKGUCNSBTPWUCP	C(C(C(CO)(CCN)O)O)(O)=O
G4	LDWPPQRJJFUZGC	C(C(C(CC(CO)N)O)O)(O)=O
G4	LVNXCJUZDZYRHM	C(C(C(C)(C(CN)O)O)O)(O)=O
G4	LPHJYLSLKSWQJV	C(C(C)(C(C(CO)N)O)O)(O)=O
G4	ZWFUCFWALDDPLO	C(C(C)(C(C(CO)N)O)N)=O
G4	DJLDDVMIROFCMJ	C(C(CCO)(C(C=O)O)N)=O
G4	AZIUPYHZXPMVJI	C(C(C=CN)(C(C=O)O)N)=O
G4	WPJODOWWYUKKMX	C(C(C)(C(CO)(CO)O)N)=O
G4	UGMFTQARGSHMBS	C(C(C)(C(CO)(CN)O)O)(O)=O
G4	GPSTZZHXSRGHLW	C(C(C)(C(CN)(CO)O)N)=O
G4	JSESSMHLUMBGDU	C(C(C(CC(C)O)O)N)(O)=O
G4	LITSELFSXFLJSD	C(C(C(C(C(C=O)O)N)O)N)(O)=O
G4	UBEWCFNLTMXEDD	C(C(C(C(C(C)O)N)O)N)(O)=O
G4	DXLAWQDSGXTFFD	C(C(C(CC(CN)O)O)N)(O)=O
G4	DTEFQSNVJFSXNX	C(C(C(CO)(C(CO)N)O)N)(O)=O
G4	OUYOYGXNGVUWHG	C(C(C(C(C(C)O)O)O)N)(O)=O
G4	RHIJZUWMWAGTGV	C(C(C(C(CO)=O)O)N)(O)=O
G4	XLPMGWCANFBAAU	C(C(C(C(C(CN)O)=O)O)N)(O)=O
G4	AAKLRIXIPWFDCF	C(C(C(CO)(C(CN)O)O)N)(O)=O
G4	NZEAHOIXUXUOEU	C(C(C1(CNCC1O)O)N)(O)=O
G4	QIPHWZGBEFOPCZ	C(C(C(CN)(C(CN)O)O)N)(O)=O
G4	HRUGMSVXOCTVHN	C(C(C(C(CN)N)O)N)(O)=O
G4	OGFVEBMZJAKWNW	C(C(C(CO)(C(CN)N)O)N)(O)=O
G4	ARMUCLPPFJFNQZ	C(CC(CN)(C(C(O)=O)N)O)=O
G4	FDDCXHLHZNTOEP	C(CC(C(C(C(O)=O)N)O)N)=O
G4	IZLFPRRBBWDSSC	C(C)(C(CN)(C(C(O)=O)N)O)=O
G4	PLQNDILLTOXORQ	C(C(C(C)N)(C(C(O)=O)N)O)=O
G4	AAWWXBIIBBLCNQ	C(C(C(CN)(CN)O)N)(O)=O
G4	XQJPEUXEVGMVRY	C(C(C(CN)(C(CO)N)O)N)(O)=O
G4	RGFRRLYKRNDODW	C(C(C(C(CO)(CO)N)O)N)(O)=O
G4	BZQPSMKTCXSEPU	C(C(C(C(CN)(CO)O)O)N)(O)=O
G4	YKYLSFACADYIPU	C(C(C(C(C(C)=O)N)O)N)(O)=O
G4	REUODPVFSXOHIG	C(C(C(C)(C(C=O)N)O)N)(O)=O
G4	IPLRKDCVPDLOCY	C(C(C(C(C)N)O)N)(O)=O
G4	AOYAZEJRBUDJMJ	C(C(C(C(CCO)N)O)N)(O)=O
G4	QBHCEDUMJUSNSO	C(C(C(CN)(C)O)N)(O)=O
G4	VAQKKXMJAXBSDT	C(C(C(CN)(CCO)O)N)(O)=O
G4	WJJOGRCXBUQOGZ	C(C(CCN)(C(C(O)=O)N)O)=O
G4	UCMZIVIRQMJUJO	C(C(C(C(CCN)=O)O)N)(O)=O
G4	GQKLRPJHJZKVBA	C(CC(CN)(C(C(O)=O)N)O)(O)=O
G4	FNALXCXAUDWTAZ	C(C(CCN)(C(C(O)=O)N)O)(O)=O
G4	YLSDLTAGSSWXMW	C(C(C1(COCC1O)O)N)(O)=O
G4	JEDHUGLWSOYSJE	C(C(C1(C(O)OCC1)O)N)(O)=O
G4	IVABQQUHPVWQIH	C(C(C1(COC(C1)O)O)N)(O)=O
G4	RARFFLUTYKUSGN	C(C(C(C(N)=CCN)O)N)(O)=O
G4	QZCYJMLLKCADDB	C(C(C(C(C=CN)N)O)N)(O)=O
G4	XJQSISCVUZEFAQ	C(C(C(C(N)=C)O)N)(O)=O
G4	UUKPYKSGWRPOEX	C(C(C(C(C=CN)O)O)N)(O)=O
G4	QVTNFFWJDFEFBK	C(C(C(C(N)=CCO)O)N)(O)=O
G4	LQQUCYDXERKHFF	C(C(C=C)(C(C(O)=O)N)O)=O
G4	MPGCZRVIWAFXME	C(C(C(C(C=C)=O)O)N)(O)=O
G4	DIBXEOVUNIOBSO	C(C(C(C=CC=O)O)N)(O)=O
G4	RWYSHANPUOTMDI	C(C(C(C=CN)O)N)(O)=O
G4	VDIDAFFMPNWOLV	C(C(C(C=C(CO)N)O)N)(O)=O
G4	NPZHKCFWQGDMEY	C(C(C(C(C(N)=C)O)O)N)(O)=O
G4	WFEQEJZYADLZHN	C(C(C(C(C(CN)N)O)O)N)(O)=O
G4	PXDLDCHGGMNUHX	C(C(C(C(C(CO)N)N)O)N)(O)=O
G4	CCKWPNNUMBWSJY	C(C(C(CNCCN)O)N)(O)=O
G4	UHPDQDWXMXBLRX	C(C(C(CCN)O)N)(O)=O
G4	ALWBRQWTMGZSIM	C(C(C(C(CCN)O)O)N)(O)=O
G4	STRGLXXYXXLFHJ	C(C(C(CO)(CCN)O)N)(O)=O
G4	MSUOHUVHSKJCGJ	C(C(C(CC(CO)N)O)N)(O)=O
G4	NXVNPBASJDQCIU	C(C(C(C)(C(CN)O)O)N)(O)=O
G4	PYLQYNXJQNWWNJ	C(C(C(C(C(C)N)O)O)N)(O)=O
G4	YZLQUCFEHHACPC	C(C(CCO)(C(C)O)N)=O
G4	PJNOUNQZCPJTGF	C(C(C=CN)(C(C)O)N)=O
G4	LAHOPNHKGSESBI	C(C(C(C)O)(CCN)O)=O
G4	APXMYMCWUMRBGX	C(C(C)(C(C(CN)O)O)O)(O)=O
G4	SEZRCMYLILTGCQ	C(C(C)(C(C(CN)O)O)N)=O
G4	WTBPGWKHIWVYNU	C(C(CO)(CCO)N)=O
G4	WYEXXLABJAZYMH	C(C(CO)(CC(CO)=O)N)=O
G4	YXIMCHBIJKVHHP	C(C(C=CN)(CO)N)=O
G4	CXTDOOVTGXZCAT	C(C(CO)(CCN)O)=O
G4	WUMNQAHRGFLFJR	C(C(C(CO)O)(CC=O)N)=O
G4	BYCZMRBVTMGBFE	C(C(C(C)(C(CO)O)N)=O)=O
G4	WXXOCZIIZHVQPC	C(C(C)(C(CO)O)N)=O
G4	FGNNPNSQTVASTI	C(C(CCO)(C(CO)O)N)=O
G4	CKCCQLGZVZQPIX	C(C(C=CN)(C(CO)O)N)=O
G4	VCOPBIPGFJBACH	C(C(C(CO)O)(CCN)O)=O
G4	ZDGWISBJRQKOAF	C(C(C(CO)NC)O)=O
G4	KVAKDUYQZOROGK	C(C(C(C(CN)O)N)O)N
G4	RVHVUUOGELEUOE	C(C(C(C(CN)O)O)O)N
G4	JPBBLIOUBNNHPQ	C(C(C(C(CN)O)N)O)O
G4	FQTRLYCBNHEHIN	C(C(CN)(CN)O)O
G4	ZHKPEKSHQLFFLR	C(C(C(CN)(CN)O)O)O
G4	YGUWGLCOUULCRR	C(C(CN)(CCO)O)=O
G4	XELCTYILDBGJDR	C(C(CC(CN)O)O)=O
G4	GNCVRCWEVRLYLD	C(C(C(CN)NC)N)=O
G4	DERQLAKKXDMJLD	C(C(C(CN)NC)O)=O
G4	PHVPNJDDJAZDOK	C(C(C(CO)NC)N)=O
G4	MCGULSYUAXVAHO	C(CO)(C(CNC)O)=O
G4	LDTDEUQLXYMABX	C(CN)(C(CNC)O)=O
G4	ZDTCWHOVSPYLJL	C(C(CNC)O)(O)=O
G4	TVYDLHONQBWRBD	C(C(C(CO)NC)O)(O)=O
G4	IWTRALUOWIJCHN	C(C(C(CN)NC)O)(O)=O
G4	UHSAMNGVDLVFAF	C1(CNCC(C1NC)O)=O
G4	MKAMKGLLECAYFO	C(C(C(C=O)O)NC)(CO)=O
G4	GOXOKVALQDFUQO	C(C(C(C(CN)=O)NC)O)=O
G4	BFKHKOBPAOTDBS	C(CO)(C(C(C)O)NC)=O
G4	PJZMATYMGJUYEE	C(CN)(C(C(C)O)NC)=O
G4	AQFLKQCIIAXBAJ	C(CO)(C(C(CN)O)NC)=O
G4	UDLVWDNRQAKTRM	C(CN)(C(C(CN)O)NC)=O
G4	COQRWSCSFYNMFA	C(C(CO)NC)(C(CO)N)=O
G4	DEAZJIFSIHQMRK	C(CN)(C(C(CO)O)NC)=O
G4	KPBDXXYGBORVAT	C(C(C(CO)NCCN)=O)=O
G4	UYRFMUWRXLOBBB	C(C(C(C(CO)O)NC)=O)=O
G4	DXZTVZUWBDCATH	C(C(C(CN)NCCN)=O)=O
G4	GJHXZBFCSNGFRP	C(C)(C(CO)NCCN)=O
G4	KBHNZMMIKLKMPU	C(C)(C(C(O)=O)NCCN)=O
G4	INLAGMNVJDHTDU	C(C(C(C(O)=O)N)NC)(C)=O
G4	XDGPATYUYQBMLI	C(C(C(C(O)=O)O)NC)(C)=O
G4	HZXJYMYXNJMGQG	C(C(C(CCO)=O)NC)(O)=O
G4	WELOVCNNNICYOW	C(CC(C(CO)NC)=O)(O)=O
G4	LVKVBNGOGWYBDX	C(C)(C(CN)NCCN)=O
G4	MQYBFNUNOPFKFG	C(C)(C(C(C(CN)=O)O)N)=O
G4	UAXYMDPIHSTCOC	C(C)(C(C(C(CO)=O)N)N)=O
G4	DJBVAJGQLJAUFA	C(C(C(C=O)N)N)(CCO)=O
G4	SFOWPISLWZPADP	C(C(CO)(C(C(C)=O)N)N)=O
G4	HEXCXGWRCNDHMF	C(C(CO)(C(C(C)=O)N)O)(O)=O
G4	FUYLMWKUCUWIDH	C(C(CN)(C(C(C)=O)N)O)=O
G4	JFSKNOAWMFGPPZ	C(C(C(C(C)=O)N)N)(O)=O
G4	ZCWXXODYEJSZLX	C(C(C(C(O)=O)N)N)(CCO)=O
G4	IQLXFIRVDVRJLM	C(CC(C=O)N)(C(CO)N)=O
G4	AHIYIUNMGXQPLE	C(CC(C=O)O)(C(CO)N)=O
G4	DYRHWICOSDMZOM	C(CC(C(O)=O)O)(C(CO)N)=O
G4	YNYVDOSXWWANGB	C(C)(C(CN)NCCO)=O
G4	HPGSWHPFHJJBBE	C(C)(C(CN)NCC(O)=O)=O
G4	YKTAXVUYENFQNV	C(C(CC(C(CO)N)O)N)=O
G4	FIGZBXMCRPJZQZ	C(C(C(CO)C(C=O)O)N)=O
G4	WSWLEOZFOWCRSH	C(C(CC(CO)(CO)O)N)=O
G4	MBRDATTUNSBQJV	C(C(CC(CN)(CO)O)N)=O
G4	BHSBUACOLPRNSU	C(C(CC(C(CN)O)O)N)=O
G4	LWUSNQUPTNBPRR	C(C(C(CO)C(C)O)N)=O
G4	QDZDTHZHDAHQMY	C(C(CC(C(CO)O)O)N)=O
G4	OMHUMXATQALNHV	C(C(CC(CN)O)N)=O
G4	DRNOWLRLMGSCRP	C(C(C(CO)C(CN)O)N)=O
G4	QJOXUZFGAYXWMH	C(C(C(CO)CO)N)=O
G4	OAJVUPPDNCAESW	C(C(CC(CO)O)N)=O
G4	CHNVRYXXUYGIMJ	C(C(C(CO)C(CO)O)N)=O
G4	NKFXJTIJTRDNMZ	C(C(CCNCCO)N)=O
G4	FRBCJYVQJPROLC	C(C(CCNCC(O)=O)N)=O
G4	HWIFYHSMLVURAF	C(CN)(CCNCCO)=O
G4	YQJCGRXJDJESML	C(CN)(CCNCC(O)=O)=O
G4	RTLBJONNYFUNOP	C(C)(C(CNCCO)N)=O
G4	JVNKKYLBJVWXPZ	C(C)(C(CNCC(O)=O)N)=O
G4	GUBYMJITZHVKPA	C(C(CNCC(C)=O)O)(O)=O
G4	DQVUDPPKNMDBNT	C(C1C(C(C(CN1)=O)O)O)(O)=O
G4	VTXIFMFAZVEFRG	C(C1C(C(C(C=O)N1)O)O)(O)=O
G4	QJYVUOANCBNCPW	C(C(C(CO)(C(C=O)N)O)N)(O)=O
G4	MKSBZFRINVWWOL	C(C(C(C(C(CN)=O)O)O)N)(O)=O
G4	WDSUEHITHCAFBV	C(C(C(C(C(CO)=O)N)O)N)(O)=O
G4	DCDJENWGGXWNJU	C(C(C=O)C(C(C(O)=O)N)O)=O
G4	QNUPLNHRQRTGJA	C(C(C(CC(C=O)=O)O)N)(O)=O
G4	UIDAQMMDNDHFSI	C(C(C(C(C=O)=O)O)N)(O)=O
G4	MNQUFESMKSHHGC	C(C1C(C(CN1)=O)O)(O)=O
G4	SCLZTXJCEMNUIA	C(C(C(C=O)NCCO)N)(O)=O
G4	ITTPBHYSYOAISS	C(C(C(C(O)=O)N)NCC(O)=O)=O
G4	BNBSHDREJHKYQH	C(C(C(C(CN)=O)O)N)(O)=O
G4	MFTKQYLBPTWDRC	C(C(C(C(O)=O)NCC=O)N)=O
G4	XAUSNBIHOWMTNP	C(C(C(C(O)=O)N)N)=O
G4	BRQBRKAGAFPENO	C(C(C(C(CO)=O)N)N)(O)=O
G4	UYUDHGQIFBWGMF	C(C(C(C(O)=O)N)NCC=O)=O
G4	VJRLXXRPLBJJFX	C(C(C(C=O)O)NCCO)(O)=O
G4	ROZOJQWPTMSEJM	C(C(C(C(C(O)=O)N)O)N)(O)=O
G4	XTFVUSAXTPLZJM	C(C1(C(CNC1C(O)=O)O)O)=O
G4	ICEDUSZAUATPIS	C(C1(C(C(C(O)=O)NC1)O)O)=O
G4	MXNSOMYBWKKLDR	C(C(CO)(C(C(C(O)=O)N)O)N)=O
G4	RGOLNWCEPVTLQJ	C(C(CN)(C(C(C(O)=O)N)O)O)=O
G4	NXTHZBADARDKFK	C(C(CC(C(O)=O)=O)N)(O)=O
G4	RMMONOWBVIKRSI	C(C(C=C(C=O)N)N)(O)=O
G4	PHSBINGCQDHSRR	C(C(C(C(O)=O)NCCO)N)=O
G4	HCWWREZSDSGKSK	C(C(C(C(O)=O)NCC(O)=O)N)=O
G4	ZCSJSPMOQXRTPZ	C(C(C(C(C(O)=O)N)N)N)=O
G4	RMPRZRJMSJLHAV	C(C(C(C(C=O)O)N)N)(O)=O
G4	VIVJELYGFZQFJG	C(C(C(C(C(O)=O)O)N)N)(O)=O
G4	WAGCRSSCYXAZKL	C(C(C(C(CN)O)N)N)(O)=O
G4	MKPKBIHUKYCAED	C(C(C(CO)N)NCC=O)(O)=O
G4	XCXUZPXOFFRGGP	C(C(CC(C=O)O)N)(O)=O
G4	KSDGDHAVXIWIQE	C(C(C(C=O)O)NCCN)(O)=O
G4	XJBFSVCWWOWTIY	C(C1C(C(C(N1)=O)O)O)(O)=O
G4	AFXDYGXNQVSAPF	C(C(C(C(C=O)N)O)N)(O)=O
G4	NXQTXMVQLQWSEF	C(C(C(C(C=O)O)O)N)(O)=O
G4	YJTLYALIYQJAFP	C(CC(CO)O)(NCCN)=O
G4	MEJRUMCYGZDPRS	C(C(C(CO)O)O)(NCCN)=O
G4	APCDJAFTHLPEKO	C(C(C(CO)O)O)(N)=O
G4	NFFPKRVXIPSSQR	C(C(C(C(CO)O)O)O)(N)=O
G4	DAGMTYVFKMTZSH	C(CNC(C(C(CO)O)O)=O)=O
G4	ZALQCZZSYUATIC	C(CC(CO)O)(NCCO)=O
G4	YTHUNUQRHVQMOK	C(C(C(CO)O)O)(NCCO)=O
G4	LLVGGXSIJJWQFB	C(CNC(CC(CO)O)=O)(O)=O
G4	IJSMKXBGOVFUMR	C(C(CO)N)(CC(CO)=O)=O
G4	ACEBXNQWAVBBLQ	C(C(CO)=O)(CC(CO)N)=O
G4	HTPCMKNTPHQSJB	C(C(CO)N)(CC(CN)=O)=O
G4	SVVSGHPLYTUVQX	C(C(CN)=O)(CC(CO)N)=O
G4	OEWRBTMFVDTTPT	C(C(CO)=O)(C(CO)CN)=O
G4	ZRCQNWUFVNHOTM	C(C(CO)C(C(CN)=O)O)=O
G4	UHLTZHHMZHKASI	C(C(CN)=O)(C(CO)CO)=O
G4	APSVCGFBKMNGFG	C(C(CN)O)(CC(CO)=O)=O
G4	ADVFXVXYLPVHSX	C(CCN)(C(C(CO)=O)O)=O
G4	GVFWSHBEMBBCOE	C(C(CN)=O)(C(CN)CO)=O
G4	JDNWLCFSEYIORV	C(C(CN)C(C(CN)=O)O)=O
G4	SPRCDARSHNNDCX	C(C(CN)C(C(CO)=O)N)=O
G4	KJLKJKRJQAOIRM	C(CN)(C(CC(CN)=O)O)=O
G4	ORCZPHYEBXTUCR	C(C(CN)O)(CC(CN)=O)=O
G4	GJBNGFRZPMWHOU	C(CCN)(C(C(CN)=O)O)=O
G4	GNORGKJEZRSQLB	C(CO)(C(CC(CN)=O)N)=O
G4	KTHNDOLPEPYJGJ	C(CCN)(C(C(CO)=O)N)=O
G4	XYVWFGWOGXGWEW	C(CO)(C(CC(CO)=O)N)=O
G4	HQHHOHPUFRRQRY	C(CCO)(C(C(CO)=O)N)=O
G4	SQXFGCCBCVKDJF	C(CC(C=O)N)(C(CN)O)=O
G4	BWFODDSUVICFTO	C(C(C(CO)O)=O)(CCN)=O
G4	QITKULPFPRRXTG	C(CO)(C(CN)C(C=O)N)=O
G4	JTXXJKVBTBMEQI	C(C(C(CC(CO)N)=O)N)=O
G4	KQOUHFWCLVPBET	C(C(CC(C(CN)O)N)=O)=O
G4	CFIPTNRUUCHLRU	C(C(CC(C(CO)O)N)=O)=O
G4	XWDFYPOVMZNPBP	C(C(CO)O)(C(C(C)=O)N)=O
G4	OGOOLELVTMLOGV	C(CC(C(C(CO)N)O)=O)=O
G4	CWKBVHWILPQTCU	C(C(C(CC(CO)N)=O)O)=O
G4	LEZZEBDLIZQRAE	C(C(CO)C(C=O)(CO)N)=O
G4	JRZDQZPYOMRFTQ	C(C(CN)C(C=O)(CO)N)=O
G4	JDEDNNHXTVNEMF	C(C(C(C(CO)N)=O)CO)(O)=O
G4	PXKBTWFBYQZFAG	C(C(C(C(CO)N)=O)CN)=O
G4	WFZAMFNXKODPGN	C(C(CO)(CC(CN)=O)N)=O
G4	AZJKZRMPDHWMAJ	C(C(C(CCN)=O)(CO)N)=O
G4	NJKOOYATENVLBQ	C(C(CO)C(C=O)(CN)O)=O
G4	DJBDURHSSPUZDP	C(C(CN)C(C(O)=O)(CO)O)=O
G4	GEEFFRAZIZMKFL	C(C(CN)C(C=O)(CN)O)=O
G4	PGRMQTPYEZFNKS	C(C(CO)(CC(CN)=O)O)(O)=O
G4	PNBJJVFZRIUXAE	C(C(C(C(CN)O)=O)CO)(O)=O
G4	QGVSLMMVPZGCCZ	C(C(C(CCN)=O)(CO)O)(O)=O
G4	LRGCEWKFMAIEIW	C(C(C(C)=O)C(CN)O)(O)=O
G4	ARKJESPBUKHSFP	C(C(CN)(CC(CN)=O)O)=O
G4	FELFMCSYCNXABL	C(C(C(CCN)=O)(CN)O)=O
G4	KBMGKKAMSNTCJC	C(C(C(C(CN)O)=O)CN)=O
G4	MPNXBYZGBOFHHU	C(C(CN)(CC(CO)=O)O)=O
G4	XJUIUFLJRAQQGK	C(C(C(CCO)=O)(CN)O)=O
G4	MBZDAVUFHUXAKO	C(C(C(C(CO)O)=O)CN)=O
G4	NJJDTNCDSBGFHJ	C(C(C(C(CN)O)=O)CO)=O
G4	GVPILTCFSQMMAM	C(C(C(CCN)=O)(CO)O)=O
G4	RAZPPUMOTGTIKT	C(CN)(C(C(CO)=O)CO)=O
G4	KBKDATCIUHDNBM	C(CN)(C(C(CN)=O)CO)=O
G4	OUMYIRLXZDIGMN	C(C(C(CN)=O)C(CO)N)=O
G4	YOGXPSGTQNKHLT	C(C)(C(C(CN)=O)(CO)O)=O
G4	PHWATGIULNVCFW	C(C(C(CO)N)(CC=O)O)=O
G4	WGUOOIANQNMLFN	C(C(C(C)=O)(C(CO)N)O)=O
G4	JMEGTFODTPNJNY	C(C(C(CO)=O)C(CO)N)=O
G4	GQVNSVTZSDSSAC	C(CC(C(O)=O)N)(C(CN)O)=O
G4	GTEFKYBQGSZXDS	C(C(C(CC(CN)O)=O)N)(O)=O
G4	DFOHORMBFQVULU	C(C(CO)C(C(O)=O)N)=O
G4	LLSFRTXGVXLDFC	C(C(C(CO)O)C(C(O)=O)N)=O
G4	YLFOUWREMSVNLT	C(CO)(C(CO)C(C(O)=O)N)=O
G4	XCWYFPYAGYNRNE	C(C(CN)C(C(O)=O)N)=O
G4	MKMWXXXFGYQTHN	C(CO)(C(CN)C(C(O)=O)N)=O
G4	CZXJONPSQGPJJR	C(C(C(C(CO)CO)=O)N)(O)=O
G4	SURWICONOPIANU	C(C(CC(CN)=O)N)(O)=O
G4	LEHXYVYSBAOJMI	C(CCN)(C(C(O)=O)N)=O
G4	BCQSGIYMJODINX	C(CC(C(O)=O)N)(C(CO)N)=O
G4	LFMUECQCCVMNBN	C(C(C(CC(CO)N)=O)N)(O)=O
G4	UAVMJKVHOCDMCC	C(C(CC(C(CN)O)N)=O)(O)=O
G4	ZZHMTCJABGYARS	C(C(CC(CO)N)=O)(O)=O
G4	BNAZJFATMQJGAY	C(C(CC(C(CO)O)N)=O)(O)=O
G4	LICLJEIEWBVVBW	C(CC(C(C(CO)N)O)=O)(O)=O
G4	JGGFTKRBBQFELA	C(C(C(CC(CO)N)=O)O)(O)=O
G4	BOEVFSHHYADGHF	C(C(C(CC(CO)=O)N)N)=O
G4	CCNHXUOYTNIIJI	C(C(C(CC(CO)=O)N)O)=O
G4	YDBWKEOXBKHTMG	C(CC(C(C(O)=O)O)N)=O
G4	KRDJZIDMBBHZEW	C(CC(C(C(C(O)=O)O)N)O)=O
G4	MDPKFGIAWONVIQ	C(C(C(CC(CO)=O)N)O)(O)=O
G4	DIZNKAPLWBUPPM	C(C(C(C(C(C)=O)O)N)O)(O)=O
G4	SHHMTZHZCWZVGV	C(CC1C(C(C(O)O1)N)O)=O
G4	UNELFYNLVVTCRN	C(C)(C1C(C(C(O1)O)N)O)=O
G4	RFNFJVJUNLVLMU	C(CN)(C1C(O)OCC1O)=O
G4	SEUHWTRNLYQXMM	C1(C(CO)OC(C(C1)N)O)=O
G4	KZLQGJQONDFQFJ	C1(C(C(O)OC(CO)C1)N)=O
G4	ZRUXLPQRZCZOMF	C1(C(COC(C(C1)N)O)O)=O
G4	FZIDPOKOYPEPIH	C1(C(C(C(O)OCC1)N)O)=O
G4	OWYYBXUDUIOUQA	C1(C(C(O)OCC(C1)O)N)=O
G4	NRJRCJOZSBAZRE	C1(COC(C(C(C1)O)N)O)=O
G4	NSACLYPTAGBTBO	C(C)(C(C(CN)N)O)=O
G4	KFEXKPPXODJZGJ	C(CO)(CC(CN)N)=O
G4	CYBIHKQPWISYMF	C(C(CN)N)(CCO)=O
G4	GPRSKFKUWBPWSO	C(C(CO)O)(CC(CN)N)=O
G4	JKXSMNSOYKORIQ	C(C(C(CN)N)O)(CCO)=O
G4	FNCFWADAVPEFTL	C(C(CN)N)(CC(CO)O)=O
G4	DSVFPBJEJRCOKY	C(CCO)(C(CO)(CN)O)=O
G4	JGWHKXXVPPPJHL	C(C(CO)O)(C(CO)CN)=O
G4	JBFPDVCEUFWJSJ	C(CN)(C(CN)CO)=O
G4	LHEDLNHUQVZDRI	C(CN)(C(CN)C(CO)O)=O
G4	USIZCZAKFUCDFQ	C(CC=C(C(CN)O)N)=O
G4	LYPNAQZVVVUWMN	C(C(C(CN)O)N)=CC=O
G4	QCGIHNLRTFTHNA	C(CN)(C(C=C(CO)N)O)=O
G4	FWEKWTQJPVEOMV	C(CO)(C(C=C(CO)N)N)=O
G4	KGEGJJSHXHGQOF	C(C(CO)N)=C(C(CO)=O)N
G4	UCTQEGIFXPWYGL	C(C(C(CN)O)O)=CC=O
G4	JAEABVYQHLGTMX	C(C(C(CO)O)N)=CC=O
G4	SRPJKDQOYZFCOT	C(CN)(C(C(CO)=CN)O)=O
G4	FLYKHYHLFKAENT	C(CO)(CN)=C(C(CO)=O)N
G4	GIBYOEVSROCBTJ	C(CO)(C(C(CO)=CN)N)=O
G4	RGPXWLFARFJYML	C(C(CN)O)=C(C(CO)=O)N
G4	DCNXNZKIBTVNCU	C(C(CO)O)(C(C=C)N)=O
G4	FDHONSYJFRAIAS	C(CN)(C(CO)O)=CC=O
G4	DZCJBYFKHWRFPH	C(C(C(CO)N)O)=CC=O
G4	NDEVBYPFJOYXDC	C(C(C(CN)O)N)=C(C=O)N
G4	LRLVUEBYXOKJQE	C(C(C=C(C(CN)O)N)N)=O
G4	XFNKEBOJIBPTOZ	C(C(CO)N)=C(C=O)N
G4	DRGKRQXFTIELDJ	C(C(C=C(CO)N)N)=O
G4	LAXPHNLQJGRHNQ	C(C(C(CN)O)O)=C(C=O)N
G4	CTBAMUWHGPSTIS	C(C(C(CO)O)N)=C(C=O)N
G4	JAZVLMQZQBGRNR	C(C(C=C(C(CO)O)N)N)=O
G4	FJSRYFLTRHEWDK	C(CO)(CN)=C(C=O)N
G4	ZOHRQOLPJLELOQ	C(C(C(CO)=CN)N)=O
G4	SDXDXXYSLBGGOD	C(CN)(C(C=CN)O)=O
G4	DUWZWJYBCFLHBB	C(CO)(C(C=CN)N)=O
G4	LDXRQHOXDCUPNG	C(CN)=C(C(CO)=O)N
G4	OODIIBODULSWED	C(CN)(C(CO)O)=C(C=O)N
G4	PEZQTOBHNZUMKC	C(C(C(C(CO)O)=CN)N)=O
G4	VMKSQNDBVJTYHV	C(C(CO)O)(C(C=CN)N)=O
G4	VKGJZQSXDNCYFS	C(CN)=C(C(C(CO)O)=O)N
G4	LSUUASYNIPEIRP	C(C(CN)O)=C(C=O)N
G4	OLJNQDJWTHOWRC	C(C(C(CO)N)O)=C(C=O)N
G4	YQNTUYAYLBMUQC	C(C(C=C(C(CN)O)N)O)=O
G4	OLPIREJAAZOVGH	C=C(C(CN)O)N
G4	IPWZQKWASWGPDF	C(C(C=C)(C(CN)O)N)=O
G4	ODKOXYSOMUFDOZ	C(C(C=C(CO)N)(CO)N)=O
G4	UBBRGUHHAGFFRJ	C(C(C(CO)=CN)(CO)N)=O
G4	DZVFZVAZAMTTKG	C(C(C=C(CO)N)(CN)O)=O
G4	BGEIONBPPJRNPZ	C(N)=C(C=O)C(C(CO)N)O
G4	UJIVIRNOTYJJFU	C(C(C=C)(C(CN)O)O)=O
G4	MUIRTCICPYALGY	C(C(C=C)(C(CO)O)N)=O
